TEAM,NAME,PLAYER_ID,NAT,LINK
ZAL,"BRAZDEIKIS, IGNAS",P011983,LTU,https://media-cdn.incrowdsports.com/a42240f4-090a-4427-8daf-ffc7e3006afb.png
ZAL,"BUTKEVICIUS, ARNAS",P002676,LTU,https://media-cdn.incrowdsports.com/b080f644-df17-416a-b647-cb2fae3f3fd1.png
ZAL,"DUNSTON, BRYANT",P003048,USA,https://media-cdn.incrowdsports.com/c611afbb-f77f-4214-81fc-f08a742cd326.png
ZAL,"FRANCISCO, SYLVAIN",P007975,FRA,https://media-cdn.incrowdsports.com/471953cb-7f06-42cc-8fec-0405eabb4029.png
ZAL,"GIEDRAITIS, DOVYDAS",P007513,LTU,https://media-cdn.incrowdsports.com/8f1493eb-ebd5-4532-bc36-63e16ae94939.png
ZAL,"LEKAVICIUS, LUKAS",P003210,LTU,https://media-cdn.incrowdsports.com/e03b2138-ce9d-477b-9745-555d0ff9adb0.png
ZAL,"MITCHELL, MATTHEW",P012622,USA,https://media-cdn.incrowdsports.com/d7d10ebf-d311-4e29-8570-0d5ffaa48a1c.png
ZAL,"SIRVYDIS, DEIVIDAS",P007029,LTU,https://media-cdn.incrowdsports.com/0f7c26fa-a1c7-49fd-bcef-3d833fed5736.png
ZAL,"SMAILAGIC, ALEN",P011051,SRB,https://media-cdn.incrowdsports.com/4df94e70-a8c3-4448-8474-6f63d77d7517.png
ZAL,"ULANOVAS, EDGARAS",P002329,LTU,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png
ZAL,"WALLACE, TYRONE",P011925,USA,https://media-cdn.incrowdsports.com/eee4bcba-33d2-4998-aa9d-a98604471a6f.png
BAR,"ABRINES, ALEX",P003478,ESP,https://media-cdn.incrowdsports.com/47795ee0-c812-487a-be8a-67900a5ab8d5.png
BAR,"ANDERSON, JUSTIN",P012795,USA,https://media-cdn.incrowdsports.com/3baf817d-a882-4f75-80ac-f5a9b39ea1b4.png
BAR,"FALL, YOUSSOUPHA",P006568,FRA,https://media-cdn.incrowdsports.com/f3205fbf-bef5-4b8a-9ea3-402b4a378331.png
BAR,"HERNANGOMEZ, WILLY",P003196,ESP,https://media-cdn.incrowdsports.com/a2cfd3c3-b886-48ab-a783-67513f66faf1.png
BAR,"LAPROVITTOLA, NICOLAS",P006435,ITA,https://media-cdn.incrowdsports.com/4d4c3cab-382d-4c79-a6dd-8994acdd821e.png
BAR,"METU, CHIMEZIE",P013379,NGR,https://media-cdn.incrowdsports.com/987ca277-8334-4862-a166-c8dd1a20ad4b.png
BAR,"NUNEZ, JUAN",P010106,ESP,https://media-cdn.incrowdsports.com/a3c39833-77ab-42cc-926f-9601bada7623.png
BAR,"PARKER, JABARI",P012745,USA,https://media-cdn.incrowdsports.com/0b469685-9de3-4a1f-b7bb-ffe75d1a9163.png
BAR,"PARRA, JOEL",P007464,ESP,https://media-cdn.incrowdsports.com/344d80d5-23c4-441d-8f4c-5a5ed14a9999.png
BAR,"PUNTER, KEVIN",P009862,SRB,https://media-cdn.incrowdsports.com/8f94477e-6387-41cd-b9b4-08d5dc2db4b8.png
BAR,"SATORANSKY, TOMAS",P002939,CZE,https://media-cdn.incrowdsports.com/c4c76984-2a5b-458e-b9fa-6b7969bb5bf7.png
BAR,"VESELY, JAN",P000925,CZE,https://media-cdn.incrowdsports.com/4be34f64-45a0-4d95-8b9d-a9259354d99e.png
BAS,"BALDWIN, KAMAR",P012597,USA,https://media-cdn.incrowdsports.com/f7283ab4-069e-4ef3-84eb-a68bdc6936ac.png
BAS,"DIOP, KHALIFA",P008072,SEN,https://media-cdn.incrowdsports.com/d6e66036-8399-4488-9cf5-b8ead9a451c8.png
BAS,"FORREST, TRENT",P013367,USA,https://media-cdn.incrowdsports.com/2258a1a6-ef61-4594-a6c6-7c07e2afbd60.png
BAS,"HALL, DONTA",P011196,USA,https://media-cdn.incrowdsports.com/6010eeec-accb-4644-8b7c-a9fd981dad19.png
BAS,"HOWARD, MARKUS",P011948,USA,https://media-cdn.incrowdsports.com/dac08765-8984-4e9b-85ce-92f3670ce151.png
BAS,"JARAMAZ, OGNJEN",P004058,SRB,https://media-cdn.incrowdsports.com/f0031d55-9883-419a-ae1d-775c39ad4af8.png
BAS,"LUWAWU-CABARROT, TIMOTHE",P012080,FRA,https://media-cdn.incrowdsports.com/ed294dca-7919-4472-aedc-1de0467335ca.png
BAS,"MONEKE, CHIMA",P012201,NGR,https://media-cdn.incrowdsports.com/c99df4e9-3587-4db0-8114-3972beeeb9d9.png
BAS,"NDIAYE, OUSMANE",P012058,SEN,https://media-cdn.incrowdsports.com/6f08779e-b52e-4806-8732-95ff9675a3c0.png
BAS,"RAIESTE, SANDER",P008850,EST,https://media-cdn.incrowdsports.com/32b9b901-2c92-4fcd-98b5-a3317eb8a89d.png
BAS,"ROGKAVOPOULOS, NIKOLAOS",P011085,GRE,https://media-cdn.incrowdsports.com/ea3e07f1-6e57-4af7-9b3c-cdefa3123e4d.png
BAS,"SEDEKERSKIS, TADAS",P007230,LTU,https://media-cdn.incrowdsports.com/a033b3ef-7790-421f-82fa-6aa8192098d4.png
PAR,"BONGA, ISAAC",P006760,GER,https://media-cdn.incrowdsports.com/974496ef-0137-405c-9ad9-37ef0d4e724a.png
PAR,"BROWN, STERLING",P012720,USA,https://media-cdn.incrowdsports.com/480c3017-7a86-42e5-a480-bfbde5207644.png
PAR,"DAVIES, BRANDON",P007870,USA,https://media-cdn.incrowdsports.com/81408ad9-aed4-4316-8d83-7f2f4eada6cf.png
PAR,"JONES, CARLIK",P013369,USA,https://media-cdn.incrowdsports.com/613ad222-b178-42f5-af77-75c2e22552a7.png
PAR,"JONES, TYRIQUE",P011981,USA,https://media-cdn.incrowdsports.com/01ff430d-de44-400a-ab89-ce01b5bd6ef9.png
PAR,"KOPRIVICA, BALSA",P011050,SRB,https://media-cdn.incrowdsports.com/c8479bbf-d59f-44e7-943d-e68ee7170738.png
PAR,"LAKIC, ARIJAN",P007736,SRB,https://media-cdn.incrowdsports.com/07a7277f-d210-4344-8706-b74ee4a6fbce.png
PAR,"LUNDBERG, IFFE",P010781,DEN,https://media-cdn.incrowdsports.com/a2cbf152-7faf-4ce6-b102-ec7cdf64d7b6.png
PAR,"MARINKOVIC, VANJA",P004761,SRB,https://media-cdn.incrowdsports.com/fd848082-f689-47f0-a578-a53d63a6fd1b.png
PAR,"NAKIC, MARIO",P007632,SRB,https://media-cdn.incrowdsports.com/08113adf-fa19-49b0-a8cc-1e299980a289.png
PAR,"NTILIKINA, FRANK",P006591,FRA,https://media-cdn.incrowdsports.com/8608f569-baa8-4708-9dfd-8b746a57c126.png
PAR,"POKUSEVSKI, ALEKSEJ",P008232,SRB,https://media-cdn.incrowdsports.com/98214c1e-e8c1-4b78-b670-8e5c4780dc9a.png
MUN,"BOOKER, DEVIN",P007056,USA,https://media-cdn.incrowdsports.com/603a8758-e88a-4d71-935e-c73e1201ec7c.png
MUN,"BRANKOVIC, DANKO",P007639,CRO,https://media-cdn.incrowdsports.com/62e22400-6f30-4a28-9288-8df658855669.png
MUN,"DA SILVA, OSCAR",P011244,GER,https://media-cdn.incrowdsports.com/415f34c0-6698-4640-b7cf-59edcf39a4bc.png
MUN,"EDWARDS, CARSEN",P011987,USA,https://media-cdn.incrowdsports.com/06c34b65-ca83-4e3e-8eda-b6c708dbccaf.png
MUN,"GIFFEY, NIELS",P001557,GER,https://media-cdn.incrowdsports.com/17f631c2-05c2-452f-9a39-3cb9533a0537.png
MUN,"HARRIS, ELIAS",P005460,GER,https://media-cdn.incrowdsports.com/9b314836-f6c0-4676-bf3a-29f1f489a12a.png
MUN,"LUCIC, VLADIMIR",P001288,SRB,https://media-cdn.incrowdsports.com/0339f7df-b2c2-480a-9abf-c2945868abac.png
MUN,"MADAR, YAM",P011052,ISR,https://media-cdn.incrowdsports.com/3961a953-2aa4-4b7f-9d65-d62cccfee81a.png
MUN,"NAPIER, SHABAZZ",P011224,USA,https://media-cdn.incrowdsports.com/94995977-a6a1-4a20-8926-04c11757b6f1.png
MUN,"OBST, ANDREAS",P004508,GER,https://media-cdn.incrowdsports.com/0c5a2349-762c-406c-9bb0-c7ef1a0dbe47.png
MUN,"VOIGTMANN, JOHANNES",P007201,GER,https://media-cdn.incrowdsports.com/9b05546b-aec0-4af0-b213-2f9db3d250fc.png
MUN,"WEILER-BABB, NICK",P010391,GER,https://media-cdn.incrowdsports.com/75f0d7e3-ca21-49db-8c77-f6e5ac98c2b5.png
MAD,"ABALDE, ALBERTO",P003733,ESP,https://media-cdn.incrowdsports.com/192d6d61-9180-4b9a-91c0-eff940b1f27e.png
MAD,"CAMPAZZO, FACUNDO",P005928,ARG,https://media-cdn.incrowdsports.com/3d4b3199-c570-491d-b1cf-76f82c2e229c.png
MAD,"DECK, GABRIEL",P009005,ARG,https://media-cdn.incrowdsports.com/67bcca4b-c111-46c5-ab33-5776f7866d53.png
MAD,"FELIZ, ANDRES",P011247,ESP,https://media-cdn.incrowdsports.com/add1b714-d177-4c67-a726-a283ec197f50.png
MAD,"GARUBA, USMAN",P007630,ESP,https://media-cdn.incrowdsports.com/8e68d998-2bbb-462e-9892-57b2208ebbf8.png
MAD,"GONZALEZ, HUGO",P011649,ESP,https://media-cdn.incrowdsports.com/0ab7dbc1-b9a7-4360-b004-2f3c68012071.png
MAD,"IBAKA, SERGE",P003583,ESP,https://media-cdn.incrowdsports.com/748b5640-038f-4608-90f1-2bdf439b3f4c.png
MAD,"LLULL, SERGIO",PTGB,ESP,https://media-cdn.incrowdsports.com/c0c0c586-9005-47a5-970d-86b57458701d.png
MAD,"MUSA, DZANAN",P006540,BIH,https://media-cdn.incrowdsports.com/33402fc3-96cf-4e53-ac32-2a46bc19b3d1.png
MAD,"NDIAYE, ELI",P009213,ESP,https://media-cdn.incrowdsports.com/2ce6d0d0-375c-468c-8af4-40b1dfdcad00.png
MAD,"RATHAN-MAYES, XAVIER",P013378,CAN,https://media-cdn.incrowdsports.com/bf65131d-44d5-4015-95c5-7d78f133a5d0.png
MAD,"TAVARES, WALTER",P005791,CPV,https://media-cdn.incrowdsports.com/b4070997-623b-4a6e-94bc-65fd4694b0c5.png
TEL,"BLATT, TAMIR",P011193,ISR,https://media-cdn.incrowdsports.com/cba0b06c-87ec-47ed-ad88-bf274bdb7477.png
TEL,"COHEN, JAKE",P005145,ISR,https://media-cdn.incrowdsports.com/e8d3f0dc-cce9-4329-9d5b-03c76519199d.png
TEL,"DIBARTOLOMEO, JOHN",P007990,ISR,https://media-cdn.incrowdsports.com/d849757d-0a4d-47b8-82aa-ddca5eb1f7bc.png
TEL,"HOARD, JAYLEN",P006835,USA,https://media-cdn.incrowdsports.com/e43108e6-9668-4d2c-8f49-626feda3dd50.png
TEL,"JOKUBAITIS, ROKAS",P007519,LTU,https://media-cdn.incrowdsports.com/14dcf6c1-2b5d-40fe-98d5-d6a38a8b9ba2.png
TEL,"KABA, ALPHA",P007855,FRA,https://media-cdn.incrowdsports.com/29235d63-5b89-4a19-8b4f-3d1a40924099.png
TEL,"LOYD, JORDAN",P009754,USA,https://media-cdn.incrowdsports.com/98972ead-f3fa-42ed-8dd0-333892cec3cd.png
TEL,"MENCO, RAFI",P004233,ISR,https://media-cdn.incrowdsports.com/242f0b43-a946-4eed-ae40-e8b82c297c1e.png
TEL,"RANDOLPH, LEVI",P013382,USA,https://media-cdn.incrowdsports.com/aea07f5d-99a0-4194-8a18-68d5a759e5ba.png
TEL,"RAYMAN, WILLIAM",P013381,ISR,https://media-cdn.incrowdsports.com/b1c74b18-0d82-42f9-b070-777f3705eae9.png
TEL,"RIVERO, JASIEL",P011214,CUB,https://media-cdn.incrowdsports.com/c82cce72-9c65-453a-bd47-efe9c757dad5.png
TEL,"SORKIN, ROMAN",P011219,ISR,https://media-cdn.incrowdsports.com/6d000710-a608-4093-8a24-3de224d00ca3.png
ASV,"BLACK, TARIK",P008991,USA,https://media-cdn.incrowdsports.com/31431122-8f94-41c1-ae56-2c34657c17c3.png
ASV,"DE COLO, NANDO",P002100,FRA,https://media-cdn.incrowdsports.com/168b2cb2-e32f-47b6-8a0f-c49fd080db79.png
ASV,"HARRISON, SHAQUILLE",P013371,USA,https://media-cdn.incrowdsports.com/d7172f56-4fad-490c-a0f5-cc2ac64a2ca9.png
ASV,"JACKSON, EDWIN",P000229,FRA,https://media-cdn.incrowdsports.com/5985ad3d-5864-4d4b-82a1-c95c14ed8b85.png
ASV,"KAHUDI, CHARLES",PKIR,FRA,https://media-cdn.incrowdsports.com/09c42084-be1d-4b65-b880-9544effea93a.png
ASV,"LAUVERGNE, JOFFREY",P004194,FRA,https://media-cdn.incrowdsports.com/2c5d0d04-968c-4590-9924-d0e7a7b23110.png
ASV,"LEE, PARIS",P011225,CMR,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png
ASV,"LIGHTY, DAVID",P003526,USA,https://media-cdn.incrowdsports.com/a326204a-16c3-4f08-b1b4-4369f192a50f.png
ASV,"MALEDON, THEO",P007027,FRA,https://media-cdn.incrowdsports.com/a8c1013c-4751-46eb-8a11-e792fdb2c495.png
ASV,"NDIAYE, MBAYE",P012731,SEN,https://media-cdn.incrowdsports.com/c4e02827-3285-4414-9da3-f24d0f9eef59.png
ASV,"SAKO, NEAL",P010545,FRA,https://media-cdn.incrowdsports.com/b2bf2145-3598-4c59-816e-8bba61c4b4bd.png
ASV,"SCHOFIELD, ADMIRAL",P013372,USA,https://media-cdn.incrowdsports.com/f96fdd98-1870-49ab-9e2e-3c0db7a4f749.png
ULK,"BALDWIN IV, WADE",P009863,USA,https://media-cdn.incrowdsports.com/2e29a079-eedd-4e4e-bb7a-b129c0c9575e.png
ULK,"BIRCH, KHEM",P007182,CAN,https://media-cdn.incrowdsports.com/9d120639-c1cf-48ed-b711-e57190c36fe7.png
ULK,"COLSON, BONZIE",P009783,USA,https://media-cdn.incrowdsports.com/8ac181cc-9967-4cd4-839e-7bc6b4bfcb4a.png
ULK,"GUDURIC, MARKO",P004004,SRB,https://media-cdn.incrowdsports.com/b3bbf0b0-eb5a-4986-8231-a1433ff07508.png
ULK,"HALL, DEVON",P011205,USA,https://media-cdn.incrowdsports.com/fd68fd6d-fa27-4c04-8b1b-f5347105fcba.png
ULK,"HAYES-DAVIS, NIGEL",P008962,USA,https://media-cdn.incrowdsports.com/37b00e59-560b-4b65-a269-9d2b0b8776bc.png
ULK,"MARJANOVIC, BOBAN",PLMG,SRB,https://media-cdn.incrowdsports.com/f12e7ba3-2f66-4b8b-b62c-ea3e6ad45051.png
ULK,"MELLI, NICOLO",P002849,ITA,https://media-cdn.incrowdsports.com/99de0949-0898-4903-9f69-a6ed15e45a55.png
ULK,"PIERRE, DYSHAWN",P010560,CAN,https://media-cdn.incrowdsports.com/7f04a6d9-d458-47c5-a453-b089904b8992.png
ULK,"SANLI, SERTAC",P002968,TUR,https://media-cdn.incrowdsports.com/253a34da-7f58-4354-a9a5-cc06507200c6.png
ULK,"WILBEKIN, SCOTTIE",P006661,USA,https://media-cdn.incrowdsports.com/dfcc2d01-1bfe-465a-81dd-f51457ff4287.png
ULK,"ZAGARS, ARTURS",P008104,LAT,https://media-cdn.incrowdsports.com/b4c3cecb-dc7f-4b94-b9c6-c13671bade5b.png
OLY,"DORSEY, TYLER",P009849,USA,https://media-cdn.incrowdsports.com/153a0612-03d6-48a2-9d15-8d46677d32ba.png
OLY,"FOURNIER, EVAN",P013380,FRA,https://media-cdn.incrowdsports.com/eefac20f-c371-476e-8294-f052e98bf0f3.png
OLY,"LARENTZAKIS, GIANNOULIS",P010392,GRE,https://media-cdn.incrowdsports.com/f051ba29-7b39-4681-b3c7-3de17ce25734.png
OLY,"MCKISSIC, SHAQUIELLE",P007853,USA,https://media-cdn.incrowdsports.com/0c13355b-b760-4c81-87d1-0c612cf8aa8a.png
OLY,"PAPANIKOLAOU, KOSTAS",P001255,GRE,https://media-cdn.incrowdsports.com/4077edcc-1632-460c-8bef-384c3c2a06d8.png
OLY,"PETERS, ALEC",P008829,USA,https://media-cdn.incrowdsports.com/415ba270-d601-4231-b0c8-e5a66d318117.png
OLY,"PETRUSEV, FILIP",P011194,SRB,https://media-cdn.incrowdsports.com/49fb89f8-8f19-4e91-a6eb-918ba0a5991d.png
OLY,"VEZENKOV, SASHA",P003469,GRE,https://media-cdn.incrowdsports.com/da9926d3-ef9c-4704-930c-4be3eb1fd3c0.png
OLY,"VILDOZA, LUCA",P007947,ITA,https://media-cdn.incrowdsports.com/dad5b538-3cf2-44ca-992a-b79ed24f4918.png
OLY,"WALKUP, THOMAS",P008855,GRE,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png
OLY,"WILLIAMS-GOSS, NIGEL",P007982,USA,https://media-cdn.incrowdsports.com/cbd6634e-86be-46e4-8eef-b00c58be9e52.png
OLY,"WRIGHT, MOSES",P012878,USA,https://media-cdn.incrowdsports.com/e838afcb-9946-45a5-810d-5be567c6ed90.png
PRS,"CAVALIERE, LEOPOLD",P013373,FRA,https://media-cdn.incrowdsports.com/f24384c7-9fbd-4d01-a2e8-40f94f2cd1ec.png
PRS,"HAYES, KEVARRIUS",P010390,USA,https://media-cdn.incrowdsports.com/6bc5bce4-f522-4167-8419-8c5d2d1694d2.png
PRS,"HERRERA, SEBASTIAN",P012611,GER,https://media-cdn.incrowdsports.com/13de00c6-8e0f-4dac-970a-58d7fcc266d9.png
PRS,"HIFI, NADIR",P012640,FRA,https://media-cdn.incrowdsports.com/097b8fc2-a7ee-4009-94ed-ba04f794b721.png
PRS,"JANTUNEN, MIKAEL",P012613,FIN,https://media-cdn.incrowdsports.com/3f5cf3e4-2b6c-4c35-bbaa-631d721c701c.png
PRS,"KRATZER, LEON",P004512,GER,https://media-cdn.incrowdsports.com/793aeb4c-04f2-4521-b544-50802f53c32f.png
PRS,"LO, MAODO",P007032,GER,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png
PRS,"MALCOLM, COLLIN",P012609,USA,https://media-cdn.incrowdsports.com/ea60dcd4-4e2c-4a2f-a40c-0ed6badffccc.png
PRS,"OUATTARA, YAKUBA",P004197,FRA,https://media-cdn.incrowdsports.com/3b0339f7-a2f5-4094-bb9c-2095f50d8194.png
PRS,"SHORTS, TJ",P012608,MKD,https://media-cdn.incrowdsports.com/a3302ca0-0a06-4b2e-8065-f93d4b605f36.png
PRS,"SY, BANDJA",P005793,FRA,https://media-cdn.incrowdsports.com/a07f3230-7935-48ea-89d0-e323d7374266.png
PRS,"WARD, TYSON",P012610,USA,https://media-cdn.incrowdsports.com/61069904-5d06-40a8-9ee9-ab296c388b64.png
RED,"BOLOMBOY, JOEL",P009035,USA,https://media-cdn.incrowdsports.com/3a4cfafe-0f2b-451f-964c-cacb9f51bc2b.png
RED,"CANAAN, ISAIAH",P010612,USA,https://media-cdn.incrowdsports.com/fdbe31b3-5c83-4daf-93b7-36ee2ada05d0.png
RED,"DAUM, MIKE",P012786,USA,https://media-cdn.incrowdsports.com/f36d103b-9f85-4eac-a624-e8f2a7330a18.png
RED,"DAVIDOVAC, DEJAN",P007960,SRB,https://media-cdn.incrowdsports.com/7c9b47c4-d0ca-4827-bb68-3ad4f5d4e2c3.png
RED,"DOBRIC, OGNJEN",P004007,SRB,https://media-cdn.incrowdsports.com/a22ad126-7b94-446e-87f2-6ec6b8709388.png
RED,"DOS SANTOS, YAGO",P012044,BRA,https://media-cdn.incrowdsports.com/6d744023-a776-440a-b713-1d6eea2f9637.png
RED,"GIEDRAITIS, ROKAS",P006436,LTU,https://media-cdn.incrowdsports.com/514eb8b6-1987-43f8-b24b-748065632795.png
RED,"KALINIC, NIKOLA",P004866,SRB,https://media-cdn.incrowdsports.com/3aba038c-6bc8-48fa-b79b-77c42bb3f341.png
RED,"MILLER-MCINTYRE, CODI",P009048,USA,https://media-cdn.incrowdsports.com/13f89e15-0622-4088-980d-a71fed39f12f.png
RED,"MITROVIC, LUKA",P002553,SRB,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png
RED,"NEDOVIC, NEMANJA",P000848,SRB,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png
RED,"PLAVSIC, UROS",P006240,SRB,https://media-cdn.incrowdsports.com/dcec04a1-480a-4570-8d4d-8c7ead2ebf50.png
VIR,"AKELE, NICOLA",P011816,ITA,https://media-cdn.incrowdsports.com/497b2a7d-b61c-43b7-a858-3e57591de06c.png
