TEAM,NAME,PLAYER_ID,NAT,LINK
PAM,"DE LARREA, SERGIO",P010750,ESP,https://media-cdn.incrowdsports.com/23ea1ad3-e859-42ed-827b-b250fff01f2e.png
PAM,"JOVIC, STEFAN",P004863,SRB,https://media-cdn.incrowdsports.com/c4ac0a9d-d109-4e57-8835-43c67f1f2e62.png
PAM,"LOPEZ-AROSTEGUI, XABI",P005356,ESP,https://media-cdn.incrowdsports.com/8d108cea-6042-4ca0-b952-d7885a06a3f3.png
PAM,"MONTERO, JEAN",P010042,DOM,https://media-cdn.incrowdsports.com/7c6cd4ad-8c53-4c21-82da-d894fbffa367.png
PAM,"OJELEYE, SEMI",P011982,NIG,https://media-cdn.incrowdsports.com/2578af9b-c461-4517-a65f-de6ca1388bf4.png
PAM,"PRADILLA, JAIME",P010393,ESP,https://media-cdn.incrowdsports.com/9c8c8d4f-31d8-4c05-bf26-60334b55cf5d.png
PAM,"PUERTO, JOSEP",P006643,ESP,https://media-cdn.incrowdsports.com/5c0cc065-9d15-40de-ab9e-6237b25c2584.png
PAM,"REUVERS, NATHAN",P012738,HUN,https://media-cdn.incrowdsports.com/d830be60-d495-4a84-9a40-70ca084e6014.png
PAM,"SESTINA, NATHAN",P011980,USA,https://media-cdn.incrowdsports.com/69669779-e9ea-4f12-81ab-42009fa4aa81.png
LJU,"BERINGER, JOAN",P012996,FRA,https://media-cdn.incrowdsports.com/e0cec8cf-f184-4f1e-9016-4f9b66a044bd.png
LJU,"BLAZIC, JAKA",P003452,SLO,https://media-cdn.incrowdsports.com/9ef061f7-37f1-418a-abcd-c2859609b6ee.png
LJU,"DANEU, ZIGA",P009431,SLO,https://media-cdn.incrowdsports.com/0015487d-a68e-4cf1-8ec0-f4f875d34a68.png
LJU,"GEBEN, MARTINAS",P009753,LTU,https://media-cdn.incrowdsports.com/87b025f2-7a33-4882-8bf3-f6ea2cf7687c.png
LJU,"GLAS, GREGOR",P011261,SLO,https://media-cdn.incrowdsports.com/66582442-1c0e-48f9-9e90-14185c56bc3e.png
LJU,"GNJIDIC, LOVRO",P007641,CRO,https://media-cdn.incrowdsports.com/5ecd24e8-cc4f-4224-9864-805b63ceac30.png
LJU,"JONES, DEVANTE",P013260,USA,https://media-cdn.incrowdsports.com/cb585bf7-0d29-43e6-bd42-8cf2564551a2.png
LJU,"NIKOLIC, ALEKSEJ",P003703,SLO,https://media-cdn.incrowdsports.com/316b0e87-df4b-4681-a331-d65952c65fe9.png
LJU,"PREPELIC, BINE",P013262,SLO,https://media-cdn.incrowdsports.com/aca02c89-1884-408b-9052-5ec329d8e638.png
LJU,"RADOVIC, ROK",P009392,SLO,https://media-cdn.incrowdsports.com/2bc7c261-de1f-46ba-8c4c-aec3f2f04010.png
LJU,"ROBINSON, DEVIN",P012042,USA,https://media-cdn.incrowdsports.com/02ab1a96-d41d-4801-a1ab-78eccc7a86b9.png
LJU,"STEWART, DJ",P012700,USA,https://media-cdn.incrowdsports.com/a9091bd3-a97a-40b5-a899-c6b6e3e48f6d.png
BOU,"AYAYI, JOEL",P006904,FRA,https://media-cdn.incrowdsports.com/a1e6e5a3-6fbe-417b-a2d5-9ed6516af396.png
BOU,"BENITEZ, HUGO",P010449,FRA,https://media-cdn.incrowdsports.com/092c8d48-2cd4-46c3-9173-4f45f8048c3f.png
BOU,"CASTANEDA, XAVIER",P013266,USA,https://media-cdn.incrowdsports.com/6493fe4c-ce48-4d65-b9cd-fdf35df60a7b.png
BOU,"COURBY, MAXIME",P010450,FRA,https://media-cdn.incrowdsports.com/b09e4274-ba4c-4529-b6bf-02ef08696b9f.png
BOU,"JACQUES, WILSON",P011550,FRA,https://media-cdn.incrowdsports.com/87e9a5e3-5f3a-483d-b640-f0db6420c63d.png
BOU,"KOKILA, KEVIN",P011837,FRA,https://media-cdn.incrowdsports.com/d305f17c-3f2e-4892-a160-7043779ce8f0.png
BOU,"NELSON, ADRIAN",P013264,USA,https://media-cdn.incrowdsports.com/074e9981-ed91-42c8-a002-c13c3b3f001a.png
BOU,"PANSA, JEAN-MARC",P009552,FRA,https://media-cdn.incrowdsports.com/8ce31aa1-2030-4127-b7a9-e46d0465aa1f.png
BOU,"PAUL, BRANDON",P004945,USA,https://media-cdn.incrowdsports.com/0490fd60-4d25-48ad-bf23-a614df1e0c92.png
BOU,"SALASH, MAKSIM",P004525,BLR,https://media-cdn.incrowdsports.com/3966cdb9-3fd6-4944-a9c9-cd50ffdfcf1b.png
BOU,"USHER, JORDAN",P013265,USA,https://media-cdn.incrowdsports.com/6d1aa535-f66f-4044-8fff-b13ac926df21.png
HTA,"RUINA, MIRON",P013282,ISR,https://media-cdn.incrowdsports.com/850a2ff5-614d-452a-bc65-13e0d4797c68.png
ULM,"BRETZEL, NICOLAS",P007952,GER,https://media-cdn.incrowdsports.com/8c28784a-5832-469d-87a6-8bc9df30ce23.png
ULM,"SARAF, BEN",P011437,ISR,https://media-cdn.incrowdsports.com/bd981878-2c8f-42fe-bf2d-23d72dc06774.png
BAH,"YUCEORAL, ALI",P010543,TUR,https://media-cdn.incrowdsports.com/4eecc959-4f63-40f9-9db4-16ac513df100.png
BUD,"MORGAN, JUWAN",P013256,USA,https://media-cdn.incrowdsports.com/96517234-e117-4580-9fa7-2d019f630a19.png
BES,"ELEZAY, REZON",P013362,TUR,https://media-cdn.incrowdsports.com/0f4c9384-6882-4eaf-9478-1bc002bf29b7.png
JER,"HARPER, JARED",P011970,USA,https://media-cdn.incrowdsports.com/8d5ed5cf-154c-4dbb-924e-d56d7a62cbdc.png
HAM,"LOTTIE, JAIZEC",P013309,USA,https://media-cdn.incrowdsports.com/a90c6860-1db9-4e79-aecd-20c7ec2de79b.png
CLU,"PETRIC, ALEXIS",P012684,ROU,https://media-cdn.incrowdsports.com/670ad365-4485-47ac-a8f7-5eea44b3c092.png
LKB,"KALAITZAKIS, GEORGIOS",P006586,GRE,https://media-cdn.incrowdsports.com/a330a4e3-0f8b-47d3-bc15-9ea84b25f341.png
LKB,"LAVRINOVICIUS, DANIELIUS",P006860,LTU,https://media-cdn.incrowdsports.com/2ec3ac45-6bb8-496e-8b6d-92cf48d5ca98.png
TTK,"ALEXANDER, KYLE",P011973,CAN,https://media-cdn.incrowdsports.com/6240f898-2a12-4ae8-b1f4-e546c2c9e90c.png
