Gamecode,CODETEAM,J1,J2,TIME,DELTA_SCORE,OFF,DEF
1,TSO,P008790,P009649,12.6,4,32,28
1,TSO,P008790,P012019,13.767,5,33,28
1,TSO,P008790,P013293,8.533,7,23,16
1,TSO,P008790,P013295,7.683,-3,20,23
1,TSO,P008790,P013297,8.417,11,20,9
1,TSO,P008790,P013298,13.4,8,32,24
1,TSO,P009649,P012019,30.201,-13,54,67
1,TSO,P009649,P013293,28.367,-1,62,63
1,TSO,P009649,P013295,30.667,-10,64,74
1,TSO,P009649,P013296,28.301,-13,51,64
1,TSO,P009649,P013297,10.234,1,19,18
1,TSO,P009649,P013298,23.234,-4,50,54
1,TSO,P012019,P013293,21.767,1,43,42
1,TSO,P012019,P013295,22.633,-10,43,53
1,TSO,P012019,P013296,20.534,-12,31,43
1,TSO,P012019,P013297,11.668,3,21,18
1,TSO,P012019,P013298,16.634,-2,31,33
1,TSO,P013293,P013295,25.25,-1,58,59
1,TSO,P013293,P013296,23.934,-2,49,51
1,TSO,P013293,P013297,7.217,6,14,8
1,TSO,P013293,P013298,14.8,10,39,29
1,TSO,P013295,P013296,23.667,-6,47,53
1,TSO,P013295,P013298,15.5,-6,36,42
1,TSO,P013296,P013297,5.234,-5,6,11
1,TSO,P013296,P013298,13.934,-6,28,34
1,TSO,P013297,P013298,11.834,8,24,16
1,ULM,P006245,P006997,12.383,11,30,19
1,ULM,P006245,P007952,1.433,0,0,0
1,ULM,P006245,P010726,0.85,0,2,2
1,ULM,P006245,P011391,5.899,7,13,6
1,ULM,P006245,P011437,8.366,8,24,16
1,ULM,P006245,P012077,0.3,0,0,0
1,ULM,P006245,P012602,5.433,6,9,3
1,ULM,P006245,P013289,0.4,2,2,0
1,ULM,P006245,P013290,14.483,10,31,21
1,ULM,P006245,P013291,9.317,4,21,17
1,ULM,P006997,P010726,1.467,-2,0,2
1,ULM,P006997,P011391,8.883,9,22,13
1,ULM,P006997,P011437,20.7,8,45,37
1,ULM,P006997,P012077,10.017,-1,18,19
1,ULM,P006997,P012602,4.867,6,9,3
1,ULM,P006997,P013289,0.45,-3,0,3
1,ULM,P006997,P013290,24.717,11,51,40
1,ULM,P006997,P013291,15.384,5,29,24
1,ULM,P007952,P010726,1.9,-5,7,12
1,ULM,P007952,P011391,6.816,-14,11,25
1,ULM,P007952,P011437,3.483,-9,4,13
1,ULM,P007952,P012077,5.383,-14,11,25
1,ULM,P007952,P012602,3.066,-6,2,8
1,ULM,P007952,P013290,5.183,-8,9,17
1,ULM,P010726,P011391,4.699,-5,14,19
1,ULM,P010726,P011437,4.066,1,7,6
1,ULM,P010726,P012077,5.7,-8,11,19
1,ULM,P010726,P012602,1.099,5,7,2
1,ULM,P010726,P013289,4.899,2,11,9
1,ULM,P010726,P013290,4.817,-8,9,17
1,ULM,P010726,P013291,3.567,0,4,4
1,ULM,P011391,P011437,20.849,4,51,47
1,ULM,P011391,P012077,15.6,-9,37,46
1,ULM,P011391,P012602,10.065,-4,18,22
1,ULM,P011391,P013289,7.299,2,17,15
1,ULM,P011391,P013290,24.083,4,56,52
1,ULM,P011391,P013291,4.067,2,13,11
1,ULM,P011437,P012077,20.75,-2,43,45
1,ULM,P011437,P012602,6.966,-7,13,20
1,ULM,P011437,P013289,7.999,0,17,17
1,ULM,P011437,P013290,30.45,10,69,59
1,ULM,P011437,P013291,17.567,7,39,32
1,ULM,P012077,P012602,1.633,-6,2,8
1,ULM,P012077,P013289,5.35,-1,9,10
1,ULM,P012077,P013290,19.351,-4,44,48
1,ULM,P012077,P013291,11.384,5,25,20
1,ULM,P012602,P013289,4.499,2,12,10
1,ULM,P012602,P013290,10.733,4,17,13
1,ULM,P012602,P013291,3.367,4,7,3
1,ULM,P013289,P013290,6.4,-2,12,14
1,ULM,P013289,P013291,2.1,2,4,2
1,ULM,P013290,P013291,19.451,7,42,35
2,HTA,P001927,P005181,25.565,9,58,49
2,HTA,P001927,P009818,11.15,-10,16,26
2,HTA,P001927,P010386,16.633,-13,26,39
2,HTA,P001927,P010550,8.699,-2,12,14
2,HTA,P001927,P011157,19.416,-13,29,42
2,HTA,P001927,P011386,3.167,0,3,3
2,HTA,P001927,P012096,19.566,12,44,32
2,HTA,P001927,P013283,8.083,14,24,10
2,HTA,P001927,P013284,22.849,-1,48,49
2,HTA,P005181,P009818,11.433,-3,19,22
2,HTA,P005181,P010386,12.782,-5,25,30
2,HTA,P005181,P010550,4.899,0,9,9
2,HTA,P005181,P011157,13.499,-6,22,28
2,HTA,P005181,P011386,0.567,0,0,0
2,HTA,P005181,P012096,21.232,13,51,38
2,HTA,P005181,P013283,12.532,15,34,19
2,HTA,P005181,P013284,24.615,5,54,49
2,HTA,P009818,P010386,4.167,-7,4,11
2,HTA,P009818,P011157,10.967,-10,16,26
2,HTA,P009818,P012096,4.633,0,7,7
2,HTA,P009818,P013283,4.45,0,7,7
2,HTA,P009818,P013284,15.6,-10,23,33
2,HTA,P010386,P010550,4.416,2,9,7
2,HTA,P010386,P011157,8.983,-12,9,21
2,HTA,P010386,P012096,10.45,-5,20,25
2,HTA,P010386,P013283,3.216,-5,3,8
2,HTA,P010386,P013284,12.949,-15,20,35
2,HTA,P010550,P011157,2.966,-2,3,5
2,HTA,P010550,P011386,3.167,0,3,3
2,HTA,P010550,P012096,8.633,-4,10,14
2,HTA,P010550,P013283,1.95,-4,0,4
2,HTA,P010550,P013284,0.066,2,2,0
2,HTA,P011157,P011386,2.283,0,3,3
2,HTA,P011157,P012096,5.266,2,10,8
2,HTA,P011157,P013283,1.733,4,5,1
2,HTA,P011157,P013284,14.683,-15,19,34
2,HTA,P011386,P012096,3.167,0,3,3
2,HTA,P011386,P013283,0.317,0,0,0
2,HTA,P012096,P013283,13.733,12,34,22
2,HTA,P012096,P013284,14.316,10,37,27
2,HTA,P013283,P013284,11.182,12,29,17
2,JOV,P002361,P002507,13.883,4,31,27
2,JOV,P002361,P004834,4.983,-5,10,15
2,JOV,P002361,P005099,6.85,-15,9,24
2,JOV,P002361,P010161,11.799,11,31,20
2,JOV,P002361,P012349,1.15,-9,0,9
2,JOV,P002361,P012740,1.117,-7,0,7
2,JOV,P002361,P013285,15.049,0,32,32
2,JOV,P002361,P013287,17.782,4,41,37
2,JOV,P002361,PJUG,2.983,5,10,5
2,JOV,P002507,P005099,8.934,-5,14,19
2,JOV,P002507,P010161,13.816,16,34,18
2,JOV,P002507,P012349,4.017,1,6,5
2,JOV,P002507,P012740,4.334,1,6,5
2,JOV,P002507,P013285,22.0,12,49,37
2,JOV,P002507,P013286,1.317,0,0,0
2,JOV,P002507,P013287,18.666,11,43,32
2,JOV,P002507,PJUG,5.033,8,13,5
2,JOV,P004834,P005099,10.584,-11,15,26
2,JOV,P004834,P010161,6.383,4,14,10
2,JOV,P004834,P012349,8.517,-13,10,23
2,JOV,P004834,P012740,13.101,-9,19,28
2,JOV,P004834,P013285,4.55,-2,6,8
2,JOV,P004834,P013286,8.567,-2,14,16
2,JOV,P004834,P013287,8.45,6,19,13
2,JOV,P004834,PJUG,2.733,4,9,5
2,JOV,P005099,P012349,10.251,-12,13,25
2,JOV,P005099,P012740,13.785,-8,20,28
2,JOV,P005099,P013285,11.117,-7,18,25
2,JOV,P005099,P013286,7.601,-2,11,13
2,JOV,P005099,P013287,8.95,-4,16,20
2,JOV,P010161,P012349,2.316,-2,3,5
2,JOV,P010161,P012740,3.65,0,5,5
2,JOV,P010161,P013285,15.216,14,36,22
2,JOV,P010161,P013286,2.283,0,3,3
2,JOV,P010161,P013287,17.949,18,45,27
2,JOV,P010161,PJUG,7.516,11,21,10
2,JOV,P012349,P012740,12.534,-12,16,28
2,JOV,P012349,P013285,3.05,-1,6,7
2,JOV,P012349,P013286,8.4,-6,10,16
2,JOV,P012349,P013287,0.033,-2,0,2
2,JOV,P012740,P013285,6.751,1,11,10
2,JOV,P012740,P013286,9.884,-2,14,16
2,JOV,P012740,P013287,4.584,4,9,5
2,JOV,P013285,P013286,0.317,0,0,0
2,JOV,P013285,P013287,23.249,7,49,42
2,JOV,P013285,PJUG,5.033,8,13,5
2,JOV,P013286,P013287,1.167,4,4,0
2,JOV,P013287,PJUG,7.766,12,22,10
3,BAH,P003840,P004172,13.284,14,32,18
3,BAH,P003840,P008278,0.117,-3,0,3
3,BAH,P003840,P009601,19.618,8,48,40
3,BAH,P003840,P011192,19.434,10,41,31
3,BAH,P003840,P011201,9.784,-2,16,18
3,BAH,P003840,P011821,26.502,17,63,46
3,BAH,P003840,P011823,25.451,21,57,36
3,BAH,P003840,P012405,7.467,0,16,16
3,BAH,P003840,P012711,16.351,7,31,24
3,BAH,P004172,P009601,11.75,2,27,25
3,BAH,P004172,P011192,2.917,-4,0,4
3,BAH,P004172,P011201,9.9,1,15,14
3,BAH,P004172,P011821,11.467,3,25,22
3,BAH,P004172,P011823,11.784,12,28,16
3,BAH,P004172,P012405,7.0,-5,8,13
3,BAH,P004172,P012711,7.034,5,9,4
3,BAH,P008278,P009601,0.117,-3,0,3
3,BAH,P008278,P011201,0.117,-3,0,3
3,BAH,P008278,P012711,0.117,-3,0,3
3,BAH,P009601,P011192,9.984,2,22,20
3,BAH,P009601,P011201,6.367,-5,13,18
3,BAH,P009601,P011821,20.384,5,46,41
3,BAH,P009601,P011823,17.551,9,41,32
3,BAH,P009601,P012405,3.566,-3,8,11
3,BAH,P009601,P012711,1.467,-3,3,6
3,BAH,P011192,P011201,5.517,-4,2,6
3,BAH,P011192,P011821,16.951,10,39,29
3,BAH,P011192,P011823,14.667,5,29,24
3,BAH,P011192,P012405,7.567,1,12,11
3,BAH,P011192,P012711,12.367,4,19,15
3,BAH,P011201,P011821,4.367,-6,7,13
3,BAH,P011201,P011823,5.883,4,9,5
3,BAH,P011201,P012405,7.317,-8,8,16
3,BAH,P011201,P012711,9.884,-5,10,15
3,BAH,P011821,P011823,20.068,15,48,33
3,BAH,P011821,P012405,8.05,-3,16,19
3,BAH,P011821,P012711,10.551,7,24,17
3,BAH,P011823,P012711,8.4,10,16,6
3,BAH,P012405,P012711,8.901,-2,12,14
3,WOL,P003212,P004645,3.266,1,6,5
3,WOL,P003212,P005516,3.266,1,6,5
3,WOL,P003212,P006853,3.266,1,6,5
3,WOL,P003212,P008186,2.483,1,3,2
3,WOL,P003212,P012577,0.783,0,3,3
3,WOL,P004645,P005516,13.084,6,22,16
3,WOL,P004645,P006546,5.034,6,17,11
3,WOL,P004645,P006853,9.1,-1,11,12
3,WOL,P004645,P008186,13.134,11,26,15
3,WOL,P004645,P011248,6.667,-1,17,18
3,WOL,P004645,P012003,10.768,10,23,13
3,WOL,P004645,P012577,2.683,-4,6,10
3,WOL,P005516,P006546,4.601,3,10,7
3,WOL,P005516,P006853,9.6,-1,11,12
3,WOL,P005516,P008186,10.284,10,16,6
3,WOL,P005516,P011248,8.051,-9,10,19
3,WOL,P005516,P012003,10.352,7,16,9
3,WOL,P005516,P012577,7.417,-11,9,20
3,WOL,P005516,P012789,4.617,-10,0,10
3,WOL,P006546,P006853,0.117,0,0,0
3,WOL,P006546,P008186,8.784,3,24,21
3,WOL,P006546,P011248,24.601,-12,47,59
3,WOL,P006546,P012003,24.485,-2,54,56
3,WOL,P006546,P012577,21.751,-13,37,50
3,WOL,P006546,P012789,17.767,-13,27,40
3,WOL,P006853,P008186,6.3,3,5,2
3,WOL,P006853,P011248,1.9,-4,3,7
3,WOL,P006853,P012003,4.434,2,2,0
3,WOL,P006853,P012577,3.183,-4,6,10
3,WOL,P006853,P012789,0.5,0,0,0
3,WOL,P008186,P011248,8.634,0,21,21
3,WOL,P008186,P012003,14.518,7,30,23
3,WOL,P008186,P012577,3.867,-3,7,10
3,WOL,P011248,P012003,26.035,-10,51,61
3,WOL,P011248,P012577,25.468,-22,40,62
3,WOL,P011248,P012789,19.584,-18,27,45
3,WOL,P012003,P012577,21.768,-13,37,50
3,WOL,P012003,P012789,17.784,-13,27,40
3,WOL,P012577,P012789,20.084,-18,27,45
4,BES,P003783,P007914,15.133,16,44,28
4,BES,P003783,P008945,8.85,10,28,18
4,BES,P003783,P009680,12.15,12,38,26
4,BES,P003783,P010652,15.234,16,40,24
4,BES,P003783,P011379,1.75,-1,3,4
4,BES,P003783,P011927,5.3,1,7,6
4,BES,P003783,P011936,8.367,4,16,12
4,BES,P003783,P013255,2.084,-2,0,2
4,BES,P007914,P008945,10.766,7,30,23
4,BES,P007914,P009680,14.016,9,40,31
4,BES,P007914,P010652,13.15,18,40,22
4,BES,P007914,P011379,3.733,-4,5,9
4,BES,P007914,P011924,0.05,0,0,0
4,BES,P007914,P011927,3.333,3,7,4
4,BES,P007914,P011936,8.433,3,18,15
4,BES,P007914,P013255,0.05,0,0,0
4,BES,P008945,P009680,11.017,3,30,27
4,BES,P008945,P010652,17.167,16,49,33
4,BES,P008945,P011379,6.166,-7,11,18
4,BES,P008945,P011924,11.783,0,26,26
4,BES,P008945,P011927,12.316,6,30,24
4,BES,P008945,P011936,2.8,-1,6,7
4,BES,P008945,P013255,12.667,2,30,28
4,BES,P009680,P010652,11.351,16,38,22
4,BES,P009680,P011379,5.2,-1,10,11
4,BES,P009680,P011924,3.084,2,7,5
4,BES,P009680,P011927,1.433,-2,3,5
4,BES,P009680,P011936,9.717,9,27,18
4,BES,P009680,P013255,3.968,4,11,7
4,BES,P010652,P011924,9.3,3,20,17
4,BES,P010652,P011927,13.95,5,26,21
4,BES,P010652,P011936,8.901,7,19,12
4,BES,P010652,P013255,12.151,3,24,21
4,BES,P011379,P011924,9.483,3,22,19
4,BES,P011379,P011927,8.016,0,17,17
4,BES,P011379,P011936,9.033,3,18,15
4,BES,P011379,P013255,9.483,3,22,19
4,BES,P011924,P011927,18.099,2,39,37
4,BES,P011924,P011936,8.3,5,18,13
4,BES,P011924,P013255,20.033,5,44,39
4,BES,P011927,P011936,11.083,-3,16,19
4,BES,P011927,P013255,20.066,0,39,39
4,BES,P011936,P013255,11.034,5,22,17
4,BUD,P005637,P006561,6.534,-7,9,16
4,BUD,P005637,P006566,5.4,-7,6,13
4,BUD,P005637,P008325,11.683,-10,23,33
4,BUD,P005637,P010307,2.483,-1,8,9
4,BUD,P005637,P011150,8.3,-5,17,22
4,BUD,P005637,P011281,10.4,-19,15,34
4,BUD,P005637,P012606,7.867,2,17,15
4,BUD,P005637,P012630,13.384,-9,24,33
4,BUD,P005637,P013258,7.017,-12,9,21
4,BUD,P006561,P011150,1.417,-3,0,3
4,BUD,P006561,P011281,4.417,-11,2,13
4,BUD,P006561,P012606,3.167,1,7,6
4,BUD,P006561,P012630,7.584,-10,9,19
4,BUD,P006561,P013256,1.05,-3,0,3
4,BUD,P006561,P013258,6.167,-7,9,16
4,BUD,P006566,P008325,15.65,-6,22,28
4,BUD,P006566,P010307,0.05,0,0,0
4,BUD,P006566,P011150,12.75,-6,16,22
4,BUD,P006566,P011281,7.05,-6,6,12
4,BUD,P006566,P012606,8.65,0,16,16
4,BUD,P006566,P012630,2.95,0,6,6
4,BUD,P006566,P013256,10.3,1,16,15
4,BUD,P008325,P010307,3.266,-2,10,12
4,BUD,P008325,P011150,26.716,-5,57,62
4,BUD,P008325,P011281,16.049,-9,34,43
4,BUD,P008325,P012606,14.417,-1,29,30
4,BUD,P008325,P012630,12.617,-2,30,32
4,BUD,P008325,P013256,18.783,0,40,40
4,BUD,P008325,P013258,2.683,-5,7,12
4,BUD,P010307,P011150,3.116,0,10,10
4,BUD,P010307,P011281,3.266,-2,10,12
4,BUD,P010307,P012606,0.05,0,0,0
4,BUD,P010307,P012630,0.05,0,0,0
4,BUD,P010307,P013256,0.833,-1,2,3
4,BUD,P010307,P013258,0.15,-2,0,2
4,BUD,P011150,P011281,16.616,-7,34,41
4,BUD,P011150,P012606,13.417,1,27,26
4,BUD,P011150,P012630,12.334,0,28,28
4,BUD,P011150,P013256,21.733,-1,44,45
4,BUD,P011150,P013258,1.833,0,7,7
4,BUD,P011150,P013259,1.9,2,4,2
4,BUD,P011281,P012630,8.717,-12,15,27
4,BUD,P011281,P013256,10.066,-1,21,22
4,BUD,P011281,P013258,5.283,-13,7,20
4,BUD,P012606,P012630,13.434,2,28,26
4,BUD,P012606,P013256,11.667,0,23,23
4,BUD,P012606,P013258,3.567,1,9,8
4,BUD,P012606,P013259,1.9,2,4,2
4,BUD,P012630,P013256,8.767,-1,19,20
4,BUD,P012630,P013258,6.867,-10,9,19
4,BUD,P012630,P013259,1.9,2,4,2
4,BUD,P013256,P013258,1.833,0,7,7
4,BUD,P013256,P013259,1.9,2,4,2
5,CAN,P003425,P006588,22.417,8,48,40
5,CAN,P003425,P007560,2.167,1,5,4
5,CAN,P003425,P008121,24.033,4,49,45
5,CAN,P003425,P008966,23.8,6,52,46
5,CAN,P003425,P010452,3.783,-3,6,9
5,CAN,P003425,P011251,4.25,-2,6,8
5,CAN,P003425,P012016,2.4,-1,2,3
5,CAN,P003425,P012095,21.95,7,48,41
5,CAN,P005005,P010452,4.783,0,9,9
5,CAN,P005005,P010623,4.783,0,9,9
5,CAN,P005005,P011251,4.783,0,9,9
5,CAN,P005005,P012016,4.783,0,9,9
5,CAN,P006588,P007560,1.717,-1,3,4
5,CAN,P006588,P008121,20.7,9,45,36
5,CAN,P006588,P008966,20.467,11,48,37
5,CAN,P006588,P011251,2.3,-1,2,3
5,CAN,P006588,P012016,1.95,-3,0,3
5,CAN,P006588,P012095,20.117,9,46,37
5,CAN,P007560,P008966,1.717,-1,3,4
5,CAN,P007560,P010452,5.45,-3,13,16
5,CAN,P007560,P010623,5.0,-5,11,16
5,CAN,P007560,P011251,5.45,-3,13,16
5,CAN,P007560,P012016,5.45,-3,13,16
5,CAN,P007560,P012095,1.717,-1,3,4
5,CAN,P008121,P008966,22.716,7,51,44
5,CAN,P008121,P010452,7.349,-2,14,16
5,CAN,P008121,P010623,4.016,3,10,7
5,CAN,P008121,P011251,7.816,-1,14,15
5,CAN,P008121,P012016,5.333,0,8,8
5,CAN,P008121,P012095,20.233,8,45,37
5,CAN,P008966,P010452,3.966,-5,6,11
5,CAN,P008966,P010623,0.633,0,2,2
5,CAN,P008966,P011251,2.483,-1,6,7
5,CAN,P008966,P012095,21.95,7,48,41
5,CAN,P010452,P010623,13.799,-2,30,32
5,CAN,P010452,P011251,15.749,-3,34,37
5,CAN,P010452,P012016,13.616,0,30,30
5,CAN,P010452,P012095,1.833,-2,2,4
5,CAN,P010623,P011251,13.799,-2,30,32
5,CAN,P010623,P012016,13.166,-2,28,30
5,CAN,P011251,P012016,15.566,-3,30,33
5,TRN,P005438,P006382,8.883,4,19,15
5,TRN,P005438,P006724,21.566,2,48,46
5,TRN,P005438,P012593,14.8,-1,34,35
5,TRN,P005438,P012687,4.416,-3,12,15
5,TRN,P005438,P013269,7.233,-4,8,12
5,TRN,P005438,P013270,22.016,1,49,48
5,TRN,P005438,P013271,12.15,0,22,22
5,TRN,P005438,P013272,14.8,1,28,27
5,TRN,P006382,P006724,7.616,4,19,15
5,TRN,P006382,P012593,2.333,0,4,4
5,TRN,P006382,P012687,2.133,-1,5,6
5,TRN,P006382,P013269,2.216,-3,0,3
5,TRN,P006382,P013270,8.766,1,15,14
5,TRN,P006382,P013271,3.483,-3,0,3
5,TRN,P006382,P013272,8.966,2,14,12
5,TRN,P006724,P012593,11.334,-2,27,29
5,TRN,P006724,P012687,2.133,-1,5,6
5,TRN,P006724,P013269,6.05,-7,8,15
5,TRN,P006724,P013270,18.633,0,42,42
5,TRN,P006724,P013271,7.25,2,15,13
5,TRN,P006724,P013272,12.35,-2,28,30
5,TRN,P012593,P012687,8.233,-5,17,22
5,TRN,P012593,P013269,16.9,-5,28,33
5,TRN,P012593,P013270,15.717,3,44,41
5,TRN,P012593,P013271,21.933,-1,44,45
5,TRN,P012593,P013272,20.15,-1,42,43
5,TRN,P012687,P013269,5.95,-3,10,13
5,TRN,P012687,P013270,4.416,-3,12,15
5,TRN,P012687,P013271,8.233,-5,17,22
5,TRN,P012687,P013272,5.95,-3,10,13
5,TRN,P013269,P013270,9.233,1,22,21
5,TRN,P013269,P013271,16.549,2,30,28
5,TRN,P013269,P013272,18.933,-9,30,39
5,TRN,P013270,P013271,16.483,5,38,33
5,TRN,P013270,P013272,16.2,4,38,34
5,TRN,P013271,P013272,15.983,0,26,26
6,JER,P006625,P009879,8.817,-4,9,13
6,JER,P006625,P010431,0.55,1,1,0
6,JER,P006625,P010587,24.184,-7,39,46
6,JER,P006625,P011970,19.183,-5,37,42
6,JER,P006625,P013276,9.417,-8,10,18
6,JER,P006625,P013277,17.784,-6,28,34
6,JER,P006625,P013278,17.133,-3,30,33
6,JER,P006625,P013279,9.417,1,21,20
6,JER,P006625,P013281,3.983,-5,5,10
6,JER,P009879,P010431,5.168,0,8,8
6,JER,P009879,P010587,10.401,-5,9,14
6,JER,P009879,P011970,5.734,-3,8,11
6,JER,P009879,P013276,9.317,-9,7,16
6,JER,P009879,P013277,6.867,-1,10,11
6,JER,P009879,P013278,6.751,1,10,9
6,JER,P009879,P013279,8.101,-5,7,12
6,JER,P009879,P013281,3.384,-6,0,6
6,JER,P010431,P010587,4.4,-3,7,10
6,JER,P010431,P011970,8.334,-3,17,20
6,JER,P010431,P013276,3.001,-7,3,10
6,JER,P010431,P013277,2.1,-1,5,6
6,JER,P010431,P013278,7.583,5,17,12
6,JER,P010431,P013279,8.001,-2,14,16
6,JER,P010431,P013281,3.467,2,8,6
6,JER,P010587,P011970,17.9,-7,35,42
6,JER,P010587,P013276,9.385,-15,4,19
6,JER,P010587,P013277,17.451,-7,28,35
6,JER,P010587,P013278,19.866,-2,36,38
6,JER,P010587,P013279,12.518,-4,21,25
6,JER,P010587,P013281,5.167,-10,1,11
6,JER,P011970,P013276,6.568,-9,9,18
6,JER,P011970,P013277,15.017,-5,28,33
6,JER,P011970,P013278,20.016,-1,40,41
6,JER,P011970,P013279,13.301,1,31,30
6,JER,P011970,P013281,4.283,0,11,11
6,JER,P013276,P013277,4.218,-8,2,10
6,JER,P013276,P013279,10.018,-10,11,21
6,JER,P013276,P013281,6.884,-10,6,16
6,JER,P013277,P013278,14.733,-1,26,27
6,JER,P013277,P013279,1.634,1,5,4
6,JER,P013278,P013279,8.684,3,19,16
6,JER,P013278,P013281,2.166,2,6,4
6,JER,P013279,P013281,7.134,-5,11,16
6,PAM,P004863,P005356,4.767,-1,8,9
6,PAM,P004863,P006643,12.366,11,26,15
6,PAM,P004863,P007527,0.117,0,0,0
6,PAM,P004863,P010042,13.316,19,30,11
6,PAM,P004863,P010393,11.883,11,24,13
6,PAM,P004863,P010444,10.583,9,22,13
6,PAM,P004863,P011980,4.967,3,10,7
6,PAM,P004863,P011982,7.184,11,16,5
6,PAM,P004863,P012738,7.617,9,16,7
6,PAM,P005356,P006643,3.85,4,8,4
6,PAM,P005356,P007527,11.849,-9,19,28
6,PAM,P005356,P009864,8.433,-5,13,18
6,PAM,P005356,P010393,3.35,-1,8,9
6,PAM,P005356,P010444,5.266,1,10,9
6,PAM,P005356,P011980,13.266,-9,19,28
6,PAM,P005356,P011982,12.766,-14,19,33
6,PAM,P005356,P012738,2.917,-6,4,10
6,PAM,P006643,P007527,5.434,9,14,5
6,PAM,P006643,P010042,13.95,16,32,16
6,PAM,P006643,P010393,13.083,16,32,16
6,PAM,P006643,P010444,14.95,20,36,16
6,PAM,P006643,P011980,3.033,0,4,4
6,PAM,P006643,P011982,1.684,4,4,0
6,PAM,P006643,P012738,2.85,0,4,4
6,PAM,P007527,P009864,8.433,-5,13,18
6,PAM,P007527,P010042,9.951,7,23,16
6,PAM,P007527,P010393,9.884,2,23,21
6,PAM,P007527,P010444,6.3,8,16,8
6,PAM,P007527,P011980,11.699,-4,19,23
6,PAM,P007527,P011982,16.817,-11,28,39
6,PAM,P007527,P012738,7.184,-5,13,18
6,PAM,P009864,P011980,8.433,-5,13,18
6,PAM,P009864,P011982,8.433,-5,13,18
6,PAM,P010042,P010393,18.183,14,39,25
6,PAM,P010042,P010444,11.617,16,28,12
6,PAM,P010042,P011980,3.4,8,10,2
6,PAM,P010042,P011982,11.001,14,25,11
6,PAM,P010042,P012738,11.65,10,25,15
6,PAM,P010393,P010444,11.3,14,28,14
6,PAM,P010393,P011982,8.567,-3,15,18
6,PAM,P010393,P012738,10.35,-1,19,20
6,PAM,P010444,P011980,4.166,-1,6,7
6,PAM,P010444,P011982,3.35,1,6,5
6,PAM,P011980,P011982,13.633,-1,25,26
6,PAM,P011980,P012738,4.067,5,10,5
6,PAM,P011982,P012738,12.101,4,25,21
7,BOU,P004525,P004945,0.317,0,0,0
7,BOU,P004525,P006904,8.117,-6,12,18
7,BOU,P004525,P009552,2.883,1,7,6
7,BOU,P004525,P010449,13.333,20,41,21
7,BOU,P004525,P011837,15.884,13,39,26
7,BOU,P004525,P013264,2.683,0,7,7
7,BOU,P004525,P013265,21.133,14,53,39
7,BOU,P004525,P013266,21.45,14,53,39
7,BOU,P004945,P006904,9.6,0,24,24
7,BOU,P004945,P009552,12.433,9,33,24
7,BOU,P004945,P009556,11.867,8,31,23
7,BOU,P004945,P010449,4.267,9,11,2
7,BOU,P004945,P011837,1.434,0,2,2
7,BOU,P004945,P013264,13.55,9,35,26
7,BOU,P004945,P013266,2.0,1,4,3
7,BOU,P006904,P009552,11.433,-5,27,32
7,BOU,P006904,P009556,8.4,-3,21,24
7,BOU,P006904,P011837,8.251,-3,15,18
7,BOU,P006904,P013264,11.567,-2,30,32
7,BOU,P006904,P013265,10.084,-8,18,26
7,BOU,P006904,P013266,11.284,-5,21,26
7,BOU,P009552,P009556,13.733,7,36,29
7,BOU,P009552,P010449,7.733,13,22,9
7,BOU,P009552,P013264,16.283,7,42,35
7,BOU,P009552,P013265,6.733,-1,16,17
7,BOU,P009552,P013266,5.433,1,13,12
7,BOU,P009556,P010449,6.45,10,17,7
7,BOU,P009556,P011837,1.117,0,2,2
7,BOU,P009556,P013264,14.85,7,38,31
7,BOU,P009556,P013265,2.983,-1,7,8
7,BOU,P010449,P011837,9.9,15,29,14
7,BOU,P010449,P013264,9.666,8,24,16
7,BOU,P010449,P013265,16.049,19,47,28
7,BOU,P010449,P013266,13.866,18,41,23
7,BOU,P011837,P013264,2.267,-1,5,6
7,BOU,P011837,P013265,16.717,12,42,30
7,BOU,P011837,P013266,17.034,12,42,30
7,BOU,P013264,P013265,7.683,-3,19,22
7,BOU,P013264,P013266,6.383,-1,16,17
7,BOU,P013265,P013266,23.15,12,58,46
7,HAM,P003242,P006006,12.55,-4,26,30
7,HAM,P003242,P006420,7.817,-3,17,20
7,HAM,P003242,P008103,1.617,0,5,5
7,HAM,P003242,P010070,2.933,0,6,6
7,HAM,P003242,P011256,12.116,-12,18,30
7,HAM,P003242,P012695,4.783,1,10,9
7,HAM,P003242,P013308,22.134,-9,45,54
7,HAM,P003242,P013309,5.984,0,16,16
7,HAM,P003242,P013311,6.967,3,17,14
7,HAM,P003242,P013312,12.7,-6,23,29
7,HAM,P003242,P013313,10.667,-6,21,27
7,HAM,P006006,P006420,5.684,-5,12,17
7,HAM,P006006,P008103,8.767,-3,21,24
7,HAM,P006006,P010070,2.933,0,6,6
7,HAM,P006006,P011256,2.816,-4,4,8
7,HAM,P006006,P012695,7.216,4,17,13
7,HAM,P006006,P013308,9.617,-4,20,24
7,HAM,P006006,P013309,12.167,-8,27,35
7,HAM,P006006,P013311,11.867,2,27,25
7,HAM,P006006,P013312,5.183,-6,8,14
7,HAM,P006420,P008103,7.117,-6,13,19
7,HAM,P006420,P010070,3.083,-5,5,10
7,HAM,P006420,P011256,4.466,-8,4,12
7,HAM,P006420,P012695,1.617,-2,5,7
7,HAM,P006420,P013308,8.334,0,20,20
7,HAM,P006420,P013309,4.584,-4,7,11
