CODETEAM,PLAYER,PLAYER_ID,ROUND,TIME_ON,PER
ASV,"JACKSON, EDWIN",P000229,2,12.73,2.9499889999999995
ASV,"JACKSON, EDWIN",P000229,3,3.4,-0.89998
ASV,"JACKSON, EDWIN",P000229,4,1.03,-0.9483075000000001
ASV,"JACKSON, EDWIN",P000229,5,4.05,0.4997975
ASV,"JACKSON, EDWIN",P000229,6,4.12,-0.4005480000000001
ASV,"JACKSON, EDWIN",P000229,9,9.63,-1.7001765
ASV,"JACKSON, EDWIN",P000229,10,19.32,3.7999160000000005
ASV,"JACKSON, EDWIN",P000229,11,19.67,4.250829
ASV,"JACKSON, EDWIN",P000229,12,22.93,4.601330500000001
ASV,"JACKSON, EDWIN",P000229,13,7.68,-3.749312
ASV,"JACKSON, EDWIN",P000229,14,14.73,9.400732000000001
ASV,"JACKSON, EDWIN",P000229,15,16.84,-1.9006419999999995
ASV,"JACKSON, EDWIN",P000229,16,11.85,-3.7496175
ASV,"JACKSON, EDWIN",P000229,17,14.02,-5.799967
ASV,"JACKSON, EDWIN",P000229,18,18.93,8.0005795
ASV,"JACKSON, EDWIN",P000229,19,9.15,-2.250275
ASV,"JACKSON, EDWIN",P000229,20,13.25,6.8002125
ASV,"JACKSON, EDWIN",P000229,21,15.78,2.1498850000000003
ASV,"JACKSON, EDWIN",P000229,22,10.08,-1.7996560000000001
ASV,"JACKSON, EDWIN",P000229,23,33.7,4.300630000000001
ASV,"JACKSON, EDWIN",P000229,24,26.92,3.0482619999999994
ASV,"JACKSON, EDWIN",P000229,25,31.55,3.6991850000000017
ASV,"JACKSON, EDWIN",P000229,26,20.18,12.799698000000001
ASV,"JACKSON, EDWIN",P000229,27,17.6,-1.6502400000000002
ASV,"JACKSON, EDWIN",P000229,28,18.98,-3.548427
ASV,"JACKSON, EDWIN",P000229,29,15.1,1.7502300000000002
ASV,"JACKSON, EDWIN",P000229,30,15.63,-3.9498905000000004
ASV,"JACKSON, EDWIN",P000229,31,13.83,4.999768
ASV,"JACKSON, EDWIN",P000229,32,20.52,6.848745999999999
ASV,"JACKSON, EDWIN",P000229,33,20.02,3.800002
ASV,"JACKSON, EDWIN",P000229,34,15.05,0.10009250000000014
ASV,"DE COLO, NANDO",P002100,1,25.62,5.598934999999999
ASV,"DE COLO, NANDO",P002100,2,19.32,-2.8504720000000003
ASV,"DE COLO, NANDO",P002100,3,26.58,20.698555
ASV,"DE COLO, NANDO",P002100,4,24.81,-2.9996734999999997
ASV,"DE COLO, NANDO",P002100,5,17.43,3.0004359999999997
ASV,"DE COLO, NANDO",P002100,6,22.37,13.250575499999997
ASV,"DE COLO, NANDO",P002100,7,24.12,0.19940800000000092
ASV,"DE COLO, NANDO",P002100,8,17.35,8.199075000000002
ASV,"DE COLO, NANDO",P002100,11,20.42,12.149948
ASV,"DE COLO, NANDO",P002100,12,22.95,9.849957499999999
ASV,"DE COLO, NANDO",P002100,13,24.27,2.8490525
ASV,"DE COLO, NANDO",P002100,14,22.97,7.09905
ASV,"DE COLO, NANDO",P002100,15,3.47,4.949781
ASV,"DE COLO, NANDO",P002100,27,27.13,10.750900000000001
ASV,"DE COLO, NANDO",P002100,28,23.08,18.001987999999997
ASV,"DE COLO, NANDO",P002100,29,24.93,6.149241000000001
ASV,"DE COLO, NANDO",P002100,30,24.33,10.750605000000002
ASV,"DE COLO, NANDO",P002100,31,23.08,0.5503960000000001
ASV,"DE COLO, NANDO",P002100,32,21.33,2.249873
ASV,"DE COLO, NANDO",P002100,33,19.98,19.1
ASV,"DE COLO, NANDO",P002100,34,23.9,0.6516350000000006
ASV,"DALLO, BORIS",P003274,5,3.62,-3.2506950000000003
ASV,"DALLO, BORIS",P003274,20,3.87,-4.6005865
ASV,"DALLO, BORIS",P003274,26,5.78,-2.049979
ASV,"LIGHTY, DAVID",P003526,5,9.45,-2.2003575
ASV,"LIGHTY, DAVID",P003526,6,9.9,-0.2997900000000002
ASV,"LIGHTY, DAVID",P003526,7,18.95,-0.7506074999999996
ASV,"LIGHTY, DAVID",P003526,8,21.6,0.6991999999999994
ASV,"LIGHTY, DAVID",P003526,9,24.45,1.5002275000000003
ASV,"LIGHTY, DAVID",P003526,10,24.17,-0.10117050000000116
ASV,"LIGHTY, DAVID",P003526,11,25.59,-6.501479999999999
ASV,"LIGHTY, DAVID",P003526,12,12.25,-0.35021250000000004
ASV,"LIGHTY, DAVID",P003526,13,16.18,2.750625999999999
ASV,"LIGHTY, DAVID",P003526,14,25.93,6.0010259999999995
ASV,"LIGHTY, DAVID",P003526,15,23.55,3.8991849999999983
ASV,"LIGHTY, DAVID",P003526,16,14.18,-5.049781
ASV,"LIGHTY, DAVID",P003526,17,8.08,-1.449264
ASV,"LIGHTY, DAVID",P003526,18,15.25,10.149624999999999
ASV,"LIGHTY, DAVID",P003526,19,9.2,-2.1504800000000004
ASV,"LIGHTY, DAVID",P003526,20,9.73,0.6500719999999998
ASV,"LIGHTY, DAVID",P003526,21,11.75,-2.1003125000000002
ASV,"LIGHTY, DAVID",P003526,22,20.15,0.5003475000000002
ASV,"LIGHTY, DAVID",P003526,23,13.0,-3.94985
ASV,"LIGHTY, DAVID",P003526,24,20.82,1.6004630000000004
ASV,"LIGHTY, DAVID",P003526,25,24.05,-2.1499724999999996
ASV,"LIGHTY, DAVID",P003526,26,19.25,3.85095
ASV,"LIGHTY, DAVID",P003526,27,12.08,2.65004
ASV,"LIGHTY, DAVID",P003526,28,16.25,2.6003124999999994
ASV,"LIGHTY, DAVID",P003526,29,13.47,5.749750499999999
ASV,"LIGHTY, DAVID",P003526,30,12.85,-2.599825
ASV,"LIGHTY, DAVID",P003526,32,9.73,-0.6497450000000001
ASV,"LIGHTY, DAVID",P003526,33,18.22,-1.2498209999999998
ASV,"LIGHTY, DAVID",P003526,34,14.35,5.25079
ASV,"LAUVERGNE, JOFFREY",P004194,1,22.65,11.350972500000001
ASV,"LAUVERGNE, JOFFREY",P004194,2,20.18,-1.300330000000001
ASV,"LAUVERGNE, JOFFREY",P004194,3,23.5,2.0985249999999995
ASV,"LAUVERGNE, JOFFREY",P004194,4,25.27,9.248852
ASV,"LAUVERGNE, JOFFREY",P004194,5,24.47,4.599741
ASV,"LAUVERGNE, JOFFREY",P004194,6,34.23,10.448391999999998
ASV,"LAUVERGNE, JOFFREY",P004194,7,32.63,1.5000519999999993
ASV,"LAUVERGNE, JOFFREY",P004194,8,27.35,3.999015
ASV,"LAUVERGNE, JOFFREY",P004194,9,31.77,4.450156999999997
ASV,"LAUVERGNE, JOFFREY",P004194,10,32.98,10.501705000000001
ASV,"LAUVERGNE, JOFFREY",P004194,11,29.62,7.748951999999999
ASV,"LAUVERGNE, JOFFREY",P004194,12,28.28,20.401068000000002
ASV,"LAUVERGNE, JOFFREY",P004194,13,29.73,6.149282500000002
ASV,"LAUVERGNE, JOFFREY",P004194,14,26.53,11.5011905
ASV,"LAUVERGNE, JOFFREY",P004194,15,25.22,5.848492999999999
ASV,"LAUVERGNE, JOFFREY",P004194,16,31.13,10.299068
ASV,"LAUVERGNE, JOFFREY",P004194,17,26.27,9.850244
ASV,"LAUVERGNE, JOFFREY",P004194,18,19.55,-5.049597500000001
ASV,"LAUVERGNE, JOFFREY",P004194,19,27.03,1.4484725000000012
ASV,"LAUVERGNE, JOFFREY",P004194,20,21.03,7.999831999999999
ASV,"LAUVERGNE, JOFFREY",P004194,21,24.02,4.250661
ASV,"LAUVERGNE, JOFFREY",P004194,22,18.2,1.6505300000000007
ASV,"LAUVERGNE, JOFFREY",P004194,23,14.68,-3.7999140000000002
ASV,"LAUVERGNE, JOFFREY",P004194,26,25.07,15.450648
ASV,"LAUVERGNE, JOFFREY",P004194,27,20.52,13.499236
ASV,"LAUVERGNE, JOFFREY",P004194,28,22.17,0.14905549999999934
ASV,"LAUVERGNE, JOFFREY",P004194,30,15.8,3.6010699999999995
ASV,"LAUVERGNE, JOFFREY",P004194,31,20.3,4.6501399999999995
ASV,"LAUVERGNE, JOFFREY",P004194,32,20.23,3.3494544999999993
ASV,"LAUVERGNE, JOFFREY",P004194,33,22.18,18.549777
ASV,"LAUVERGNE, JOFFREY",P004194,34,16.97,14.000774500000002
ASV,"THOMAS, DESHAUN",P005094,22,24.82,0.750341999999999
ASV,"THOMAS, DESHAUN",P005094,23,15.15,3.25013
ASV,"THOMAS, DESHAUN",P005094,24,19.17,-1.3497890000000003
ASV,"THOMAS, DESHAUN",P005094,25,28.05,0.24978250000000024
ASV,"THOMAS, DESHAUN",P005094,26,17.65,-0.15007250000000028
ASV,"THOMAS, DESHAUN",P005094,28,19.65,5.5999975
ASV,"THOMAS, DESHAUN",P005094,29,31.65,18.3006275
ASV,"THOMAS, DESHAUN",P005094,30,26.98,5.049910000000001
ASV,"THOMAS, DESHAUN",P005094,33,29.13,15.299922
ASV,"THOMAS, DESHAUN",P005094,34,20.35,0.9504699999999993
ASV,"FALL, YOUSSOUPHA",P006568,1,10.42,-0.5004000000000002
ASV,"FALL, YOUSSOUPHA",P006568,3,16.27,3.7489244999999993
ASV,"FALL, YOUSSOUPHA",P006568,4,24.7,3.1007499999999997
ASV,"FALL, YOUSSOUPHA",P006568,5,24.42,17.049574999999997
ASV,"FALL, YOUSSOUPHA",P006568,6,19.32,9.048907999999999
ASV,"FALL, YOUSSOUPHA",P006568,7,18.75,8.0
ASV,"FALL, YOUSSOUPHA",P006568,8,26.02,16.30104
ASV,"FALL, YOUSSOUPHA",P006568,9,10.82,2.5997220000000003
ASV,"FALL, YOUSSOUPHA",P006568,10,17.22,7.799462999999999
ASV,"FALL, YOUSSOUPHA",P006568,11,21.22,11.448833
ASV,"FALL, YOUSSOUPHA",P006568,12,16.15,-0.8491099999999996
ASV,"FALL, YOUSSOUPHA",P006568,13,24.98,7.750510999999999
ASV,"FALL, YOUSSOUPHA",P006568,14,21.85,10.699012499999998
ASV,"FALL, YOUSSOUPHA",P006568,15,16.82,-0.45052999999999965
ASV,"FALL, YOUSSOUPHA",P006568,16,14.8,-0.2505000000000006
ASV,"FALL, YOUSSOUPHA",P006568,17,17.28,2.600799999999999
ASV,"FALL, YOUSSOUPHA",P006568,18,15.22,-3.950872000000001
ASV,"FALL, YOUSSOUPHA",P006568,19,28.5,27.550525
ASV,"FALL, YOUSSOUPHA",P006568,20,17.15,10.749780000000001
ASV,"FALL, YOUSSOUPHA",P006568,21,19.13,0.4007695
ASV,"FALL, YOUSSOUPHA",P006568,22,26.28,15.650636000000002
ASV,"FALL, YOUSSOUPHA",P006568,23,25.32,19.351083999999997
ASV,"FALL, YOUSSOUPHA",P006568,24,22.2,7.400679999999999
ASV,"FALL, YOUSSOUPHA",P006568,25,15.2,2.74908
ASV,"FALL, YOUSSOUPHA",P006568,28,17.77,0.9999174999999996
ASV,"FALL, YOUSSOUPHA",P006568,29,20.32,7.049152000000001
ASV,"FALL, YOUSSOUPHA",P006568,30,23.0,19.2507
ASV,"FALL, YOUSSOUPHA",P006568,31,19.7,7.40044
ASV,"FALL, YOUSSOUPHA",P006568,32,18.83,2.0497884999999996
ASV,"FALL, YOUSSOUPHA",P006568,33,20.93,12.900478999999999
ASV,"FALL, YOUSSOUPHA",P006568,34,20.55,13.950122499999997
ASV,"LEE, PARIS",P011225,1,29.7,5.9484449999999995
ASV,"LEE, PARIS",P011225,2,27.05,0.6006574999999987
ASV,"LEE, PARIS",P011225,3,31.38,5.649673999999999
ASV,"LEE, PARIS",P011225,4,20.23,3.7008184999999996
ASV,"LEE, PARIS",P011225,5,29.05,14.350025
ASV,"LEE, PARIS",P011225,6,20.23,7.050784999999999
ASV,"LEE, PARIS",P011225,7,30.73,-0.45052949999999825
ASV,"LEE, PARIS",P011225,8,30.5,0.8503999999999996
ASV,"LEE, PARIS",P011225,9,33.9,9.79899
ASV,"LEE, PARIS",P011225,10,37.85,15.900654999999999
ASV,"LEE, PARIS",P011225,11,23.23,6.950071499999999
ASV,"LEE, PARIS",P011225,12,29.4,9.29955
ASV,"LEE, PARIS",P011225,13,24.7,6.550045000000001
ASV,"LEE, PARIS",P011225,14,18.03,-3.2008275
ASV,"LEE, PARIS",P011225,15,27.25,1.9996999999999998
ASV,"LEE, PARIS",P011225,16,35.68,12.25032
ASV,"LEE, PARIS",P011225,17,35.15,11.851527500000003
ASV,"LEE, PARIS",P011225,18,33.6,8.399280000000001
ASV,"LEE, PARIS",P011225,19,35.62,18.550465
ASV,"LEE, PARIS",P011225,20,26.1,12.799505
ASV,"LEE, PARIS",P011225,21,29.67,3.4997724999999997
ASV,"LEE, PARIS",P011225,22,30.0,17.450499999999998
ASV,"LEE, PARIS",P011225,23,34.4,10.601400000000002
ASV,"LEE, PARIS",P011225,24,30.92,5.948500000000001
ASV,"LEE, PARIS",P011225,25,32.4,18.64866
ASV,"LEE, PARIS",P011225,26,11.1,5.749635
ASV,"LEE, PARIS",P011225,27,16.25,1.8491874999999998
ASV,"LEE, PARIS",P011225,29,22.22,-3.1008660000000003
ASV,"LEE, PARIS",P011225,30,25.02,5.099341999999999
ASV,"LEE, PARIS",P011225,31,28.3,6.949795000000002
ASV,"LEE, PARIS",P011225,32,25.97,-0.7994265
ASV,"LEE, PARIS",P011225,33,26.65,11.799479999999999
ASV,"LEE, PARIS",P011225,34,26.2,11.201189999999999
ASV,"NOAM, YAACOV",P011386,1,6.28,0.4000199999999998
ASV,"NOAM, YAACOV",P011386,3,8.62,-0.850363
ASV,"NOAM, YAACOV",P011386,4,5.27,-0.7507045000000001
ASV,"NOAM, YAACOV",P011386,5,10.93,-1.099634
ASV,"NOAM, YAACOV",P011386,7,4.5,-2.15015
ASV,"NOAM, YAACOV",P011386,9,3.65,2.499945
ASV,"NOAM, YAACOV",P011386,10,5.98,-0.6500930000000003
ASV,"NOAM, YAACOV",P011386,11,0.72,0.0
ASV,"NOAM, YAACOV",P011386,12,1.32,-1.2027480000000002
ASV,"NOAM, YAACOV",P011386,16,0.52,-0.3017560000000001
ASV,"NOAM, YAACOV",P011386,19,3.67,-2.5510655
ASV,"NOAM, YAACOV",P011386,20,13.9,1.6502949999999996
ASV,"NOAM, YAACOV",P011386,21,10.33,-0.20023150000000034
ASV,"NOAM, YAACOV",P011386,22,9.62,-3.3003120000000004
ASV,"NOAM, YAACOV",P011386,23,7.58,-3.099746
ASV,"NOAM, YAACOV",P011386,24,9.08,-3.199974
ASV,"NOAM, YAACOV",P011386,25,5.68,-4.34968
ASV,"NOAM, YAACOV",P011386,26,23.12,5.799936000000001
ASV,"NOAM, YAACOV",P011386,27,18.27,8.999248999999999
ASV,"NOAM, YAACOV",P011386,28,22.52,3.3492939999999995
ASV,"NOAM, YAACOV",P011386,29,17.78,0.8004980000000002
ASV,"NOAM, YAACOV",P011386,30,14.82,1.449157
ASV,"NOAM, YAACOV",P011386,31,11.7,-0.1496949999999999
ASV,"NOAM, YAACOV",P011386,32,13.75,-2.44975
ASV,"NOAM, YAACOV",P011386,33,18.02,-1.6501320000000002
ASV,"NOAM, YAACOV",P011386,34,13.8,0.8994299999999997
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,1,29.95,3.0016775000000004
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,2,31.25,4.450000000000001
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,3,15.2,-4.599799999999999
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,6,25.98,17.450931
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,7,34.5,8.349675
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,8,34.3,15.69953
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,9,28.58,7.5003189999999975
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,10,32.27,9.7999485
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,11,30.22,13.299146
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,12,31.15,9.9492625
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,13,30.38,1.099716
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,14,31.35,0.9002525000000006
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,15,28.2,-11.34974
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,16,27.72,-0.9009319999999992
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,17,29.63,8.600341000000004
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,18,27.48,-5.398407999999999
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,19,31.5,16.950525
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,20,27.71,4.001002499999999
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,21,29.35,2.9010649999999982
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,22,30.3,-3.2496500000000013
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,26,19.82,-3.550657
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,27,27.92,1.9498800000000012
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,28,19.43,-5.499089
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,29,25.58,10.950745000000001
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,30,21.73,3.350341499999999
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,31,26.93,4.2512545
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,32,28.7,16.40209
ASV,"LUWAWU-CABARROT, TIMOTHE",P012080,34,25.65,0.20047750000000075
ASV,"SCOTT, MIKE",P012729,1,22.37,7.350152499999999
ASV,"SCOTT, MIKE",P012729,2,28.05,-1.7002675000000016
ASV,"SCOTT, MIKE",P012729,3,23.85,8.351284999999999
ASV,"SCOTT, MIKE",P012729,4,18.27,-0.2997480000000001
ASV,"SCOTT, MIKE",P012729,5,25.75,10.850774999999999
ASV,"SCOTT, MIKE",P012729,6,26.45,9.5984525
ASV,"SCOTT, MIKE",P012729,7,21.25,9.300874999999998
ASV,"SCOTT, MIKE",P012729,8,19.35,-7.1990425
ASV,"SCOTT, MIKE",P012729,9,22.77,11.998610999999999
ASV,"SCOTT, MIKE",P012729,10,32.03,8.649474499999998
ASV,"SCOTT, MIKE",P012729,11,24.4,13.75022
ASV,"SCOTT, MIKE",P012729,12,27.28,6.550872000000001
ASV,"SCOTT, MIKE",P012729,13,17.43,-2.5995455000000005
ASV,"SCOTT, MIKE",P012729,14,16.4,-2.5002199999999997
ASV,"SCOTT, MIKE",P012729,15,18.72,1.1007439999999993
ASV,"SCOTT, MIKE",P012729,16,27.8,5.8999000000000015
ASV,"SCOTT, MIKE",P012729,17,24.22,2.8989990000000008
ASV,"SCOTT, MIKE",P012729,18,26.37,17.649815
ASV,"SCOTT, MIKE",P012729,19,20.18,-0.9001930000000011
ASV,"SCOTT, MIKE",P012729,20,21.18,5.500457
ASV,"SCOTT, MIKE",P012729,21,17.57,-0.6501675000000002
ASV,"SCOTT, MIKE",P012729,22,10.65,-0.8496500000000002
ASV,"SCOTT, MIKE",P012729,23,24.88,8.650783999999998
ASV,"SCOTT, MIKE",P012729,24,26.18,17.649533
ASV,"SCOTT, MIKE",P012729,25,24.87,18.349152
ASV,"SCOTT, MIKE",P012729,26,23.52,3.699008
ASV,"SCOTT, MIKE",P012729,27,22.65,8.749212499999999
ASV,"SCOTT, MIKE",P012729,31,20.03,-3.6499425
ASV,"SCOTT, MIKE",P012729,32,5.13,0.8504894999999999
ASV,"EGBUNU, JOHN",P012730,1,24.57,-2.900979
ASV,"EGBUNU, JOHN",P012730,2,19.43,4.600070500000001
ASV,"EGBUNU, JOHN",P012730,3,17.12,-1.1511280000000008
ASV,"EGBUNU, JOHN",P012730,4,11.23,4.1501275
ASV,"EGBUNU, JOHN",P012730,5,7.83,0.2502744999999993
ASV,"EGBUNU, JOHN",P012730,7,7.37,2.4996794999999996
ASV,"EGBUNU, JOHN",P012730,8,7.28,-3.249744
ASV,"EGBUNU, JOHN",P012730,9,12.23,2.350538
ASV,"EGBUNU, JOHN",P012730,10,7.7,0.500205
ASV,"EGBUNU, JOHN",P012730,11,4.77,-2.4501014999999997
ASV,"EGBUNU, JOHN",P012730,12,8.28,2.050436
ASV,"EGBUNU, JOHN",P012730,13,6.0,1.3001
ASV,"EGBUNU, JOHN",P012730,14,14.83,2.3505845
ASV,"EGBUNU, JOHN",P012730,15,19.92,2.89864
ASV,"EGBUNU, JOHN",P012730,16,19.3,7.649865000000001
ASV,"EGBUNU, JOHN",P012730,17,16.72,3.29956
ASV,"EGBUNU, JOHN",P012730,18,13.4,0.19935999999999954
ASV,"EGBUNU, JOHN",P012730,19,4.17,2.9493199999999997
ASV,"EGBUNU, JOHN",P012730,20,0.93,-0.4983870000000001
ASV,"NDIAYE, MBAYE",P012731,1,12.47,-0.3999975
ASV,"NDIAYE, MBAYE",P012731,2,8.07,1.0995920000000001
ASV,"NDIAYE, MBAYE",P012731,3,15.53,4.299531
ASV,"NDIAYE, MBAYE",P012731,4,11.31,6.100908499999999
ASV,"NDIAYE, MBAYE",P012731,6,3.37,0.049377000000000004
ASV,"NDIAYE, MBAYE",P012731,11,0.17,-0.305388
ASV,"NDIAYE, MBAYE",P012731,16,2.95,-0.9500374999999999
ASV,"NDIAYE, MBAYE",P012731,20,21.07,5.849486
ASV,"NDIAYE, MBAYE",P012731,21,19.28,-1.950564
ASV,"NDIAYE, MBAYE",P012731,22,19.9,6.200805000000001
ASV,"NDIAYE, MBAYE",P012731,23,27.4,17.100519999999996
ASV,"NDIAYE, MBAYE",P012731,24,21.85,4.900397499999999
ASV,"NDIAYE, MBAYE",P012731,25,26.32,1.8995919999999993
ASV,"NDIAYE, MBAYE",P012731,26,19.65,7.400075000000001
ASV,"NDIAYE, MBAYE",P012731,27,15.38,7.800644999999999
ASV,"NDIAYE, MBAYE",P012731,28,21.92,3.75044
ASV,"NDIAYE, MBAYE",P012731,29,20.92,4.500482
ASV,"NDIAYE, MBAYE",P012731,30,14.13,2.849697
ASV,"NDIAYE, MBAYE",P012731,31,19.97,3.4992544999999997
ASV,"NDIAYE, MBAYE",P012731,32,22.08,2.0490879999999994
ASV,"NDIAYE, MBAYE",P012731,33,2.53,-0.8996135000000001
ASV,"NDIAYE, MBAYE",P012731,34,22.15,5.499530000000001
ASV,"JACKSON, FRANK",P012732,1,15.98,0.5007009999999998
ASV,"JACKSON, FRANK",P012732,2,21.58,2.6509169999999997
ASV,"JACKSON, FRANK",P012732,3,18.55,2.0007200000000003
ASV,"JACKSON, FRANK",P012732,4,28.38,14.400253
ASV,"JACKSON, FRANK",P012732,5,21.28,0.1007359999999986
ASV,"JACKSON, FRANK",P012732,6,15.12,-2.9008959999999995
ASV,"KAHUDI, CHARLES",PKIR,2,12.33,-0.09983600000000048
ASV,"KAHUDI, CHARLES",PKIR,4,29.48,1.4003419999999975
ASV,"KAHUDI, CHARLES",PKIR,5,21.72,1.3996760000000004
ASV,"KAHUDI, CHARLES",PKIR,6,18.92,2.9507879999999997
ASV,"KAHUDI, CHARLES",PKIR,7,7.2,3.6996399999999996
ASV,"KAHUDI, CHARLES",PKIR,8,16.25,2.1999999999999997
ASV,"KAHUDI, CHARLES",PKIR,9,22.2,3.8994299999999997
ASV,"KAHUDI, CHARLES",PKIR,10,15.48,5.649837999999999
ASV,"KAHUDI, CHARLES",PKIR,13,18.63,-1.0492430000000001
ASV,"KAHUDI, CHARLES",PKIR,14,7.37,-0.35032050000000026
ASV,"KAHUDI, CHARLES",PKIR,15,20.03,-4.098266
ASV,"KAHUDI, CHARLES",PKIR,16,14.07,4.349795
ASV,"KAHUDI, CHARLES",PKIR,17,28.63,6.2503995
ASV,"KAHUDI, CHARLES",PKIR,18,30.2,3.8996700000000013
ASV,"KAHUDI, CHARLES",PKIR,19,30.98,4.3007469999999985
ASV,"KAHUDI, CHARLES",PKIR,20,24.07,12.599345000000003
ASV,"KAHUDI, CHARLES",PKIR,21,23.12,4.898415999999999
ASV,"KAHUDI, CHARLES",PKIR,23,3.88,0.30018
ASV,"KAHUDI, CHARLES",PKIR,24,22.87,-1.2002065000000002
ASV,"KAHUDI, CHARLES",PKIR,25,11.88,-1.3490040000000003
ASV,"KAHUDI, CHARLES",PKIR,26,14.87,-3.2511309999999995
ASV,"KAHUDI, CHARLES",PKIR,27,22.2,4.749630000000001
ASV,"KAHUDI, CHARLES",PKIR,28,18.23,-2.2491524999999997
ASV,"KAHUDI, CHARLES",PKIR,29,8.03,-1.9990135000000004
ASV,"KAHUDI, CHARLES",PKIR,30,5.7,1.3998599999999999
ASV,"KAHUDI, CHARLES",PKIR,31,16.15,-2.8996299999999997
ASV,"KAHUDI, CHARLES",PKIR,32,13.72,-1.6505480000000006
ASV,"KAHUDI, CHARLES",PKIR,33,22.33,6.600682000000002
ASV,"KAHUDI, CHARLES",PKIR,34,1.03,-0.199408
BAR,"VESELY, JAN",P000925,1,21.97,16.200896
BAR,"VESELY, JAN",P000925,2,22.25,12.849799999999998
BAR,"VESELY, JAN",P000925,3,22.3,14.649735
BAR,"VESELY, JAN",P000925,4,11.97,13.549178
BAR,"VESELY, JAN",P000925,5,24.3,14.400055000000002
BAR,"VESELY, JAN",P000925,6,16.98,11.049515
BAR,"VESELY, JAN",P000925,7,22.37,10.600454500000001
BAR,"VESELY, JAN",P000925,8,16.2,-3.2498
BAR,"VESELY, JAN",P000925,9,21.97,12.8505475
BAR,"VESELY, JAN",P000925,11,25.35,12.450017500000001
BAR,"VESELY, JAN",P000925,12,23.85,10.199752499999999
BAR,"VESELY, JAN",P000925,13,19.05,12.299925
BAR,"VESELY, JAN",P000925,14,18.87,12.699862499999998
BAR,"VESELY, JAN",P000925,15,24.2,6.55112
BAR,"VESELY, JAN",P000925,16,25.18,15.401250999999998
BAR,"VESELY, JAN",P000925,17,22.65,1.3505174999999996
BAR,"VESELY, JAN",P000925,18,27.0,20.099149999999998
BAR,"VESELY, JAN",P000925,19,21.63,18.399129
BAR,"VESELY, JAN",P000925,20,18.05,0.49932
BAR,"VESELY, JAN",P000925,21,17.72,4.1995000000000005
BAR,"VESELY, JAN",P000925,22,19.27,4.5497630000000004
BAR,"VESELY, JAN",P000925,23,26.75,22.10035
BAR,"VESELY, JAN",P000925,24,19.8,15.350579999999997
BAR,"VESELY, JAN",P000925,25,24.93,14.7500405
BAR,"VESELY, JAN",P000925,26,12.17,10.550412
BAR,"VESELY, JAN",P000925,27,26.38,25.050494999999998
BAR,"VESELY, JAN",P000925,28,27.22,15.949040000000002
BAR,"VESELY, JAN",P000925,29,24.93,10.549520999999999
BAR,"VESELY, JAN",P000925,30,19.52,5.748128
BAR,"VESELY, JAN",P000925,31,25.3,-5.448455000000001
BAR,"VESELY, JAN",P000925,32,20.55,3.5493975000000004
BAR,"VESELY, JAN",P000925,33,26.37,10.800247500000001
BAR,"VESELY, JAN",P000925,34,16.2,7.000389999999999
BAR,"SATORANSKY, TOMAS",P002939,1,23.43,0.14907799999999938
BAR,"SATORANSKY, TOMAS",P002939,2,20.27,-0.09998400000000007
BAR,"SATORANSKY, TOMAS",P002939,3,24.93,14.1010475
BAR,"SATORANSKY, TOMAS",P002939,4,18.45,6.85056
BAR,"SATORANSKY, TOMAS",P002939,5,26.1,6.10063
BAR,"SATORANSKY, TOMAS",P002939,6,19.35,13.201080000000001
BAR,"SATORANSKY, TOMAS",P002939,7,26.52,12.149390000000004
BAR,"SATORANSKY, TOMAS",P002939,8,23.77,0.4998675000000006
BAR,"SATORANSKY, TOMAS",P002939,9,28.1,5.1007750000000005
BAR,"SATORANSKY, TOMAS",P002939,10,26.03,6.301662999999998
BAR,"SATORANSKY, TOMAS",P002939,11,28.2,9.998450000000002
BAR,"SATORANSKY, TOMAS",P002939,12,27.53,2.0506450000000003
BAR,"SATORANSKY, TOMAS",P002939,13,27.27,14.301109
