Season,Phase,Gamecode,Round,roundAlias,roundName,played,date,confirmedDate,confirmedHour,localTimeZone,localDate,utcDate,localLast5Form,roadLast5Form,season.name,season.code,season.alias,season.competitionCode,season.year,season.startDate,group.id,group.order,group.name,group.rawName,phaseType.code,phaseType.alias,phaseType.name,phaseType.isGroupPhase,local.club.code,local.club.name,local.club.abbreviatedName,local.club.editorialName,local.club.tvCode,local.club.isVirtual,local.club.images.crest,local.score,local.standingsScore,road.club.code,road.club.name,road.club.abbreviatedName,road.club.editorialName,road.club.tvCode,road.club.isVirtual,road.club.images.crest,road.score,road.standingsScore
2023,RS,11,2,Round 2,Round 2,True,2023-10-10T19:00:00,True,True,3,2023-10-10T20:00:00,2023-10-10T17:00:00Z,"['W', 'W']","['W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,BES,Besiktas Emlakjet Istanbul,Besiktas,Besiktas,BJK,False,https://media-cdn.incrowdsports.com/791d8d03-da9c-4243-8342-ed6937f54762.png,92,92,PMT,Prometey Slobozhanske,Prometey,Prometey,PRM,False,https://media-cdn.incrowdsports.com/277839cf-b5b3-48be-bacf-a1291cee44cc.png,70,70
2023,RS,12,2,Round 2,Round 2,True,2023-10-11T18:30:00,True,True,2,2023-10-11T18:30:00,2023-10-11T16:30:00Z,"['L', 'L']","['L', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,LJU,Cedevita Olimpija Ljubljana,Olimpija,Olimpija,COL,False,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,87,76,JOV,Joventut Badalona,Joventut,Joventut,CJB,False,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png,88,76
2023,RS,13,2,Round 2,Round 2,True,2024-01-03T18:30:00,True,True,1,2024-01-03T18:30:00,2024-01-03T17:30:00Z,"['W', 'W']","['L', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,HTA,Hapoel Shlomo Tel Aviv,Hapoel,Hapoel,HTA,False,https://media-cdn.incrowdsports.com/cbb1c3ad-03d5-426a-b5ef-2832a4eee484.png,89,89,WOL,Wolves Vilnius,Wolves,Wolves,WLV,False,https://media-cdn.incrowdsports.com/bab91c74-fc2e-4176-9db5-06f40e0e6759.png,80,80
2023,RS,14,2,Round 2,Round 2,True,2023-10-11T20:00:00,True,True,2,2023-10-11T20:00:00,2023-10-11T18:00:00Z,"['L', 'L']","['W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,VNC,Umana Reyer Venice,Venice,Venice,URV,False,https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png,75,75,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,81,81
2023,RS,15,2,Round 2,Round 2,True,2023-10-10T19:30:00,True,True,2,2023-10-10T19:30:00,2023-10-10T17:30:00Z,"['L', 'L']","['W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,HAM,Veolia Towers Hamburg,Hamburg,Hamburg,HAM,False,https://media-cdn.incrowdsports.com/5ef8be01-ad71-42c2-aa02-d5c7a9495258.png,94,94,LLI,London Lions,London,London,LDN,False,https://media-cdn.incrowdsports.com/6ce7af1d-5548-4d65-98db-b18a69a63165.png,100,100
2023,RS,16,2,Round 2,Round 2,True,2023-10-10T20:00:00,True,True,2,2023-10-10T20:00:00,2023-10-10T18:00:00Z,"['L', 'L']","['W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,TRN,Dolomiti Energia Trento,Trento,Trento,TRE,False,https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png,72,72,BOU,Mincidelice JL Bourg en Bresse,Bourg,Bourg,JLB,False,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,79,79
2023,RS,17,2,Round 2,Round 2,True,2023-10-11T21:00:00,True,True,1,2023-10-11T20:00:00,2023-10-11T19:00:00Z,"['W', 'W']","['W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,CAN,Dreamland Gran Canaria,Gran Canaria,Gran Canaria,DGC,False,https://media-cdn.incrowdsports.com/a074edc1-e180-4515-a876-447884b570b1.png,111,111,ULM,ratiopharm Ulm,Ulm,Ulm,ULM,False,https://media-cdn.incrowdsports.com/497dc717-214d-4c03-8c67-0c4870278aa0.png,82,82
2023,RS,18,2,Round 2,Round 2,True,2023-10-10T18:00:00,True,True,3,2023-10-10T19:00:00,2023-10-10T16:00:00Z,"['L', 'W']","['L', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,LKB,7Bet-Lietkabelis Panevezys,Lietkabelis ,Lietkabelis ,LIE,False,https://media-cdn.incrowdsports.com/dc1684fc-b1ad-494f-a7ed-54f5998fcb36.png,84,84,ARI,Aris Midea Thessaloniki,Aris,Aris,ARI,False,https://media-cdn.incrowdsports.com/dffbb68c-00b9-4a19-9e07-d98189caa409.png,74,74
2023,RS,19,2,Round 2,Round 2,True,2023-10-11T19:00:00,True,True,3,2023-10-11T20:00:00,2023-10-11T17:00:00Z,"['L', 'W']","['W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,False,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,79,79,BUD,Buducnost VOLI Podgorica,Buducnost,Buducnost,BUD,False,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,77,77
2023,RS,20,2,Round 2,Round 2,True,2023-10-11T20:00:00,True,True,2,2023-10-11T20:00:00,2023-10-11T18:00:00Z,"['L', 'L']","['W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,WRO,Slask Wroclaw,Slask,Slask,WKS,False,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png,67,67,CLU,U-BT Cluj-Napoca,Cluj,Cluj,UBT,False,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,70,70
2023,RS,21,3,Round 3,Round 3,True,2023-10-18T18:00:00,True,True,3,2023-10-18T19:00:00,2023-10-18T16:00:00Z,"['W', 'L', 'L']","['W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,PMT,Prometey Slobozhanske,Prometey,Prometey,PRM,False,https://media-cdn.incrowdsports.com/277839cf-b5b3-48be-bacf-a1291cee44cc.png,87,87,LLI,London Lions,London,London,LDN,False,https://media-cdn.incrowdsports.com/6ce7af1d-5548-4d65-98db-b18a69a63165.png,99,99
2023,RS,22,3,Round 3,Round 3,True,2023-10-18T19:30:00,True,True,2,2023-10-18T19:30:00,2023-10-18T17:30:00Z,"['L', 'L', 'L']","['W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,HAM,Veolia Towers Hamburg,Hamburg,Hamburg,HAM,False,https://media-cdn.incrowdsports.com/5ef8be01-ad71-42c2-aa02-d5c7a9495258.png,69,69,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,105,105
2023,RS,23,3,Round 3,Round 3,True,2023-10-17T20:00:00,True,True,2,2023-10-17T20:00:00,2023-10-17T18:00:00Z,"['L', 'L', 'L']","['W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,VNC,Umana Reyer Venice,Venice,Venice,URV,False,https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png,81,81,HTA,Hapoel Shlomo Tel Aviv,Hapoel,Hapoel,HTA,False,https://media-cdn.incrowdsports.com/cbb1c3ad-03d5-426a-b5ef-2832a4eee484.png,97,97
2023,RS,24,3,Round 3,Round 3,True,2023-10-18T20:30:00,True,True,2,2023-10-18T20:30:00,2023-10-18T18:30:00Z,"['L', 'W', 'W']","['L', 'L', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,JOV,Joventut Badalona,Joventut,Joventut,CJB,False,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png,107,88,WOL,Wolves Vilnius,Wolves,Wolves,WLV,False,https://media-cdn.incrowdsports.com/bab91c74-fc2e-4176-9db5-06f40e0e6759.png,98,88
2023,RS,25,3,Round 3,Round 3,True,2023-10-18T19:00:00,True,True,3,2023-10-18T20:00:00,2023-10-18T17:00:00Z,"['W', 'W', 'W']","['L', 'L', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,BES,Besiktas Emlakjet Istanbul,Besiktas,Besiktas,BJK,False,https://media-cdn.incrowdsports.com/791d8d03-da9c-4243-8342-ed6937f54762.png,73,73,LJU,Cedevita Olimpija Ljubljana,Olimpija,Olimpija,COL,False,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,66,66
2023,RS,26,3,Round 3,Round 3,True,2023-10-17T19:30:00,True,True,2,2023-10-17T19:30:00,2023-10-17T17:30:00Z,"['W', 'W', 'W']","['W', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,BOU,Mincidelice JL Bourg en Bresse,Bourg,Bourg,JLB,False,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,92,92,CLU,U-BT Cluj-Napoca,Cluj,Cluj,UBT,False,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,88,88
2023,RS,27,3,Round 3,Round 3,True,2023-10-17T18:00:00,True,True,2,2023-10-17T18:00:00,2023-10-17T16:00:00Z,"['W', 'L', 'W']","['L', 'L', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,BUD,Buducnost VOLI Podgorica,Buducnost,Buducnost,BUD,False,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,103,103,WRO,Slask Wroclaw,Slask,Slask,WKS,False,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png,89,89
2023,RS,28,3,Round 3,Round 3,True,2023-10-18T19:00:00,True,True,3,2023-10-18T20:00:00,2023-10-18T17:00:00Z,"['L', 'L', 'W']","['L', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,ARI,Aris Midea Thessaloniki,Aris,Aris,ARI,False,https://media-cdn.incrowdsports.com/dffbb68c-00b9-4a19-9e07-d98189caa409.png,68,68,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,False,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,66,66
2023,RS,29,3,Round 3,Round 3,True,2023-10-17T19:30:00,True,True,2,2023-10-17T19:30:00,2023-10-17T17:30:00Z,"['W', 'L', 'W']","['L', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,ULM,ratiopharm Ulm,Ulm,Ulm,ULM,False,https://media-cdn.incrowdsports.com/497dc717-214d-4c03-8c67-0c4870278aa0.png,99,99,LKB,7Bet-Lietkabelis Panevezys,Lietkabelis ,Lietkabelis ,LIE,False,https://media-cdn.incrowdsports.com/dc1684fc-b1ad-494f-a7ed-54f5998fcb36.png,74,74
2023,RS,30,3,Round 3,Round 3,True,2023-10-18T20:00:00,True,True,2,2023-10-18T20:00:00,2023-10-18T18:00:00Z,"['L', 'L', 'L']","['W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,TRN,Dolomiti Energia Trento,Trento,Trento,TRE,False,https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png,73,73,CAN,Dreamland Gran Canaria,Gran Canaria,Gran Canaria,DGC,False,https://media-cdn.incrowdsports.com/a074edc1-e180-4515-a876-447884b570b1.png,87,87
2023,RS,31,4,Round 4,Round 4,True,2023-10-25T18:30:00,True,True,2,2023-10-25T18:30:00,2023-10-25T16:30:00Z,"['L', 'L', 'L', 'L']","['W', 'L', 'L', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,LJU,Cedevita Olimpija Ljubljana,Olimpija,Olimpija,COL,False,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,83,83,PMT,Prometey Slobozhanske,Prometey,Prometey,PRM,False,https://media-cdn.incrowdsports.com/277839cf-b5b3-48be-bacf-a1291cee44cc.png,90,90
2023,RS,32,4,Round 4,Round 4,True,2023-10-24T18:00:00,True,True,3,2023-10-24T19:00:00,2023-10-24T16:00:00Z,"['L', 'L', 'W', 'L']","['W', 'W', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,WOL,Wolves Vilnius,Wolves,Wolves,WLV,False,https://media-cdn.incrowdsports.com/bab91c74-fc2e-4176-9db5-06f40e0e6759.png,90,90,BES,Besiktas Emlakjet Istanbul,Besiktas,Besiktas,BJK,False,https://media-cdn.incrowdsports.com/791d8d03-da9c-4243-8342-ed6937f54762.png,88,88
2023,RS,33,4,Round 4,Round 4,True,2023-10-24T20:00:00,True,True,2,2023-10-24T20:00:00,2023-10-24T18:00:00Z,"['L', 'L', 'L', 'W']","['L', 'W', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,VNC,Umana Reyer Venice,Venice,Venice,URV,False,https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png,79,79,JOV,Joventut Badalona,Joventut,Joventut,CJB,False,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png,64,64
2023,RS,34,4,Round 4,Round 4,True,2023-10-24T19:30:00,True,True,2,2023-10-24T19:30:00,2023-10-24T17:30:00Z,"['L', 'L', 'L', 'L']","['W', 'W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,HAM,Veolia Towers Hamburg,Hamburg,Hamburg,HAM,False,https://media-cdn.incrowdsports.com/5ef8be01-ad71-42c2-aa02-d5c7a9495258.png,72,72,HTA,Hapoel Shlomo Tel Aviv,Hapoel,Hapoel,HTA,False,https://media-cdn.incrowdsports.com/cbb1c3ad-03d5-426a-b5ef-2832a4eee484.png,111,111
2023,RS,35,4,Round 4,Round 4,True,2023-10-24T20:30:00,True,True,1,2023-10-24T19:30:00,2023-10-24T18:30:00Z,"['W', 'W', 'W', 'L']","['W', 'W', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,b106daa0-4936-4247-a62b-9ca831c7e7ea,1,Group A,A,RS,REGULAR SEASON,Regular Season,True,LLI,London Lions,London,London,LDN,False,https://media-cdn.incrowdsports.com/6ce7af1d-5548-4d65-98db-b18a69a63165.png,102,84,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,106,84
2023,RS,36,4,Round 4,Round 4,True,2023-10-25T21:00:00,True,True,1,2023-10-25T20:00:00,2023-10-25T19:00:00Z,"['W', 'W', 'W', 'W']","['W', 'W', 'W', 'L']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,CAN,Dreamland Gran Canaria,Gran Canaria,Gran Canaria,DGC,False,https://media-cdn.incrowdsports.com/a074edc1-e180-4515-a876-447884b570b1.png,84,84,BOU,Mincidelice JL Bourg en Bresse,Bourg,Bourg,JLB,False,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,76,76
2023,RS,37,4,Round 4,Round 4,True,2023-10-25T18:00:00,True,True,3,2023-10-25T19:00:00,2023-10-25T16:00:00Z,"['L', 'W', 'L', 'L']","['L', 'L', 'L', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,LKB,7Bet-Lietkabelis Panevezys,Lietkabelis ,Lietkabelis ,LIE,False,https://media-cdn.incrowdsports.com/dc1684fc-b1ad-494f-a7ed-54f5998fcb36.png,92,92,TRN,Dolomiti Energia Trento,Trento,Trento,TRE,False,https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png,93,93
2023,RS,38,4,Round 4,Round 4,True,2023-10-25T19:00:00,True,True,3,2023-10-25T20:00:00,2023-10-25T17:00:00Z,"['L', 'W', 'L', 'L']","['W', 'L', 'W', 'W']",EuroCup 2023-24,U2023,2023-24,U,2023,2023-06-29T00:00:00,ca182c78-5006-4f4e-818c-d5b0285eef79,1,Group B,B,RS,REGULAR SEASON,Regular Season,True,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,False,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,78,78,ULM,ratiopharm Ulm,Ulm,Ulm,ULM,False,https://media-cdn.incrowdsports.com/497dc717-214d-4c03-8c67-0c4870278aa0.png,91,91
