Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
1,IST,P005844,P006372,P009754,1.2,-7,0,7
1,IST,P005844,P006372,P011201,1.2,-7,0,7
1,IST,P005844,P006372,P014025,1.2,-7,0,7
1,IST,P005844,P007109,P007200,5.0,6,14,8
1,IST,P005844,P007109,P009549,1.816,2,2,0
1,IST,P005844,P007109,P009754,1.917,4,9,5
1,IST,P005844,P007109,P010391,4.017,4,12,8
1,IST,P005844,P007109,P011201,2.25,2,5,3
1,IST,P005844,P007200,P009549,2.316,1,2,1
1,IST,P005844,P007200,P009754,3.867,4,12,8
1,IST,P005844,P007200,P010391,4.884,5,15,10
1,IST,P005844,P007200,P011201,2.833,2,5,3
1,IST,P005844,P007200,P012710,1.367,0,3,3
1,IST,P005844,P007200,P014025,0.583,0,0,0
1,IST,P005844,P009549,P009754,5.683,7,11,4
1,IST,P005844,P009549,P010391,2.633,2,4,2
1,IST,P005844,P009549,P011201,4.366,8,9,1
1,IST,P005844,P009549,P012710,5.683,7,11,4
1,IST,P005844,P009754,P010391,4.584,7,16,9
1,IST,P005844,P009754,P011201,5.166,-1,7,8
1,IST,P005844,P009754,P012710,6.55,8,14,6
1,IST,P005844,P009754,P014025,1.783,-7,0,7
1,IST,P005844,P010391,P011201,1.267,0,3,3
1,IST,P005844,P010391,P012710,2.667,3,7,4
1,IST,P005844,P011201,P012710,3.383,6,7,1
1,IST,P005844,P011201,P014025,1.783,-7,0,7
1,IST,P006372,P009754,P011201,1.2,-7,0,7
1,IST,P006372,P009754,P014025,1.2,-7,0,7
1,IST,P006372,P011201,P014025,1.2,-7,0,7
1,IST,P007109,P007200,P009549,12.649,4,25,21
1,IST,P007109,P007200,P009754,10.684,9,30,21
1,IST,P007109,P007200,P010391,6.083,1,14,13
1,IST,P007109,P007200,P011201,2.25,2,5,3
1,IST,P007109,P007200,P012710,9.3,7,23,16
1,IST,P007109,P007200,P014102,1.533,-5,0,5
1,IST,P007109,P009549,P009754,8.767,5,21,16
1,IST,P007109,P009549,P010391,2.899,-3,2,5
1,IST,P007109,P009549,P011201,0.983,2,2,0
1,IST,P007109,P009549,P012710,9.3,7,23,16
1,IST,P007109,P009549,P014102,1.533,-5,0,5
1,IST,P007109,P009754,P010391,1.917,4,9,5
1,IST,P007109,P009754,P012710,8.767,5,21,16
1,IST,P007109,P010391,P011201,1.267,0,3,3
1,IST,P007109,P010391,P012710,0.533,2,2,0
1,IST,P007109,P010391,P014102,1.533,-5,0,5
1,IST,P007200,P009549,P009754,10.9,4,26,22
1,IST,P007200,P009549,P010391,13.699,-1,25,26
1,IST,P007200,P009549,P011201,0.983,2,2,0
1,IST,P007200,P009549,P012710,22.033,8,51,43
1,IST,P007200,P009549,P014102,13.566,-3,28,31
1,IST,P007200,P009754,P010391,6.317,3,18,15
1,IST,P007200,P009754,P011201,0.583,0,0,0
1,IST,P007200,P009754,P012710,15.1,3,35,32
1,IST,P007200,P009754,P014025,0.583,0,0,0
1,IST,P007200,P009754,P014102,4.766,-2,11,13
1,IST,P007200,P010391,P011201,1.267,0,3,3
1,IST,P007200,P010391,P012710,15.533,3,34,31
1,IST,P007200,P010391,P014102,15.466,-5,29,34
1,IST,P007200,P011201,P014025,0.583,0,0,0
1,IST,P007200,P012710,P014102,15.366,0,34,34
1,IST,P009549,P009754,P010391,2.0,2,4,2
1,IST,P009549,P009754,P011201,3.65,4,7,3
1,IST,P009549,P009754,P012710,16.35,10,37,27
1,IST,P009549,P009754,P014102,1.7,-2,5,7
1,IST,P009549,P010391,P012710,13.133,6,29,23
1,IST,P009549,P010391,P014102,12.133,-3,23,26
1,IST,P009549,P011201,P012710,3.65,4,7,3
1,IST,P009549,P011201,P014102,0.267,-2,0,2
1,IST,P009549,P012710,P014102,12.3,0,28,28
1,IST,P009754,P010391,P012710,6.2,1,13,12
1,IST,P009754,P010391,P014102,3.333,-2,6,8
1,IST,P009754,P011201,P012710,3.65,4,7,3
1,IST,P009754,P011201,P014025,1.783,-7,0,7
1,IST,P009754,P011201,P014102,0.267,-2,0,2
1,IST,P009754,P012710,P014102,5.033,-4,11,15
1,IST,P010391,P012710,P014102,13.933,0,29,29
1,IST,P011201,P012710,P014102,0.267,-2,0,2
1,TEL,P006835,P007673,P011193,3.166,-3,10,13
1,TEL,P006835,P007673,P011219,3.166,-3,10,13
1,TEL,P006835,P007673,P013699,0.233,-2,0,2
1,TEL,P006835,P007673,P014123,2.933,-1,10,11
1,TEL,P006835,P007990,P011193,3.85,0,7,7
1,TEL,P006835,P007990,P011219,3.867,-5,2,7
1,TEL,P006835,P007990,P013289,2.717,2,7,5
1,TEL,P006835,P007990,P013403,0.383,0,0,0
1,TEL,P006835,P007990,P014123,3.117,-3,2,5
1,TEL,P006835,P007990,P014127,6.967,-3,9,12
1,TEL,P006835,P011193,P011219,20.582,-14,43,57
1,TEL,P006835,P011193,P013289,2.667,5,9,4
1,TEL,P006835,P011193,P013381,4.433,-3,6,9
1,TEL,P006835,P011193,P013403,3.199,-2,7,9
1,TEL,P006835,P011193,P013699,15.466,-9,30,39
1,TEL,P006835,P011193,P014123,3.433,-1,13,14
1,TEL,P006835,P011193,P014127,14.1,0,31,31
1,TEL,P006835,P011219,P013381,4.433,-3,6,9
1,TEL,P006835,P011219,P013403,3.333,-6,7,13
1,TEL,P006835,P011219,P013699,16.866,-5,33,38
1,TEL,P006835,P011219,P014123,8.417,-1,20,21
1,TEL,P006835,P011219,P014127,16.034,-5,29,34
1,TEL,P006835,P013289,P013381,0.867,-2,0,2
1,TEL,P006835,P013289,P013403,2.384,3,5,2
1,TEL,P006835,P013289,P013699,0.517,1,2,1
1,TEL,P006835,P013289,P014123,2.951,1,5,4
1,TEL,P006835,P013289,P014127,4.751,8,14,6
1,TEL,P006835,P013381,P013403,0.867,-2,0,2
1,TEL,P006835,P013381,P013699,4.433,-3,6,9
1,TEL,P006835,P013381,P014123,0.867,-2,0,2
1,TEL,P006835,P013403,P013699,1.433,-3,2,5
1,TEL,P006835,P013403,P014123,3.401,-1,8,9
1,TEL,P006835,P013403,P014127,3.3,2,7,5
1,TEL,P006835,P013699,P014123,1.917,5,5,0
1,TEL,P006835,P013699,P014127,11.284,4,27,23
1,TEL,P006835,P014123,P014127,7.068,3,12,9
1,TEL,P007673,P011193,P011219,3.166,-3,10,13
1,TEL,P007673,P011193,P013699,0.233,-2,0,2
1,TEL,P007673,P011193,P014123,2.933,-1,10,11
1,TEL,P007673,P011219,P013699,0.233,-2,0,2
1,TEL,P007673,P011219,P014123,2.933,-1,10,11
1,TEL,P007990,P011193,P011219,1.317,-4,0,4
1,TEL,P007990,P011193,P013289,2.15,4,7,3
1,TEL,P007990,P011193,P013403,0.383,0,0,0
1,TEL,P007990,P011193,P014127,3.85,0,7,7
1,TEL,P007990,P011219,P014123,2.55,-1,2,3
1,TEL,P007990,P011219,P014127,3.867,-5,2,7
1,TEL,P007990,P013289,P013403,2.467,9,9,0
1,TEL,P007990,P013289,P014012,2.467,9,9,0
1,TEL,P007990,P013289,P014123,3.034,7,9,2
1,TEL,P007990,P013289,P014127,2.717,2,7,5
1,TEL,P007990,P013403,P014012,2.467,9,9,0
1,TEL,P007990,P013403,P014123,2.467,9,9,0
1,TEL,P007990,P013403,P014127,0.383,0,0,0
1,TEL,P007990,P014012,P014123,2.467,9,9,0
1,TEL,P007990,P014123,P014127,3.117,-3,2,5
1,TEL,P011193,P011219,P013381,4.433,-3,6,9
1,TEL,P011193,P011219,P013403,2.816,-2,7,9
1,TEL,P011193,P011219,P013699,14.949,-10,28,38
1,TEL,P011193,P011219,P014123,3.433,-1,13,14
1,TEL,P011193,P011219,P014127,11.05,-5,22,27
1,TEL,P011193,P013289,P013699,0.517,1,2,1
1,TEL,P011193,P013289,P014127,2.667,5,9,4
1,TEL,P011193,P013381,P013699,4.433,-3,6,9
1,TEL,P011193,P013403,P013699,1.433,-3,2,5
1,TEL,P011193,P013403,P014123,0.5,0,3,3
1,TEL,P011193,P013403,P014127,1.266,1,2,1
1,TEL,P011193,P013699,P014127,9.367,-1,22,23
1,TEL,P011219,P013381,P013699,4.433,-3,6,9
1,TEL,P011219,P013403,P013699,1.433,-3,2,5
1,TEL,P011219,P013403,P014123,1.017,-4,3,7
1,TEL,P011219,P013403,P014127,1.4,-3,2,5
1,TEL,P011219,P013699,P014123,1.917,5,5,0
1,TEL,P011219,P013699,P014127,10.767,3,25,22
1,TEL,P011219,P014123,P014127,4.984,0,7,7
1,TEL,P013289,P013381,P013403,2.584,-3,0,3
1,TEL,P013289,P013381,P014012,1.717,-1,0,1
1,TEL,P013289,P013381,P014123,2.584,-3,0,3
1,TEL,P013289,P013403,P014012,8.434,1,14,13
1,TEL,P013289,P013403,P014123,10.818,4,19,15
1,TEL,P013289,P013403,P014127,5.767,-2,10,12
1,TEL,P013289,P013699,P014127,0.517,1,2,1
1,TEL,P013289,P014012,P014123,8.434,1,14,13
1,TEL,P013289,P014012,P014127,4.25,-7,5,12
1,TEL,P013289,P014123,P014127,6.334,-4,10,14
1,TEL,P013381,P013403,P014012,1.717,-1,0,1
1,TEL,P013381,P013403,P014123,2.584,-3,0,3
1,TEL,P013381,P014012,P014123,1.717,-1,0,1
1,TEL,P013403,P014012,P014123,8.434,1,14,13
1,TEL,P013403,P014012,P014127,4.25,-7,5,12
1,TEL,P013403,P014123,P014127,6.284,-6,10,16
1,TEL,P013699,P014123,P014127,1.917,5,5,0
1,TEL,P014012,P014123,P014127,4.25,-7,5,12
2,BAS,P007230,P007579,P008173,0.184,0,2,2
2,BAS,P007230,P007579,P011948,5.017,-2,6,8
2,BAS,P007230,P007579,P012080,3.517,-2,5,7
2,BAS,P007230,P007579,P013367,4.951,-1,10,11
2,BAS,P007230,P007579,P014086,3.718,-2,7,9
2,BAS,P007230,P007579,P014107,0.017,0,0,0
2,BAS,P007230,P007579,P014119,1.25,-2,0,2
2,BAS,P007230,P008072,P011948,15.317,3,39,36
2,BAS,P007230,P008072,P012080,8.033,13,27,14
2,BAS,P007230,P008072,P013367,18.25,5,50,45
2,BAS,P007230,P008072,P014086,12.083,-7,30,37
2,BAS,P007230,P008072,P014119,1.466,-5,4,9
2,BAS,P007230,P008173,P013367,0.167,0,2,2
2,BAS,P007230,P008173,P014086,0.184,0,2,2
2,BAS,P007230,P008173,P014107,0.017,0,0,0
2,BAS,P007230,P011948,P012080,8.8,9,23,14
2,BAS,P007230,P011948,P013367,19.084,3,45,42
2,BAS,P007230,P011948,P014086,11.534,-8,22,30
2,BAS,P007230,P011948,P014119,1.25,-2,0,2
2,BAS,P007230,P012080,P013367,10.4,13,32,19
2,BAS,P007230,P012080,P014086,2.983,0,9,9
2,BAS,P007230,P012080,P014119,1.616,-6,0,6
2,BAS,P007230,P013367,P014086,15.884,-9,37,46
2,BAS,P007230,P013367,P014119,1.566,-5,4,9
2,BAS,P007230,P014086,P014107,0.017,0,0,0
2,BAS,P007230,P014086,P014119,1.699,-7,4,11
2,BAS,P007579,P008173,P012080,5.316,-1,14,15
2,BAS,P007579,P008173,P013367,2.4,2,10,8
2,BAS,P007579,P008173,P014026,7.483,-4,18,22
2,BAS,P007579,P008173,P014086,2.351,-3,6,9
2,BAS,P007579,P008173,P014107,0.017,0,0,0
2,BAS,P007579,P008173,P014119,5.25,-6,10,16
2,BAS,P007579,P011948,P012080,3.483,0,7,7
2,BAS,P007579,P011948,P013367,4.75,1,10,9
2,BAS,P007579,P011948,P014086,3.5,0,7,7
2,BAS,P007579,P011948,P014119,1.25,-2,0,2
2,BAS,P007579,P012080,P013367,8.083,2,22,20
2,BAS,P007579,P012080,P014026,9.083,-2,21,23
2,BAS,P007579,P012080,P014086,3.167,0,8,8
2,BAS,P007579,P012080,P014119,8.1,-6,13,19
2,BAS,P007579,P013367,P014026,4.833,1,13,12
2,BAS,P007579,P013367,P014086,4.684,-1,11,12
2,BAS,P007579,P013367,P014119,2.6,-1,5,6
2,BAS,P007579,P014026,P014086,3.334,-3,6,9
2,BAS,P007579,P014026,P014119,9.017,-7,17,24
2,BAS,P007579,P014086,P014107,0.017,0,0,0
2,BAS,P007579,P014086,P014119,3.334,-3,6,9
2,BAS,P008072,P008173,P012080,1.867,0,5,5
2,BAS,P008072,P008173,P014026,1.867,0,5,5
2,BAS,P008072,P008173,P014119,1.867,0,5,5
2,BAS,P008072,P010035,P012080,0.05,0,0,0
2,BAS,P008072,P010035,P014026,0.05,0,0,0
2,BAS,P008072,P010035,P014086,0.05,0,0,0
2,BAS,P008072,P011948,P012080,7.316,10,22,12
2,BAS,P008072,P011948,P013367,16.333,3,41,38
2,BAS,P008072,P011948,P014026,0.933,0,2,2
2,BAS,P008072,P011948,P014086,9.1,-7,19,26
2,BAS,P008072,P012080,P013367,8.916,15,29,14
2,BAS,P008072,P012080,P014026,2.85,0,7,7
2,BAS,P008072,P012080,P014086,1.866,3,7,4
2,BAS,P008072,P012080,P014119,2.0,-2,5,7
2,BAS,P008072,P013367,P014026,0.933,0,2,2
2,BAS,P008072,P013367,P014086,12.033,-5,30,35
2,BAS,P008072,P013367,P014119,1.333,-3,4,7
2,BAS,P008072,P014026,P014086,0.05,0,0,0
2,BAS,P008072,P014026,P014119,1.867,0,5,5
2,BAS,P008072,P014086,P014119,1.466,-5,4,9
2,BAS,P008173,P012080,P013367,2.233,2,8,6
2,BAS,P008173,P012080,P014026,7.183,-1,19,20
2,BAS,P008173,P012080,P014119,4.95,-3,11,14
2,BAS,P008173,P013367,P014026,2.233,2,8,6
2,BAS,P008173,P013367,P014086,0.167,0,2,2
2,BAS,P008173,P014026,P014086,2.167,-3,4,7
2,BAS,P008173,P014026,P014119,7.117,-6,15,21
2,BAS,P008173,P014086,P014107,0.017,0,0,0
2,BAS,P008173,P014086,P014119,2.167,-3,4,7
2,BAS,P010035,P012080,P014026,0.05,0,0,0
2,BAS,P010035,P012080,P014086,0.05,0,0,0
2,BAS,P010035,P014026,P014086,0.05,0,0,0
2,BAS,P011948,P012080,P013367,9.549,12,29,17
2,BAS,P011948,P012080,P014026,0.933,0,2,2
2,BAS,P011948,P012080,P014086,1.066,1,4,3
2,BAS,P011948,P012080,P014119,1.25,-2,0,2
2,BAS,P011948,P013367,P014026,0.933,0,2,2
2,BAS,P011948,P013367,P014086,12.6,-7,26,33
2,BAS,P012080,P013367,P014026,5.766,1,15,14
2,BAS,P012080,P013367,P014086,3.916,3,13,10
2,BAS,P012080,P013367,P014119,2.833,-3,5,8
2,BAS,P012080,P014026,P014086,1.217,0,2,2
2,BAS,P012080,P014026,P014119,8.717,-4,18,22
2,BAS,P012080,P014086,P014119,1.533,-4,2,6
2,BAS,P013367,P014026,P014119,2.6,-1,5,6
2,BAS,P013367,P014086,P014119,1.566,-5,4,9
2,BAS,P014026,P014086,P014119,3.334,-3,6,9
2,OLY,P001255,P003469,P003941,1.784,-7,2,9
2,OLY,P001255,P003469,P008855,0.667,0,2,2
2,OLY,P001255,P003469,P012610,1.784,-7,2,9
2,OLY,P001255,P003469,P013389,1.117,-7,0,7
2,OLY,P001255,P003941,P008829,1.167,0,2,2
2,OLY,P001255,P003941,P008855,1.834,0,4,4
2,OLY,P001255,P003941,P012610,2.951,-7,4,11
2,OLY,P001255,P003941,P013389,1.117,-7,0,7
2,OLY,P001255,P008829,P008855,3.334,1,9,8
2,OLY,P001255,P008829,P011196,2.167,1,7,6
2,OLY,P001255,P008829,P012610,3.334,1,9,8
2,OLY,P001255,P008855,P011196,2.167,1,7,6
2,OLY,P001255,P008855,P012610,4.001,1,11,10
2,OLY,P001255,P011196,P012610,2.167,1,7,6
2,OLY,P001255,P012610,P013389,1.117,-7,0,7
2,OLY,P003469,P003941,P008855,19.3,24,56,32
2,OLY,P003469,P003941,P009849,21.75,23,62,39
2,OLY,P003469,P003941,P012610,1.784,-7,2,9
2,OLY,P003469,P003941,P013380,21.75,23,62,39
2,OLY,P003469,P003941,P013389,4.234,-8,8,16
2,OLY,P003469,P008855,P009849,18.95,22,54,32
2,OLY,P003469,P008855,P011196,0.317,-2,0,2
2,OLY,P003469,P008855,P012610,0.984,-2,2,4
2,OLY,P003469,P008855,P013380,18.633,24,54,30
2,OLY,P003469,P009849,P011196,5.017,-8,10,18
2,OLY,P003469,P009849,P012610,3.1,-7,6,13
2,OLY,P003469,P009849,P013380,23.667,22,66,44
2,OLY,P003469,P009849,P013389,7.817,-7,18,25
2,OLY,P003469,P011196,P012610,3.1,-7,6,13
2,OLY,P003469,P011196,P013380,1.917,-1,4,5
2,OLY,P003469,P011196,P013389,4.7,-6,10,16
2,OLY,P003469,P012610,P013389,3.9,-12,6,18
2,OLY,P003469,P013380,P013389,5.034,-2,12,14
2,OLY,P003941,P008829,P008855,1.167,0,2,2
2,OLY,P003941,P008829,P012610,1.167,0,2,2
2,OLY,P003941,P008855,P009849,18.633,24,54,30
2,OLY,P003941,P008855,P012610,1.834,0,4,4
2,OLY,P003941,P008855,P013380,18.633,24,54,30
2,OLY,P003941,P009849,P013380,21.75,23,62,39
2,OLY,P003941,P009849,P013389,3.117,-1,8,9
2,OLY,P003941,P012610,P013389,1.117,-7,0,7
2,OLY,P003941,P013380,P013389,3.117,-1,8,9
2,OLY,P008829,P008855,P009849,1.95,1,4,3
2,OLY,P008829,P008855,P011196,6.784,3,20,17
2,OLY,P008829,P008855,P012610,7.951,3,22,19
2,OLY,P008829,P008855,P013389,2.667,1,9,8
2,OLY,P008829,P009849,P011196,5.45,-4,10,14
2,OLY,P008829,P009849,P012610,3.967,0,6,6
2,OLY,P008829,P009849,P013380,1.483,-4,4,8
2,OLY,P008829,P009849,P013389,3.5,-5,6,11
2,OLY,P008829,P011196,P012610,8.801,2,22,20
2,OLY,P008829,P011196,P013380,1.483,-4,4,8
2,OLY,P008829,P011196,P013389,6.167,-4,15,19
2,OLY,P008829,P012610,P013389,4.684,0,11,11
2,OLY,P008829,P013380,P013389,1.483,-4,4,8
2,OLY,P008855,P009849,P011196,2.267,-1,4,5
2,OLY,P008855,P009849,P012610,2.267,-1,4,5
2,OLY,P008855,P009849,P013380,18.633,24,54,30
2,OLY,P008855,P011196,P012610,7.101,1,20,19
2,OLY,P008855,P011196,P013389,2.667,1,9,8
2,OLY,P008855,P012610,P013389,2.667,1,9,8
2,OLY,P009849,P011196,P012610,7.067,-7,12,19
2,OLY,P009849,P011196,P013380,3.4,-5,8,13
2,OLY,P009849,P011196,P013389,8.2,-11,16,27
2,OLY,P009849,P012610,P013389,4.8,-6,8,14
2,OLY,P009849,P013380,P013389,6.517,-6,16,22
2,OLY,P011196,P012610,P013389,7.467,-5,17,22
2,OLY,P011196,P013380,P013389,3.4,-5,8,13
3,MIL,P001518,P004004,P007056,5.3,9,17,8
3,MIL,P001518,P004004,P011064,1.367,1,3,2
3,MIL,P001518,P004004,P012593,4.283,8,14,6
3,MIL,P001518,P004004,P013384,4.95,9,17,8
3,MIL,P001518,P007056,P011064,1.367,1,3,2
3,MIL,P001518,P007056,P012593,4.283,8,14,6
3,MIL,P001518,P007056,P013384,4.95,9,17,8
3,MIL,P001518,P007831,P008985,4.567,-2,10,12
3,MIL,P001518,P007831,P011064,4.567,-2,10,12
3,MIL,P001518,P007831,P011199,4.567,-2,10,12
3,MIL,P001518,P008985,P011064,4.567,-2,10,12
3,MIL,P001518,P008985,P011199,4.567,-2,10,12
3,MIL,P001518,P011064,P011199,4.567,-2,10,12
3,MIL,P001518,P011064,P012593,0.35,0,0,0
3,MIL,P001518,P011064,P013384,1.017,1,3,2
3,MIL,P001518,P012593,P013384,3.933,8,14,6
3,MIL,P004004,P005379,P007056,4.05,3,8,5
3,MIL,P004004,P005379,P007831,1.833,2,2,0
3,MIL,P004004,P005379,P008985,2.217,1,6,5
3,MIL,P004004,P005379,P011064,0.683,0,0,0
3,MIL,P004004,P005379,P012593,3.367,3,8,5
3,MIL,P004004,P007056,P007831,1.833,2,2,0
3,MIL,P004004,P007056,P008985,2.667,1,6,5
3,MIL,P004004,P007056,P008987,1.433,-6,0,6
3,MIL,P004004,P007056,P011064,3.033,-5,3,8
3,MIL,P004004,P007056,P012593,8.1,11,22,11
3,MIL,P004004,P007056,P013384,5.933,3,17,14
3,MIL,P004004,P007831,P008985,2.9,4,8,4
3,MIL,P004004,P007831,P008987,4.567,2,10,8
3,MIL,P004004,P007831,P011064,0.683,0,0,0
3,MIL,P004004,P007831,P011199,4.567,2,10,8
3,MIL,P004004,P007831,P012593,2.817,0,4,4
3,MIL,P004004,P008985,P008987,4.884,5,11,6
3,MIL,P004004,P008985,P011199,4.434,5,11,6
3,MIL,P004004,P008985,P012593,3.834,2,9,7
3,MIL,P004004,P008985,P013384,0.367,0,0,0
3,MIL,P004004,P008987,P011064,0.983,-6,0,6
3,MIL,P004004,P008987,P011199,6.101,3,13,10
3,MIL,P004004,P008987,P012593,3.284,-1,5,6
3,MIL,P004004,P008987,P013384,1.35,-6,0,6
3,MIL,P004004,P011064,P012593,0.35,0,0,0
3,MIL,P004004,P011064,P013384,2.0,-5,3,8
3,MIL,P004004,P011199,P012593,2.834,-1,5,6
3,MIL,P004004,P011199,P013384,0.367,0,0,0
3,MIL,P004004,P012593,P013384,3.933,8,14,6
3,MIL,P005379,P007056,P007831,3.1,0,2,2
3,MIL,P005379,P007056,P008985,2.217,1,6,5
3,MIL,P005379,P007056,P011064,1.95,-2,0,2
3,MIL,P005379,P007056,P012593,3.367,3,8,5
3,MIL,P005379,P007056,P013384,1.267,-2,0,2
3,MIL,P005379,P007831,P011064,1.95,-2,0,2
3,MIL,P005379,P007831,P012593,1.15,2,2,0
3,MIL,P005379,P007831,P013384,1.267,-2,0,2
3,MIL,P005379,P008985,P012593,2.217,1,6,5
3,MIL,P005379,P011064,P013384,1.267,-2,0,2
3,MIL,P007056,P007831,P011064,1.95,-2,0,2
3,MIL,P007056,P007831,P012593,1.15,2,2,0
3,MIL,P007056,P007831,P013384,1.267,-2,0,2
3,MIL,P007056,P008985,P008987,0.45,0,0,0
3,MIL,P007056,P008985,P012593,2.667,1,6,5
3,MIL,P007056,P008987,P011064,0.983,-6,0,6
3,MIL,P007056,P008987,P012593,0.45,0,0,0
3,MIL,P007056,P008987,P013384,0.983,-6,0,6
3,MIL,P007056,P011064,P012593,0.35,0,0,0
3,MIL,P007056,P011064,P013384,3.267,-7,3,10
3,MIL,P007056,P012593,P013384,3.933,8,14,6
3,MIL,P007831,P008985,P008987,12.95,8,34,26
3,MIL,P007831,P008985,P011064,14.617,2,36,34
3,MIL,P007831,P008985,P011199,17.517,6,44,38
3,MIL,P007831,P008987,P011064,16.433,5,44,39
3,MIL,P007831,P008987,P011199,21.0,7,54,47
3,MIL,P007831,P008987,P012593,1.667,-2,2,4
3,MIL,P007831,P008987,P013384,6.383,1,18,17
3,MIL,P007831,P011064,P011199,21.0,3,54,51
3,MIL,P007831,P011064,P013384,7.65,-1,18,19
3,MIL,P007831,P011199,P012593,1.667,-2,2,4
3,MIL,P007831,P011199,P013384,6.383,1,18,17
3,MIL,P008985,P008987,P011064,10.9,4,26,22
3,MIL,P008985,P008987,P011199,15.334,9,37,28
3,MIL,P008985,P008987,P012593,2.467,1,3,2
3,MIL,P008985,P008987,P013384,0.367,0,0,0
3,MIL,P008985,P011064,P011199,15.467,2,36,34
3,MIL,P008985,P011064,P012593,0.85,0,0,0
3,MIL,P008985,P011199,P012593,2.017,1,3,2
3,MIL,P008985,P011199,P013384,0.367,0,0,0
3,MIL,P008987,P011064,P011199,17.283,5,44,39
3,MIL,P008987,P011064,P012593,0.85,0,0,0
3,MIL,P008987,P011064,P013384,7.366,-5,18,23
3,MIL,P008987,P011199,P012593,3.684,-1,5,6
3,MIL,P008987,P011199,P013384,6.75,1,18,17
3,MIL,P011064,P011199,P012593,0.85,0,0,0
3,MIL,P011064,P011199,P013384,6.383,1,18,17
3,RED,P004866,P007960,P009048,4.066,-1,12,13
3,RED,P004866,P007960,P011214,1.467,-3,3,6
3,RED,P004866,P007960,P011305,5.066,-2,14,16
3,RED,P004866,P007960,P011982,2.333,-6,2,8
3,RED,P004866,P007960,P012201,0.35,2,2,0
3,RED,P004866,P007960,P013363,5.033,-7,9,16
3,RED,P004866,P007960,P014029,3.266,2,12,10
3,RED,P004866,P007960,P014094,0.667,0,3,3
3,RED,P004866,P009048,P011214,5.933,-9,8,17
3,RED,P004866,P009048,P011305,8.783,5,25,20
3,RED,P004866,P009048,P011982,1.533,-1,2,3
3,RED,P004866,P009048,P012201,18.217,1,42,41
3,RED,P004866,P009048,P013363,17.9,-7,36,43
3,RED,P004866,P009048,P014029,15.016,9,43,34
3,RED,P004866,P011214,P012201,5.133,-6,8,14
3,RED,P004866,P011214,P013363,6.6,-9,11,20
3,RED,P004866,P011214,P014094,0.667,0,3,3
3,RED,P004866,P011305,P011982,3.866,-7,4,11
3,RED,P004866,P011305,P012201,5.217,6,15,9
3,RED,P004866,P011305,P013363,5.55,-5,9,14
3,RED,P004866,P011305,P014029,5.916,6,20,14
3,RED,P004866,P011982,P013363,2.333,-6,2,8
3,RED,P004866,P011982,P014029,1.533,-1,2,3
3,RED,P004866,P012201,P013363,16.567,-2,36,38
3,RED,P004866,P012201,P014029,10.217,8,29,21
3,RED,P004866,P013363,P014029,9.1,3,23,20
3,RED,P004866,P013363,P014094,0.667,0,3,3
3,RED,P007960,P009048,P011214,0.8,-3,0,3
3,RED,P007960,P009048,P011305,2.95,-1,10,11
3,RED,P007960,P009048,P011982,0.567,-3,0,3
3,RED,P007960,P009048,P013363,1.683,-3,2,5
3,RED,P007960,P009048,P014029,3.266,2,12,10
3,RED,P007960,P009048,P014094,0.567,-3,0,3
3,RED,P007960,P011214,P011305,2.25,2,4,2
3,RED,P007960,P011214,P011982,0.467,0,0,0
3,RED,P007960,P011214,P013363,3.25,-1,7,8
3,RED,P007960,P011214,P014094,2.917,2,7,5
3,RED,P007960,P011305,P011982,6.751,-16,4,20
3,RED,P007960,P011305,P012201,0.35,2,2,0
3,RED,P007960,P011305,P013363,5.083,-5,8,13
3,RED,P007960,P011305,P014029,5.15,-2,12,14
3,RED,P007960,P011305,P014094,6.201,-8,6,14
3,RED,P007960,P011982,P013363,2.95,-9,2,11
3,RED,P007960,P011982,P014029,2.767,-4,2,6
3,RED,P007960,P011982,P014094,4.418,-10,2,12
3,RED,P007960,P012201,P013363,0.35,2,2,0
3,RED,P007960,P013363,P014029,0.883,0,2,2
3,RED,P007960,P013363,P014094,3.067,-1,7,8
3,RED,P007960,P014029,P014094,2.767,-4,2,6
3,RED,P009048,P011214,P012201,5.133,-6,8,14
3,RED,P009048,P011214,P013363,5.933,-9,8,17
3,RED,P009048,P011305,P011982,6.533,-4,10,14
3,RED,P009048,P011305,P012201,7.967,2,19,17
3,RED,P009048,P011305,P013363,7.3,-1,13,14
3,RED,P009048,P011305,P014029,8.083,12,26,14
3,RED,P009048,P011305,P014094,0.984,-1,2,3
3,RED,P009048,P011982,P012201,2.683,-4,4,8
3,RED,P009048,P011982,P013363,4.433,0,8,8
3,RED,P009048,P011982,P014029,3.283,3,6,3
3,RED,P009048,P011982,P014094,0.567,-3,0,3
3,RED,P009048,P012201,P013363,18.9,-8,38,46
3,RED,P009048,P012201,P014029,10.634,10,31,21
3,RED,P009048,P012201,P014094,0.417,2,2,0
3,RED,P009048,P013363,P014029,10.85,7,27,20
3,RED,P009048,P014029,P014094,0.417,2,2,0
3,RED,P011214,P011305,P011982,0.467,0,0,0
3,RED,P011214,P011305,P013363,1.783,2,4,2
3,RED,P011214,P011305,P014094,2.25,2,4,2
3,RED,P011214,P011982,P014094,0.467,0,0,0
3,RED,P011214,P012201,P013363,5.133,-6,8,14
3,RED,P011214,P013363,P014094,2.45,2,7,5
