Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
71,ZAL,P012715,19.015,3,37,34
72,BAR,P000925,16.2,-15,28,43
72,BAR,P002939,23.766,-13,44,57
72,BAR,P003196,20.117,-13,33,46
72,BAR,P003478,12.883,-1,24,25
72,BAR,P004866,22.384,-23,37,60
72,BAR,P006435,19.933,-6,41,47
72,BAR,P007464,20.267,-16,34,50
72,BAR,P007519,16.234,-10,27,37
72,BAR,P009992,11.95,-6,21,27
72,BAR,P010641,3.683,5,10,5
72,BAR,P011244,16.833,-17,26,43
72,BAR,P012745,15.75,0,30,30
72,BAS,P003198,28.8,15,67,52
72,BAS,P004603,16.5,7,38,31
72,BAS,P007230,29.832,20,69,49
72,BAS,P008072,2.283,-4,3,7
72,BAS,P008850,8.016,-5,13,18
72,BAS,P009048,27.882,20,69,49
72,BAS,P010444,21.216,20,53,33
72,BAS,P011948,24.65,24,65,41
72,BAS,P012201,24.983,15,59,44
72,BAS,P012765,15.833,3,34,31
73,IST,P004554,16.066,-2,29,31
73,IST,P004888,34.833,-10,68,78
73,IST,P006372,6.917,-8,12,20
73,IST,P006590,17.0,-8,30,38
73,IST,P007200,35.583,-17,69,86
73,IST,P009664,29.0,-14,50,64
73,IST,P011078,34.8,-12,69,81
73,IST,P011981,17.734,-6,39,45
73,IST,P012710,8.067,-3,14,17
73,MIL,P000796,25.849,2,58,56
73,MIL,P001518,5.8,4,10,6
73,MIL,P002812,3.967,0,9,9
73,MIL,P002849,28.566,17,73,56
73,MIL,P005670,3.133,2,4,2
73,MIL,P006509,22.516,20,55,35
73,MIL,P006701,0.633,2,5,3
73,MIL,P007032,22.4,-6,48,54
73,MIL,P007201,15.8,-6,31,37
73,MIL,P007831,31.499,19,80,61
73,MIL,P009960,18.733,13,40,27
73,MIL,P011205,21.099,13,47,34
74,TEL,P005145,7.85,-4,18,22
74,TEL,P007990,2.533,-3,0,3
74,TEL,P009622,28.452,0,55,55
74,TEL,P009783,28.134,-1,50,51
74,TEL,P009863,32.517,8,69,61
74,TEL,P011193,17.233,1,32,31
74,TEL,P011199,15.634,-3,22,25
74,TEL,P011214,23.25,10,54,44
74,TEL,P011219,16.567,6,36,30
74,TEL,P011971,17.751,4,36,32
74,TEL,P012744,10.084,7,18,11
74,ULK,P005844,18.451,-5,24,29
74,ULK,P006661,28.867,-7,53,60
74,ULK,P006961,28.151,-4,52,56
74,ULK,P008962,39.234,-5,73,78
74,ULK,P009849,14.084,0,20,20
74,ULK,P011052,17.551,-2,32,34
74,ULK,P011157,26.617,4,59,55
74,ULK,P011201,6.5,1,15,14
74,ULK,P011980,20.55,-7,37,44
75,OLY,P001255,30.767,3,65,62
75,OLY,P006302,15.217,5,39,34
75,OLY,P006589,6.317,3,15,12
75,OLY,P008811,33.567,2,73,71
75,OLY,P008829,39.118,3,86,83
75,OLY,P008855,28.334,-2,57,59
75,OLY,P010392,9.817,4,30,26
75,OLY,P010612,29.551,1,58,57
75,OLY,P011983,7.317,6,17,11
75,RED,P000848,31.466,-11,64,75
75,RED,P002553,21.333,5,52,47
75,RED,P004720,17.067,-11,21,32
75,RED,P006436,23.265,6,62,56
75,RED,P007960,18.483,-8,31,39
75,RED,P008966,14.516,-3,30,33
75,RED,P009035,22.633,-11,38,49
75,RED,P011964,0.333,0,0,0
75,RED,P012044,25.899,7,56,49
75,RED,PJDR,25.0,1,61,60
76,MAD,P001392,17.267,20,50,30
76,MAD,P003108,11.6,-21,11,32
76,MAD,P004887,21.9,2,39,37
76,MAD,P005791,15.45,22,47,25
76,MAD,P005928,20.501,26,62,36
76,MAD,P006540,22.3,23,62,39
76,MAD,P009005,19.267,33,60,27
76,MAD,P010357,12.433,-2,25,27
76,MAD,PBMT,20.35,-11,34,45
76,MAD,PCVM,17.732,-7,25,32
76,MAD,PTGB,21.2,5,40,35
76,MCO,P004790,12.416,-3,26,29
76,MCO,P005985,26.683,-1,54,55
76,MCO,P009754,16.683,7,36,29
76,MCO,P010588,23.616,-18,48,66
76,MCO,P011196,20.65,-17,30,47
76,MCO,P011212,25.866,-15,42,57
76,MCO,P011226,24.249,-15,42,57
76,MCO,P011231,15.7,-4,25,29
76,MCO,P012515,6.283,-3,14,17
76,MCO,P012709,12.583,-17,17,34
76,MCO,PLCZ,15.266,-4,31,35
77,BAR,P000925,21.967,9,48,39
77,BAR,P002939,28.099,11,57,46
77,BAR,P003196,16.917,1,29,28
77,BAR,P003478,22.316,-3,42,45
77,BAR,P004866,26.2,7,51,44
77,BAR,P006435,27.584,8,51,43
77,BAR,P007464,3.9,-4,4,8
77,BAR,P007519,11.901,-7,17,24
77,BAR,P010641,4.083,-8,0,8
77,BAR,P011244,11.65,0,19,19
77,BAR,P012745,25.383,6,52,46
77,PAM,P000556,16.867,-2,26,28
77,PAM,P003960,18.133,-4,30,34
77,PAM,P004863,14.749,-2,23,25
77,PAM,P005356,28.217,-8,50,58
77,PAM,P006643,6.516,-6,10,16
77,PAM,P007870,21.967,1,39,38
77,PAM,P009101,4.149,4,8,4
77,PAM,P010393,10.633,7,20,13
77,PAM,P010568,27.183,2,49,47
77,PAM,P011982,21.766,-2,41,43
77,PAM,P012738,15.716,-8,29,37
77,PAM,P012739,14.099,-2,25,27
78,ASV,P000229,9.632,-9,16,25
78,ASV,P003526,24.45,-8,52,60
78,ASV,P004194,31.766,-9,62,71
78,ASV,P006568,10.816,-5,22,27
78,ASV,P011225,33.899,3,71,68
78,ASV,P011386,3.65,-2,7,9
78,ASV,P012080,28.584,-7,60,67
78,ASV,P012729,22.766,5,49,44
78,ASV,P012730,12.233,-7,25,32
78,ASV,PKIR,22.199,4,41,37
78,BAS,P003198,27.349,2,52,50
78,BAS,P004603,14.383,-6,29,35
78,BAS,P008850,11.684,-3,29,32
78,BAS,P009048,26.2,-8,53,61
78,BAS,P010444,28.7,10,65,55
78,BAS,P011064,5.067,5,13,8
78,BAS,P011948,29.917,16,76,60
78,BAS,P012201,36.917,10,82,72
78,BAS,P012765,19.783,9,41,32
79,PAN,P001926,24.249,15,53,38
79,PAN,P002328,23.548,17,61,44
79,PAN,P003842,21.149,18,47,29
79,PAN,P007553,18.516,-4,41,45
79,PAN,P007866,35.081,16,83,67
79,PAN,P007947,19.149,-9,31,40
79,PAN,P008084,2.25,-2,2,4
79,PAN,P011204,30.733,18,72,54
79,PAN,P011209,0.533,2,4,2
79,PAN,P011221,2.667,0,5,5
79,PAN,P012774,22.115,-1,51,52
79,VIR,P001133,32.197,-7,65,72
79,VIR,P001844,16.449,-12,33,45
79,VIR,P003048,24.716,-2,52,54
79,VIR,P003527,11.849,-12,20,32
79,VIR,P004007,9.4,-5,14,19
79,VIR,P006739,20.516,2,36,34
79,VIR,P009549,15.782,-8,29,37
79,VIR,P010781,12.065,-14,26,40
79,VIR,P011192,17.315,-4,28,32
79,VIR,P012714,11.232,-7,15,22
79,VIR,PBCN,28.464,-1,62,63
80,BER,P003958,27.517,5,59,54
80,BER,P006251,18.286,-23,25,48
80,BER,P006819,0.967,-5,0,5
80,BER,P006919,26.584,1,54,53
80,BER,P007025,2.767,-9,3,12
80,BER,P007550,11.601,-5,15,20
80,BER,P008211,26.384,-6,56,62
80,BER,P008384,12.852,-19,19,38
80,BER,P008967,10.484,-9,16,25
80,BER,P010791,16.934,-6,37,43
80,BER,P011934,16.3,-1,27,28
80,BER,P012720,29.334,2,59,57
80,PAR,P000956,26.784,16,60,44
80,PAR,P003983,24.901,21,65,44
80,PAR,P004058,11.033,-6,16,22
80,PAR,P004172,9.017,2,20,18
80,PAR,P007400,20.434,1,46,45
80,PAR,P007673,8.067,-2,16,18
80,PAR,P008987,28.534,3,60,57
80,PAR,P009212,4.717,4,12,8
80,PAR,P012096,19.651,11,48,37
80,PAR,P012742,23.65,16,51,35
80,PAR,P012743,23.217,9,51,42
81,MUN,P001557,21.617,-10,35,45
81,MUN,P003583,23.717,-7,37,44
81,MUN,P005478,13.667,-9,24,33
81,MUN,P007056,30.749,9,58,49
81,MUN,P007639,8.066,12,22,10
81,MUN,P007975,10.584,-10,17,27
81,MUN,P008985,29.566,9,56,47
81,MUN,P010391,21.833,8,41,33
81,MUN,P011941,3.651,-7,5,12
81,MUN,P011987,28.734,-12,48,60
81,MUN,P012123,7.816,12,22,10
81,ZAL,P002329,20.466,10,45,35
81,ZAL,P002676,22.466,-11,31,42
81,ZAL,P003210,20.098,3,41,38
81,ZAL,P003211,20.117,8,45,37
81,ZAL,P005504,24.183,9,50,41
81,ZAL,P007109,29.465,-16,42,58
81,ZAL,P007513,15.783,-6,23,29
81,ZAL,P010390,8.0,4,15,11
81,ZAL,P011218,20.117,-3,30,33
81,ZAL,P011965,3.383,1,9,8
81,ZAL,P012715,15.917,6,39,33
82,ASV,P000229,19.317,-4,34,38
82,ASV,P003526,24.169,-1,65,66
82,ASV,P004194,32.985,-1,79,80
82,ASV,P006568,17.217,1,35,34
82,ASV,P011225,37.852,7,91,84
82,ASV,P011386,5.983,-1,10,11
82,ASV,P012080,32.268,-7,76,83
82,ASV,P012729,32.035,2,75,73
82,ASV,P012730,7.7,-5,9,14
82,ASV,PKIR,15.484,4,26,22
82,MUN,P001557,26.715,2,63,61
82,MUN,P003583,25.633,7,66,59
82,MUN,P004508,18.883,-3,30,33
82,MUN,P005478,0.1,-2,0,2
82,MUN,P006760,13.733,1,42,41
82,MUN,P007056,35.532,9,91,82
82,MUN,P007639,0.033,0,0,0
82,MUN,P007975,18.133,-8,33,41
82,MUN,P008985,22.833,10,50,40
82,MUN,P010391,30.216,-6,68,74
82,MUN,P011941,14.65,-5,22,27
82,MUN,P011987,18.534,0,40,40
83,BAR,P002939,26.033,1,53,52
83,BAR,P003196,18.648,-11,45,56
83,BAR,P003204,13.965,1,39,38
83,BAR,P003478,23.466,10,56,46
83,BAR,P004866,26.415,0,60,60
83,BAR,P006435,20.999,-13,46,59
83,BAR,P007464,15.2,-1,32,33
83,BAR,P009992,10.133,4,25,21
83,BAR,P010641,14.683,10,32,22
83,BAR,P011244,11.7,3,29,26
83,BAR,P012745,18.748,6,43,37
83,TEL,P004233,5.85,-4,11,15
83,TEL,P005145,15.6,-3,35,38
83,TEL,P009622,33.767,1,80,79
83,TEL,P009783,31.716,-1,69,70
83,TEL,P009863,29.05,-5,65,70
83,TEL,P011199,16.617,-8,37,45
83,TEL,P011214,20.0,7,44,37
83,TEL,P011219,20.05,7,48,41
83,TEL,P011971,7.75,-7,16,23
83,TEL,P012744,19.6,3,45,42
84,PAM,P000556,12.533,-6,25,31
84,PAM,P003960,11.584,-20,16,36
84,PAM,P005356,18.201,-8,33,41
84,PAM,P006643,16.184,-3,31,34
84,PAM,P007870,15.367,-13,27,40
84,PAM,P010393,8.017,6,18,12
84,PAM,P010568,26.968,-16,49,65
84,PAM,P011970,16.499,-5,30,35
84,PAM,P011982,19.967,-13,34,47
84,PAM,P012738,23.067,0,43,43
84,PAM,P012739,15.551,-4,28,32
84,PAM,P012740,16.067,-3,31,34
84,PAN,P001926,25.316,19,67,48
84,PAN,P002328,32.7,18,77,59
84,PAN,P003842,27.683,18,70,52
84,PAN,P007553,12.0,0,20,20
84,PAN,P007866,31.083,13,75,62
84,PAN,P007947,19.817,-5,34,39
84,PAN,P008084,10.767,4,21,17
84,PAN,P011204,23.067,19,56,37
84,PAN,P011209,4.034,-2,5,7
84,PAN,P012774,13.533,1,25,24
85,BER,P003958,18.618,-8,39,47
85,BER,P006251,16.433,-7,27,34
85,BER,P006819,7.766,2,17,15
85,BER,P007025,22.184,-11,41,52
85,BER,P007550,18.984,-11,35,46
85,BER,P008173,21.017,-13,40,53
85,BER,P008211,27.501,-19,56,75
85,BER,P008384,27.784,-14,49,63
85,BER,P010791,23.017,-23,45,68
85,BER,P011934,16.701,-16,26,42
85,MAD,P001392,18.118,17,49,32
85,MAD,P003108,22.969,21,70,49
85,MAD,P003733,10.4,6,17,11
85,MAD,P004887,17.084,7,37,30
85,MAD,P005791,22.852,17,62,45
85,MAD,P005928,23.419,18,61,43
85,MAD,P006540,13.968,6,36,30
85,MAD,P009005,11.751,7,20,13
85,MAD,P009213,20.101,16,54,38
85,MAD,PBMT,11.284,-2,18,20
85,MAD,PCVM,16.584,6,38,32
85,MAD,PTGB,11.485,1,33,32
86,ULK,P001932,21.783,-14,34,48
86,ULK,P002968,14.417,-9,23,32
86,ULK,P002969,9.55,-4,11,15
86,ULK,P004004,21.567,6,51,45
86,ULK,P005844,23.0,-1,54,55
86,ULK,P006661,28.983,0,64,64
86,ULK,P008962,33.05,-6,68,74
86,ULK,P011052,13.434,-3,21,24
86,ULK,P011157,25.599,-2,57,59
86,ULK,P011980,8.617,-7,12,19
86,VIR,P001133,28.949,13,71,58
86,VIR,P001844,28.716,4,63,59
86,VIR,P003048,17.549,-1,35,36
86,VIR,P003527,12.734,-2,20,22
86,VIR,P004007,17.966,9,35,26
86,VIR,P006739,11.733,4,24,20
86,VIR,P010781,20.916,5,51,46
86,VIR,P011192,20.933,1,41,40
86,VIR,P012714,20.483,8,48,40
86,VIR,PBCN,20.016,-1,47,48
87,IST,P004554,20.383,0,43,43
87,IST,P004888,36.383,7,90,83
87,IST,P006372,2.3,-4,5,9
87,IST,P006590,27.95,10,77,67
87,IST,P007200,33.233,11,87,76
87,IST,P009664,17.783,11,47,36
87,IST,P010516,2.184,-5,2,7
87,IST,P011078,33.8,0,83,83
87,IST,P011981,19.584,8,57,49
87,IST,P012710,6.4,-8,9,17
87,PAR,P000956,10.584,-15,18,33
87,PAR,P004058,18.201,-4,37,41
87,PAR,P004172,26.766,-5,64,69
87,PAR,P007400,28.566,0,75,75
87,PAR,P008987,26.383,-16,59,75
87,PAR,P011051,11.084,-5,21,26
87,PAR,P012096,20.3,3,46,43
87,PAR,P012742,30.799,10,81,71
87,PAR,P012743,27.317,2,69,67
88,MIL,P000796,29.45,27,72,45
88,MIL,P001518,0.683,-1,1,2
88,MIL,P002812,4.467,-5,8,13
88,MIL,P002849,27.183,32,71,39
88,MIL,P006509,12.533,-7,23,30
88,MIL,P006701,6.9,4,16,12
88,MIL,P007032,32.767,23,77,54
88,MIL,P007201,23.5,23,60,37
88,MIL,P007831,29.267,16,68,52
88,MIL,P009960,8.917,-7,15,22
88,MIL,P011205,23.65,6,53,47
88,MIL,P011926,0.683,-1,1,2
88,RED,P000848,25.916,-16,49,65
88,RED,P002553,28.284,-21,47,68
88,RED,P004720,8.466,-5,17,22
88,RED,P006436,28.717,-17,47,64
88,RED,P007960,26.333,-10,50,60
88,RED,P008966,12.5,1,24,23
88,RED,P009035,23.717,-12,43,55
88,RED,P011224,3.534,1,5,4
88,RED,P012044,17.9,-15,32,47
88,RED,P012711,4.783,-9,4,13
88,RED,PJDR,19.85,-7,37,44
89,OLY,P001255,18.334,2,36,34
89,OLY,P003941,14.199,7,32,25
89,OLY,P006302,14.499,3,35,32
89,OLY,P006589,9.799,4,21,17
89,OLY,P008811,23.282,11,52,41
89,OLY,P008829,30.199,13,68,55
89,OLY,P008855,25.499,14,54,40
89,OLY,P010392,17.15,3,31,28
89,OLY,P010612,27.948,17,69,52
89,OLY,P011983,19.081,11,47,36
89,ZAL,P002329,25.248,-17,46,63
89,ZAL,P002676,27.565,-13,46,59
89,ZAL,P003210,22.698,-13,45,58
89,ZAL,P003211,13.333,-9,19,28
89,ZAL,P005504,5.8,-15,8,23
89,ZAL,P006860,5.699,-2,13,15
89,ZAL,P007109,21.267,-11,35,46
89,ZAL,P007513,8.666,-1,17,18
89,ZAL,P010390,27.899,-4,48,52
89,ZAL,P011218,23.717,-3,41,44
89,ZAL,P012715,17.065,1,38,37
89,ZAL,P012784,1.033,2,4,2
90,BAS,P003198,15.566,7,35,28
90,BAS,P004603,8.5,-12,11,23
90,BAS,P004761,26.365,-5,45,50
90,BAS,P007230,35.215,-1,68,69
90,BAS,P008850,1.432,4,6,2
90,BAS,P009048,26.965,-1,49,50
90,BAS,P010444,31.232,6,60,54
90,BAS,P011948,19.967,6,41,35
90,BAS,P012201,21.715,-13,34,47
90,BAS,P012765,13.033,-1,26,27
90,MCO,P004197,13.299,4,31,27
90,MCO,P004790,7.183,-1,12,13
90,MCO,P005985,34.199,5,66,61
90,MCO,P010588,28.633,1,53,52
90,MCO,P011196,10.399,0,21,21
90,MCO,P011212,29.45,-2,52,54
90,MCO,P011226,28.616,-6,48,54
90,MCO,P011231,15.967,-9,22,31
90,MCO,P012709,14.433,5,34,29
90,MCO,PLCZ,17.816,13,46,33
91,MCO,P002581,3.95,-3,7,10
91,MCO,P004197,14.95,0,29,29
91,MCO,P004790,12.5,-2,21,23
91,MCO,P005985,30.032,12,69,57
91,MCO,P010588,26.299,13,64,51
91,MCO,P011196,16.2,-1,32,33
91,MCO,P011212,24.316,3,47,44
91,MCO,P011226,28.132,13,66,53
91,MCO,P011231,14.766,0,32,32
91,MCO,P012709,11.617,-5,19,24
91,MCO,PLCZ,17.233,10,39,29
91,OLY,P001255,23.7,-1,46,47
91,OLY,P003941,17.85,-17,29,46
91,OLY,P006302,5.716,3,10,7
91,OLY,P006589,8.916,-1,15,16
91,OLY,P007853,4.033,5,9,4
91,OLY,P008811,22.099,9,48,39
91,OLY,P008829,30.7,-7,62,69
91,OLY,P008855,34.15,-14,64,78
91,OLY,P010392,6.349,1,13,12
91,OLY,P010612,31.149,-12,59,71
91,OLY,P011983,15.333,-6,30,36
92,MUN,P001557,16.285,2,36,34
92,MUN,P003583,23.251,10,50,40
92,MUN,P005478,7.4,-3,12,15
92,MUN,P006245,3.55,-3,6,9
92,MUN,P006760,22.351,13,56,43
92,MUN,P007056,23.968,1,55,54
92,MUN,P007639,15.168,14,37,23
92,MUN,P007975,25.952,2,54,52
92,MUN,P010391,26.634,17,61,44
92,MUN,P011941,5.083,-3,12,15
92,MUN,P011987,30.368,20,71,51
92,VIR,P001133,33.866,-7,67,74
92,VIR,P001844,25.45,-11,43,54
92,VIR,P003048,21.583,-13,44,57
92,VIR,P004007,12.216,-4,20,24
92,VIR,P006739,14.416,-4,33,37
92,VIR,P008847,19.066,-4,31,35
92,VIR,P009549,15.967,-3,31,34
92,VIR,P010781,14.432,-4,27,31
92,VIR,P011192,7.849,-4,18,22
92,VIR,P012714,5.483,-4,10,14
92,VIR,PBCN,29.667,-12,56,68
93,MAD,P003108,15.967,-12,25,37
93,MAD,P003733,3.267,-3,2,5
93,MAD,P004887,23.766,-18,45,63
93,MAD,P005791,21.166,16,53,37
93,MAD,P005928,37.083,13,90,77
93,MAD,P006540,17.266,0,40,40
93,MAD,P009005,38.066,8,93,85
93,MAD,P009213,7.967,9,23,14
93,MAD,PBMT,21.932,-13,40,53
93,MAD,PCVM,7.199,-9,9,18
93,MAD,PTGB,31.316,4,75,71
93,ULK,P001932,20.7,3,53,50
93,ULK,P002968,14.149,-1,28,29
93,ULK,P004004,33.15,9,83,74
93,ULK,P005844,11.434,-16,18,34
93,ULK,P006661,25.233,12,60,48
93,ULK,P008962,37.167,-6,83,89
93,ULK,P009849,17.733,-6,33,39
93,ULK,P010560,14.267,-13,24,37
93,ULK,P011052,22.367,4,47,43
93,ULK,P011157,28.8,19,71,52
94,BER,P003958,20.883,0,53,53
94,BER,P006251,16.449,-17,23,40
94,BER,P006819,8.65,-11,17,28
94,BER,P007025,13.849,-21,16,37
94,BER,P008173,21.316,-22,45,67
94,BER,P008211,21.516,-6,40,46
94,BER,P008384,23.317,7,61,54
94,BER,P010791,17.033,1,34,33
94,BER,P011631,14.233,-5,29,34
94,BER,P011934,19.833,-17,41,58
94,BER,P012721,22.916,-14,46,60
94,TEL,P004233,22.268,23,62,39
94,TEL,P005145,15.3,4,40,36
94,TEL,P009622,20.0,10,57,47
94,TEL,P009783,20.784,4,45,41
94,TEL,P009863,23.484,14,61,47
94,TEL,P011193,22.584,14,59,45
94,TEL,P011214,18.366,3,43,40
94,TEL,P011219,22.069,18,59,41
94,TEL,P011433,5.966,-3,11,14
94,TEL,P011971,14.383,13,41,28
94,TEL,P012744,14.801,5,32,27
95,PAN,P001926,22.834,-9,39,48
95,PAN,P002328,39.433,0,79,79
95,PAN,P003842,33.167,-5,66,71
95,PAN,P007553,11.833,0,21,21
95,PAN,P007866,41.066,-1,80,81
95,PAN,P007947,10.083,-2,17,19
95,PAN,P008084,1.517,-5,0,5
95,PAN,P011204,38.817,-4,76,80
95,PAN,P012774,26.25,1,57,56
95,PAR,P000956,25.065,26,64,38
95,PAR,P003983,9.7,-1,15,16
95,PAR,P004058,3.667,-7,4,11
95,PAR,P004172,7.217,-6,13,19
95,PAR,P007400,25.899,-6,41,47
95,PAR,P008987,39.482,10,86,76
95,PAR,P009212,5.017,-5,6,11
95,PAR,P009862,26.366,-2,53,55
95,PAR,P011051,20.6,-3,41,44
95,PAR,P012096,19.916,15,49,34
95,PAR,P012742,31.249,15,73,58
95,PAR,P012743,10.817,-11,15,26
96,MIL,P000796,29.485,-13,52,65
96,MIL,P001518,4.25,2,8,6
96,MIL,P002812,13.317,0,27,27
96,MIL,P002849,27.984,-7,49,56
96,MIL,P006509,16.483,-6,26,32
96,MIL,P006701,4.167,4,8,4
96,MIL,P007032,28.217,-17,48,65
96,MIL,P007201,19.017,-15,32,47
96,MIL,P007831,31.801,-17,54,71
96,MIL,P009960,7.934,-1,12,13
96,MIL,P011205,17.35,5,34,29
96,ZAL,P002329,34.735,13,75,62
96,ZAL,P002676,17.184,15,39,24
96,ZAL,P003210,8.099,0,14,14
96,ZAL,P003211,11.167,-3,23,26
96,ZAL,P005504,7.134,-4,14,18
96,ZAL,P006860,13.934,6,28,22
96,ZAL,P007109,22.183,9,46,37
96,ZAL,P007513,21.434,0,40,40
96,ZAL,P010390,34.218,17,72,55
96,ZAL,P011218,29.917,12,64,52
97,IST,P004888,33.532,-13,67,80
97,IST,P006372,17.183,-7,32,39
97,IST,P006590,31.833,-5,65,70
97,IST,P007200,34.182,-19,71,90
97,IST,P009513,0.1,-3,0,3
97,IST,P011078,30.399,-15,58,73
97,IST,P011981,32.367,0,70,70
97,IST,P012710,5.182,-8,11,19
97,IST,P012786,15.217,0,41,41
97,RED,P000848,25.733,12,70,58
97,RED,P002553,26.2,5,65,60
97,RED,P004720,9.6,16,29,13
97,RED,P006436,15.967,-5,28,33
97,RED,P007960,13.7,6,29,23
97,RED,P008966,10.917,0,17,17
97,RED,P009035,28.766,14,80,66
97,RED,P011224,14.4,-5,28,33
97,RED,P012044,24.866,16,69,53
97,RED,PJDR,18.234,4,39,35
97,RED,PLUO,11.617,7,31,24
98,ASV,P000229,19.667,11,54,43
98,ASV,P002100,20.417,10,57,47
98,ASV,P003526,25.585,-18,52,70
98,ASV,P004194,29.617,-13,69,82
98,ASV,P006568,21.217,-13,45,58
98,ASV,P011225,23.234,-20,45,65
98,ASV,P011386,0.717,0,0,0
98,ASV,P012080,30.216,-7,68,75
98,ASV,P012729,24.401,4,58,54
98,ASV,P012730,4.767,4,12,8
98,ASV,P012731,0.167,-3,0,3
98,BAR,P000925,25.35,13,64,51
98,BAR,P002939,28.2,19,79,60
98,BAR,P003196,13.85,-4,35,39
98,BAR,P003204,1.983,-9,0,9
98,BAR,P003478,12.05,-13,24,37
98,BAR,P004866,26.751,11,66,55
98,BAR,P006435,25.75,28,78,50
98,BAR,P007464,9.716,2,26,24
98,BAR,P007519,10.067,-8,19,27
98,BAR,P009992,5.65,0,14,14
98,BAR,P011244,20.667,-10,42,52
98,BAR,P012745,19.966,16,58,42
99,BAS,P003198,8.6,-14,13,27
99,BAS,P004603,23.067,13,50,37
99,BAS,P004761,25.117,5,63,58
99,BAS,P007230,37.084,21,96,75
99,BAS,P008072,1.75,-1,5,6
99,BAS,P008850,0.317,0,0,0
99,BAS,P009048,30.534,18,75,57
99,BAS,P010444,14.851,3,42,39
99,BAS,P011064,7.467,-2,15,17
99,BAS,P011948,20.95,11,54,43
99,BAS,P012201,28.268,18,69,51
99,BAS,P012765,2.0,-2,8,10
99,PAM,P000556,8.283,7,23,16
99,PAM,P003960,23.333,-15,37,52
99,PAM,P005356,19.999,-9,45,54
99,PAM,P006643,2.35,-2,2,4
99,PAM,P007870,21.933,-11,41,52
99,PAM,P010568,26.865,-19,60,79
99,PAM,P011970,24.317,-6,50,56
99,PAM,P011982,31.183,-20,65,85
99,PAM,P012738,12.416,2,34,32
99,PAM,P012739,15.966,-4,36,40
99,PAM,P012740,13.35,7,27,20
100,BER,P003958,31.683,10,61,51
100,BER,P006251,22.2,2,35,33
100,BER,P007025,24.451,-1,39,40
100,BER,P008173,20.668,-4,30,34
100,BER,P008211,19.333,6,34,28
100,BER,P008384,18.201,0,28,28
100,BER,P010791,16.401,1,25,24
100,BER,P011934,29.068,-8,41,49
100,BER,P012721,18.0,4,27,23
100,ZAL,P002329,30.501,-9,49,58
100,ZAL,P003210,10.717,-2,13,15
100,ZAL,P003211,20.349,-6,30,36
100,ZAL,P005504,9.466,-13,7,20
100,ZAL,P006860,16.483,-10,18,28
100,ZAL,P007109,24.65,9,41,32
100,ZAL,P007513,23.834,-1,35,36
100,ZAL,P010390,27.617,12,55,43
100,ZAL,P011218,26.317,3,49,46
100,ZAL,P012784,0.4,0,0,0
100,ZAL,P012787,9.666,7,13,6
101,IST,P006372,12.616,10,25,15
101,IST,P007200,34.466,9,67,58
101,IST,P009513,21.066,-7,31,38
101,IST,P010516,15.782,-12,21,33
101,IST,P011078,29.417,7,59,52
101,IST,P011981,30.833,12,66,54
101,IST,P012710,23.366,6,40,34
101,IST,P012786,20.866,-3,37,40
101,IST,P012788,11.583,-7,9,16
101,PAN,P001926,27.633,1,49,48
101,PAN,P002328,20.9,-7,33,40
101,PAN,P003842,31.668,-2,54,56
101,PAN,P007553,4.216,2,8,6
101,PAN,P007866,33.767,-1,59,60
101,PAN,P007947,6.417,-1,8,9
101,PAN,P008084,1.733,-3,2,5
101,PAN,P011204,33.583,-2,60,62
101,PAN,P011221,8.616,-2,13,15
101,PAN,P011826,1.933,2,2,0
101,PAN,P012774,29.534,-2,52,54
102,MIL,P001518,0.317,2,2,0
102,MIL,P002812,17.834,3,34,31
102,MIL,P002849,30.816,-20,55,75
102,MIL,P005670,17.017,-1,31,32
102,MIL,P006509,24.55,-7,48,55
102,MIL,P006701,2.984,1,6,5
102,MIL,P007032,25.4,5,49,44
102,MIL,P007201,24.317,10,49,39
102,MIL,P007831,35.499,-15,63,78
102,MIL,P009960,16.716,-9,28,37
102,MIL,P011205,29.55,-4,55,59
102,MUN,P001557,13.935,-15,14,29
102,MUN,P003583,34.767,21,80,59
102,MUN,P006245,4.15,-2,11,13
102,MUN,P006543,6.767,5,14,9
102,MUN,P006760,30.967,13,71,58
102,MUN,P007056,34.534,11,74,63
102,MUN,P007639,5.017,-9,3,12
102,MUN,P007975,20.969,2,40,38
102,MUN,P010391,31.869,-4,57,61
102,MUN,P011941,5.218,-5,8,13
102,MUN,P011987,36.817,18,83,65
103,MAD,P001392,11.467,2,26,24
103,MAD,P003108,28.85,5,55,50
103,MAD,P004887,17.467,-5,29,34
103,MAD,P005791,22.533,11,48,37
103,MAD,P005928,27.683,13,58,45
103,MAD,P006540,25.583,5,54,49
103,MAD,P009005,27.083,6,51,45
103,MAD,P009213,10.433,-1,20,21
103,MAD,P010623,7.117,-1,12,13
103,MAD,PTGB,21.784,-5,32,37
103,OLY,P001255,29.085,-4,52,56
103,OLY,P003941,15.15,-3,28,31
103,OLY,P006302,10.617,-6,19,25
103,OLY,P006589,6.45,-2,8,10
103,OLY,P007853,17.467,2,28,26
103,OLY,P008811,24.851,-3,43,46
103,OLY,P008829,26.334,-5,52,57
103,OLY,P008855,31.9,-3,55,58
103,OLY,P010392,16.617,0,27,27
103,OLY,P010612,14.534,-4,28,32
