Gamecode,CODETEAM,J1,J2,TIME,DELTA_SCORE,OFF,DEF
1,IST,P005844,P006372,1.2,-7,0,7
1,IST,P005844,P007109,5.0,6,14,8
1,IST,P005844,P007200,6.95,6,17,11
1,IST,P005844,P009549,7.499,9,13,4
1,IST,P005844,P009754,10.25,5,23,18
1,IST,P005844,P010391,6.684,7,19,12
1,IST,P005844,P011201,7.416,1,12,11
1,IST,P005844,P012710,6.55,8,14,6
1,IST,P005844,P014025,1.783,-7,0,7
1,IST,P006372,P009754,1.2,-7,0,7
1,IST,P006372,P011201,1.2,-7,0,7
1,IST,P006372,P014025,1.2,-7,0,7
1,IST,P007109,P007200,15.833,8,37,29
1,IST,P007109,P009549,12.649,4,25,21
1,IST,P007109,P009754,10.684,9,30,21
1,IST,P007109,P010391,6.083,1,14,13
1,IST,P007109,P011201,2.25,2,5,3
1,IST,P007109,P012710,9.3,7,23,16
1,IST,P007109,P014102,1.533,-5,0,5
1,IST,P007200,P009549,25.382,5,53,48
1,IST,P007200,P009754,17.6,7,44,37
1,IST,P007200,P010391,21.083,2,46,44
1,IST,P007200,P011201,2.833,2,5,3
1,IST,P007200,P012710,26.233,7,60,53
1,IST,P007200,P014025,0.583,0,0,0
1,IST,P007200,P014102,16.899,-5,34,39
1,IST,P009549,P009754,16.35,10,37,27
1,IST,P009549,P010391,15.499,1,29,28
1,IST,P009549,P011201,4.633,6,9,3
1,IST,P009549,P012710,27.483,14,62,48
1,IST,P009549,P014102,13.833,-5,28,33
1,IST,P009754,P010391,8.117,5,22,17
1,IST,P009754,P011201,5.433,-3,7,10
1,IST,P009754,P012710,20.55,9,46,37
1,IST,P009754,P014025,1.783,-7,0,7
1,IST,P009754,P014102,5.033,-4,11,15
1,IST,P010391,P011201,1.267,0,3,3
1,IST,P010391,P012710,17.333,5,38,33
1,IST,P010391,P014102,15.466,-5,29,34
1,IST,P011201,P012710,3.65,4,7,3
1,IST,P011201,P014025,1.783,-7,0,7
1,IST,P011201,P014102,0.267,-2,0,2
1,IST,P012710,P014102,15.633,-2,34,36
1,TEL,P006835,P007673,3.166,-3,10,13
1,TEL,P006835,P007990,6.967,-3,9,12
1,TEL,P006835,P011193,23.632,-9,52,61
1,TEL,P006835,P011219,25.566,-14,50,64
1,TEL,P006835,P013289,5.618,6,14,8
1,TEL,P006835,P013381,5.3,-5,6,11
1,TEL,P006835,P013403,6.1,-3,12,15
1,TEL,P006835,P013699,17.383,-4,35,39
1,TEL,P006835,P014123,11.368,0,25,25
1,TEL,P006835,P014127,21.168,3,43,40
1,TEL,P007673,P011193,3.166,-3,10,13
1,TEL,P007673,P011219,3.166,-3,10,13
1,TEL,P007673,P013699,0.233,-2,0,2
1,TEL,P007673,P014123,2.933,-1,10,11
1,TEL,P007990,P011193,3.85,0,7,7
1,TEL,P007990,P011219,3.867,-5,2,7
1,TEL,P007990,P013289,5.184,11,16,5
1,TEL,P007990,P013403,2.85,9,9,0
1,TEL,P007990,P014012,2.467,9,9,0
1,TEL,P007990,P014123,5.584,6,11,5
1,TEL,P007990,P014127,6.967,-3,9,12
1,TEL,P011193,P011219,20.582,-14,43,57
1,TEL,P011193,P013289,2.667,5,9,4
1,TEL,P011193,P013381,4.433,-3,6,9
1,TEL,P011193,P013403,3.199,-2,7,9
1,TEL,P011193,P013699,15.466,-9,30,39
1,TEL,P011193,P014123,3.433,-1,13,14
1,TEL,P011193,P014127,14.1,0,31,31
1,TEL,P011219,P013381,4.433,-3,6,9
1,TEL,P011219,P013403,3.333,-6,7,13
1,TEL,P011219,P013699,16.866,-5,33,38
1,TEL,P011219,P014123,8.417,-1,20,21
1,TEL,P011219,P014127,16.034,-5,29,34
1,TEL,P013289,P013381,2.584,-3,0,3
1,TEL,P013289,P013403,10.818,4,19,15
1,TEL,P013289,P013699,0.517,1,2,1
1,TEL,P013289,P014012,8.434,1,14,13
1,TEL,P013289,P014123,11.385,2,19,17
1,TEL,P013289,P014127,9.001,1,19,18
1,TEL,P013381,P013403,2.584,-3,0,3
1,TEL,P013381,P013699,4.433,-3,6,9
1,TEL,P013381,P014012,1.717,-1,0,1
1,TEL,P013381,P014123,2.584,-3,0,3
1,TEL,P013403,P013699,1.433,-3,2,5
1,TEL,P013403,P014012,8.434,1,14,13
1,TEL,P013403,P014123,11.835,0,22,22
1,TEL,P013403,P014127,7.55,-5,12,17
1,TEL,P013699,P014123,1.917,5,5,0
1,TEL,P013699,P014127,11.284,4,27,23
1,TEL,P014012,P014123,8.434,1,14,13
1,TEL,P014012,P014127,4.25,-7,5,12
1,TEL,P014123,P014127,11.318,-4,17,21
2,BAS,P007230,P007579,6.218,-3,10,13
2,BAS,P007230,P008072,18.383,3,50,47
2,BAS,P007230,P008173,0.184,0,2,2
2,BAS,P007230,P011948,20.334,1,45,44
2,BAS,P007230,P012080,11.783,9,32,23
2,BAS,P007230,P013367,23.434,2,60,58
2,BAS,P007230,P014086,16.034,-11,37,48
2,BAS,P007230,P014107,0.017,0,0,0
2,BAS,P007230,P014119,2.949,-9,4,13
2,BAS,P007579,P008173,7.667,-4,20,24
2,BAS,P007579,P011948,6.0,-1,10,11
2,BAS,P007579,P012080,13.583,-3,30,33
2,BAS,P007579,P013367,10.767,1,27,26
2,BAS,P007579,P014026,11.25,-5,25,30
2,BAS,P007579,P014086,8.035,-4,17,21
2,BAS,P007579,P014107,0.017,0,0,0
2,BAS,P007579,P014119,10.267,-9,17,26
2,BAS,P008072,P008173,1.867,0,5,5
2,BAS,P008072,P010035,0.05,0,0,0
2,BAS,P008072,P011948,16.333,3,41,38
2,BAS,P008072,P012080,10.966,13,34,21
2,BAS,P008072,P013367,19.266,5,52,47
2,BAS,P008072,P014026,2.85,0,7,7
2,BAS,P008072,P014086,12.216,-7,30,37
2,BAS,P008072,P014119,3.333,-5,9,14
2,BAS,P008173,P012080,7.183,-1,19,20
2,BAS,P008173,P013367,2.4,2,10,8
2,BAS,P008173,P014026,9.35,-4,23,27
2,BAS,P008173,P014086,2.351,-3,6,9
2,BAS,P008173,P014107,0.017,0,0,0
2,BAS,P008173,P014119,7.117,-6,15,21
2,BAS,P010035,P012080,0.05,0,0,0
2,BAS,P010035,P014026,0.05,0,0,0
2,BAS,P010035,P014086,0.05,0,0,0
2,BAS,P011948,P012080,10.799,10,29,19
2,BAS,P011948,P013367,21.083,4,51,47
2,BAS,P011948,P014026,0.933,0,2,2
2,BAS,P011948,P014086,12.6,-7,26,33
2,BAS,P011948,P014119,1.25,-2,0,2
2,BAS,P012080,P013367,17.232,15,51,36
2,BAS,P012080,P014026,11.933,-2,28,30
2,BAS,P012080,P014086,5.266,1,15,14
2,BAS,P012080,P014119,10.333,-10,18,28
2,BAS,P013367,P014026,5.766,1,15,14
2,BAS,P013367,P014086,16.95,-8,41,49
2,BAS,P013367,P014119,4.166,-6,9,15
2,BAS,P014026,P014086,3.384,-3,6,9
2,BAS,P014026,P014119,10.884,-7,22,29
2,BAS,P014086,P014107,0.017,0,0,0
2,BAS,P014086,P014119,5.033,-10,10,20
2,OLY,P001255,P003469,1.784,-7,2,9
2,OLY,P001255,P003941,2.951,-7,4,11
2,OLY,P001255,P008829,3.334,1,9,8
2,OLY,P001255,P008855,4.001,1,11,10
2,OLY,P001255,P011196,2.167,1,7,6
2,OLY,P001255,P012610,5.118,-6,11,17
2,OLY,P001255,P013389,1.117,-7,0,7
2,OLY,P003469,P003941,23.534,16,64,48
2,OLY,P003469,P008855,19.617,22,56,34
2,OLY,P003469,P009849,26.767,15,72,57
2,OLY,P003469,P011196,5.017,-8,10,18
2,OLY,P003469,P012610,4.884,-14,8,22
2,OLY,P003469,P013380,23.667,22,66,44
2,OLY,P003469,P013389,8.934,-14,18,32
2,OLY,P003941,P008829,1.167,0,2,2
2,OLY,P003941,P008855,20.467,24,58,34
2,OLY,P003941,P009849,21.75,23,62,39
2,OLY,P003941,P012610,2.951,-7,4,11
2,OLY,P003941,P013380,21.75,23,62,39
2,OLY,P003941,P013389,4.234,-8,8,16
2,OLY,P008829,P008855,7.951,3,22,19
2,OLY,P008829,P009849,5.45,-4,10,14
2,OLY,P008829,P011196,10.284,-2,26,28
2,OLY,P008829,P012610,9.968,2,24,22
2,OLY,P008829,P013380,1.483,-4,4,8
2,OLY,P008829,P013389,6.167,-4,15,19
2,OLY,P008855,P009849,20.9,23,58,35
2,OLY,P008855,P011196,7.101,1,20,19
2,OLY,P008855,P012610,8.935,1,24,23
2,OLY,P008855,P013380,18.633,24,54,30
2,OLY,P008855,P013389,2.667,1,9,8
2,OLY,P009849,P011196,10.467,-12,20,32
2,OLY,P009849,P012610,7.067,-7,12,19
2,OLY,P009849,P013380,25.15,18,70,52
2,OLY,P009849,P013389,11.317,-12,24,36
2,OLY,P011196,P012610,11.901,-5,28,33
2,OLY,P011196,P013380,3.4,-5,8,13
2,OLY,P011196,P013389,10.867,-10,25,35
2,OLY,P012610,P013389,8.584,-12,17,29
2,OLY,P013380,P013389,6.517,-6,16,22
3,MIL,P001518,P004004,5.3,9,17,8
3,MIL,P001518,P007056,5.3,9,17,8
3,MIL,P001518,P007831,4.567,-2,10,12
3,MIL,P001518,P008985,4.567,-2,10,12
3,MIL,P001518,P011064,5.934,-1,13,14
3,MIL,P001518,P011199,4.567,-2,10,12
3,MIL,P001518,P012593,4.283,8,14,6
3,MIL,P001518,P013384,4.95,9,17,8
3,MIL,P004004,P005379,4.05,3,8,5
3,MIL,P004004,P007056,10.783,6,25,19
3,MIL,P004004,P007831,6.4,4,12,8
3,MIL,P004004,P008985,7.101,6,17,11
3,MIL,P004004,P008987,7.534,-3,13,16
3,MIL,P004004,P011064,3.033,-5,3,8
3,MIL,P004004,P011199,6.101,3,13,10
3,MIL,P004004,P012593,10.934,10,27,17
3,MIL,P004004,P013384,6.3,3,17,14
3,MIL,P005379,P007056,5.317,1,8,7
3,MIL,P005379,P007831,3.1,0,2,2
3,MIL,P005379,P008985,2.217,1,6,5
3,MIL,P005379,P011064,1.95,-2,0,2
3,MIL,P005379,P012593,3.367,3,8,5
3,MIL,P005379,P013384,1.267,-2,0,2
3,MIL,P007056,P007831,3.1,0,2,2
3,MIL,P007056,P008985,2.667,1,6,5
3,MIL,P007056,P008987,1.433,-6,0,6
3,MIL,P007056,P011064,4.3,-7,3,10
3,MIL,P007056,P012593,8.1,11,22,11
3,MIL,P007056,P013384,7.2,1,17,16
3,MIL,P007831,P008985,17.517,6,44,38
3,MIL,P007831,P008987,21.0,7,54,47
3,MIL,P007831,P011064,22.95,1,54,53
3,MIL,P007831,P011199,25.567,5,64,59
3,MIL,P007831,P012593,2.817,0,4,4
3,MIL,P007831,P013384,7.65,-1,18,19
3,MIL,P008985,P008987,15.784,9,37,28
3,MIL,P008985,P011064,15.467,2,36,34
3,MIL,P008985,P011199,19.901,7,47,40
3,MIL,P008985,P012593,4.684,2,9,7
3,MIL,P008985,P013384,0.367,0,0,0
3,MIL,P008987,P011064,18.266,-1,44,45
3,MIL,P008987,P011199,23.384,8,57,49
3,MIL,P008987,P012593,4.134,-1,5,6
3,MIL,P008987,P013384,7.733,-5,18,23
3,MIL,P011064,P011199,21.85,3,54,51
3,MIL,P011064,P012593,1.2,0,0,0
3,MIL,P011064,P013384,9.65,-6,21,27
3,MIL,P011199,P012593,3.684,-1,5,6
3,MIL,P011199,P013384,6.75,1,18,17
3,MIL,P012593,P013384,3.933,8,14,6
3,RED,P004866,P007960,7.416,-5,19,24
3,RED,P004866,P009048,23.816,-1,56,57
3,RED,P004866,P011214,6.6,-9,11,20
3,RED,P004866,P011305,11.466,1,29,28
3,RED,P004866,P011982,3.866,-7,4,11
3,RED,P004866,P012201,18.567,3,44,41
3,RED,P004866,P013363,21.25,-11,43,54
3,RED,P004866,P014029,15.016,9,43,34
3,RED,P004866,P014094,0.667,0,3,3
3,RED,P007960,P009048,4.633,-4,12,16
3,RED,P007960,P011214,3.717,-1,7,8
3,RED,P007960,P011305,11.267,-10,20,30
3,RED,P007960,P011982,6.751,-16,4,20
3,RED,P007960,P012201,0.35,2,2,0
3,RED,P007960,P013363,7.433,-8,13,21
3,RED,P007960,P014029,6.033,-2,14,16
3,RED,P007960,P014094,6.868,-8,9,17
3,RED,P009048,P011214,5.933,-9,8,17
3,RED,P009048,P011305,14.2,4,35,31
3,RED,P009048,P011982,6.533,-4,10,14
3,RED,P009048,P012201,21.317,-1,48,49
3,RED,P009048,P013363,22.333,-7,44,51
3,RED,P009048,P014029,17.183,15,49,34
3,RED,P009048,P014094,0.984,-1,2,3
3,RED,P011214,P011305,2.25,2,4,2
3,RED,P011214,P011982,0.467,0,0,0
3,RED,P011214,P012201,5.133,-6,8,14
3,RED,P011214,P013363,8.383,-7,15,22
3,RED,P011214,P014094,2.917,2,7,5
3,RED,P011305,P011686,0.85,0,0,0
3,RED,P011305,P011982,14.5,-16,17,33
3,RED,P011305,P012201,9.167,4,21,17
3,RED,P011305,P013363,14.166,-5,24,29
3,RED,P011305,P014029,11.783,9,31,22
3,RED,P011305,P014094,7.551,-5,11,16
3,RED,P011686,P011982,0.85,0,0,0
3,RED,P011686,P012201,0.85,0,0,0
3,RED,P011686,P013363,0.85,0,0,0
3,RED,P011982,P012201,3.533,-4,4,8
3,RED,P011982,P013363,9.166,-8,13,21
3,RED,P011982,P014029,6.983,0,11,11
3,RED,P011982,P014094,5.351,-9,5,14
3,RED,P012201,P013363,20.1,-6,40,46
3,RED,P012201,P014029,10.634,10,31,21
3,RED,P012201,P014094,0.417,2,2,0
3,RED,P013363,P014029,11.783,8,30,22
3,RED,P013363,P014094,4.0,0,10,10
3,RED,P014029,P014094,4.117,-1,7,8
4,DUB,P002661,P003458,4.216,5,12,7
4,DUB,P002661,P003527,3.05,-2,4,6
4,DUB,P002661,P005942,0.117,0,0,0
4,DUB,P002661,P006540,1.733,0,7,7
4,DUB,P002661,P008325,0.75,-2,0,2
4,DUB,P002661,P011194,6.283,1,9,8
4,DUB,P002661,P011286,4.666,-2,11,13
4,DUB,P002661,P012606,5.383,5,12,7
4,DUB,P002661,P012795,3.233,3,5,2
4,DUB,P002661,P014031,2.633,-4,4,8
4,DUB,P003458,P003527,6.033,-1,13,14
4,DUB,P003458,P006540,23.766,12,65,53
4,DUB,P003458,P008325,0.5,2,2,0
4,DUB,P003458,P011194,12.916,7,30,23
4,DUB,P003458,P011286,14.883,9,43,34
4,DUB,P003458,P012606,25.749,15,68,53
4,DUB,P003458,P012795,5.333,9,14,5
4,DUB,P003458,P012796,11.1,8,31,23
4,DUB,P003458,P014031,0.5,2,2,0
4,DUB,P003527,P005942,0.117,0,0,0
4,DUB,P003527,P006540,6.033,-1,13,14
4,DUB,P003527,P011194,9.083,-3,17,20
4,DUB,P003527,P011286,2.933,-2,4,6
4,DUB,P003527,P012606,7.2,-1,13,14
4,DUB,P003527,P014031,1.883,-2,4,6
4,DUB,P005942,P006540,2.367,1,4,3
4,DUB,P005942,P011194,1.467,0,2,2
4,DUB,P005942,P011286,2.367,1,4,3
4,DUB,P005942,P012606,2.484,1,4,3
4,DUB,P005942,P012796,1.017,1,2,1
4,DUB,P006540,P008325,1.317,2,2,0
4,DUB,P006540,P011194,18.433,-3,34,37
4,DUB,P006540,P011286,21.616,8,53,45
4,DUB,P006540,P012606,32.399,10,78,68
4,DUB,P006540,P012795,10.433,3,20,17
4,DUB,P006540,P012796,15.45,14,42,28
4,DUB,P006540,P014031,1.317,2,2,0
4,DUB,P008325,P011194,1.567,-2,0,2
4,DUB,P008325,P012795,2.067,0,2,2
4,DUB,P008325,P014031,2.067,0,2,2
4,DUB,P011194,P011286,9.766,-7,13,20
4,DUB,P011194,P012606,21.266,2,39,37
4,DUB,P011194,P012795,12.233,0,19,19
4,DUB,P011194,P012796,2.4,1,5,4
4,DUB,P011194,P014031,3.45,-4,4,8
4,DUB,P011286,P012606,22.666,8,53,45
4,DUB,P011286,P012795,4.366,-2,6,8
4,DUB,P011286,P012796,13.05,13,37,24
4,DUB,P011286,P014031,1.883,-2,4,6
4,DUB,P012606,P012795,11.599,6,23,17
4,DUB,P012606,P012796,15.45,14,42,28
4,DUB,P012795,P012796,3.333,5,9,4
4,DUB,P012795,P014031,2.067,0,2,2
4,PAR,P004761,P006760,8.766,0,18,18
4,PAR,P004761,P010581,2.233,0,4,4
4,PAR,P004761,P011981,6.533,0,14,14
4,PAR,P004761,P013369,8.766,0,18,18
4,PAR,P004761,P014007,8.766,0,18,18
4,PAR,P006760,P008232,6.516,7,18,11
4,PAR,P006760,P010581,7.982,-8,10,18
4,PAR,P006760,P011981,19.749,1,40,39
4,PAR,P006760,P012720,10.499,3,19,16
4,PAR,P006760,P012745,11.816,-12,14,26
4,PAR,P006760,P013369,22.898,-1,44,45
4,PAR,P006760,P013370,4.833,-6,6,12
4,PAR,P006760,P014007,17.865,-12,31,43
4,PAR,P007736,P010581,5.8,-9,10,19
4,PAR,P007736,P011981,1.15,-1,2,3
4,PAR,P007736,P012720,6.95,-10,12,22
4,PAR,P007736,P012745,6.95,-10,12,22
4,PAR,P007736,P013369,1.15,-1,2,3
4,PAR,P007736,P013370,5.8,-9,10,19
4,PAR,P008232,P011981,6.516,7,18,11
4,PAR,P008232,P012720,4.783,7,11,4
4,PAR,P008232,P013369,6.516,7,18,11
4,PAR,P008232,P014007,1.733,0,7,7
4,PAR,P010581,P012720,7.15,-7,14,21
4,PAR,P010581,P012745,11.633,-11,20,31
4,PAR,P010581,P013369,3.866,2,8,6
4,PAR,P010581,P013370,10.633,-15,16,31
4,PAR,P010581,P014007,8.699,-4,14,18
4,PAR,P011981,P012720,15.616,4,31,27
4,PAR,P011981,P012745,12.45,-7,20,27
4,PAR,P011981,P013369,25.499,0,52,52
4,PAR,P011981,P014007,14.483,-4,31,35
4,PAR,P012720,P012745,17.35,-8,34,42
4,PAR,P012720,P013369,16.966,6,35,29
4,PAR,P012720,P013370,5.8,-9,10,19
4,PAR,P012720,P014007,5.95,2,14,12
4,PAR,P012745,P013369,13.45,-3,24,27
4,PAR,P012745,P013370,10.633,-15,16,31
4,PAR,P012745,P014007,12.05,-6,20,26
4,PAR,P013369,P014007,18.349,-2,39,41
4,PAR,P013370,P014007,4.833,-6,6,12
5,BAR,P000925,P001133,11.95,2,29,27
5,BAR,P000925,P002939,13.717,1,32,31
5,BAR,P000925,P004888,12.6,1,30,29
5,BAR,P000925,P006435,4.65,-12,9,21
5,BAR,P000925,P007464,6.684,-11,14,25
5,BAR,P000925,P009862,12.55,2,31,29
5,BAR,P000925,P009948,2.617,-2,7,9
5,BAR,P000925,P009992,3.217,-6,6,12
5,BAR,P000925,P013269,6.551,-11,14,25
5,BAR,P001133,P002939,23.716,0,53,53
5,BAR,P001133,P003196,11.766,-2,24,26
5,BAR,P001133,P004888,21.9,6,52,46
5,BAR,P001133,P007464,0.25,0,0,0
5,BAR,P001133,P009862,23.333,3,53,50
5,BAR,P001133,P009948,0.25,0,0,0
5,BAR,P001133,P009992,0.633,-3,0,3
5,BAR,P001133,P013269,2.066,-6,1,7
5,BAR,P002939,P003196,12.066,-2,24,26
5,BAR,P002939,P004888,23.434,6,56,50
5,BAR,P002939,P006435,2.4,0,4,4
5,BAR,P002939,P006568,3.017,3,7,4
5,BAR,P002939,P007464,5.151,2,10,8
5,BAR,P002939,P009862,24.033,4,56,52
5,BAR,P002939,P009992,1.917,-1,2,3
5,BAR,P002939,P013269,6.017,-5,8,13
5,BAR,P003196,P004888,10.15,2,23,21
5,BAR,P003196,P007464,0.3,0,0,0
5,BAR,P003196,P009862,11.133,1,24,23
5,BAR,P003196,P009992,0.933,-3,0,3
5,BAR,P003196,P013269,1.916,-4,1,5
5,BAR,P004888,P006435,1.4,-2,2,4
5,BAR,P004888,P006568,2.017,1,5,4
5,BAR,P004888,P007464,2.934,-2,6,8
5,BAR,P004888,P009862,24.25,5,57,52
5,BAR,P004888,P009992,0.067,0,0,0
5,BAR,P004888,P013269,0.584,-1,1,2
5,BAR,P006435,P006568,7.467,-4,17,21
5,BAR,P006435,P007464,12.117,-16,26,42
5,BAR,P006435,P009862,1.4,-2,2,4
5,BAR,P006435,P009948,2.35,-4,5,9
5,BAR,P006435,P009992,5.967,-10,15,25
5,BAR,P006435,P013269,10.717,-14,24,38
5,BAR,P006568,P007464,8.984,-5,20,25
5,BAR,P006568,P009862,2.017,1,5,4
5,BAR,P006568,P009948,0.9,-4,0,4
5,BAR,P006568,P009992,4.567,-6,11,17
5,BAR,P006568,P013269,6.967,-6,15,21
5,BAR,P007464,P009862,2.867,1,7,6
5,BAR,P007464,P009948,3.767,-6,7,13
5,BAR,P007464,P009992,8.151,-12,17,29
5,BAR,P007464,P013269,13.935,-15,29,44
5,BAR,P009862,P009948,0.517,2,2,0
5,BAR,P009862,P013269,1.7,-1,3,4
5,BAR,P009948,P009992,0.9,-4,0,4
5,BAR,P009948,P013269,3.767,-6,7,13
5,BAR,P009992,P013269,8.784,-15,17,32
5,HTA,P002580,P009846,19.701,7,44,37
5,HTA,P002580,P010550,6.95,2,13,11
5,HTA,P002580,P010568,10.0,4,21,17
5,HTA,P002580,P011157,7.367,0,16,16
5,HTA,P002580,P012609,14.534,-3,32,35
5,HTA,P002580,P012788,21.501,1,46,45
5,HTA,P002580,P013284,23.434,2,52,50
5,HTA,P002580,P013402,8.317,-5,16,21
5,HTA,P009846,P010550,7.284,8,20,12
5,HTA,P009846,P010568,7.567,13,24,11
5,HTA,P009846,P011157,4.201,1,13,12
5,HTA,P009846,P011823,0.017,-2,0,2
5,HTA,P009846,P012609,14.301,3,34,31
5,HTA,P009846,P012788,21.051,11,50,39
5,HTA,P009846,P013284,19.501,5,46,41
5,HTA,P009846,P013402,3.717,6,13,7
5,HTA,P010550,P010568,11.117,10,34,24
5,HTA,P010550,P011157,10.751,6,32,26
5,HTA,P010550,P011823,0.017,-2,0,2
5,HTA,P010550,P012609,3.1,1,7,6
5,HTA,P010550,P012788,4.933,4,11,7
5,HTA,P010550,P013284,6.467,3,19,16
5,HTA,P010550,P013402,12.117,8,36,28
5,HTA,P010568,P011157,16.867,15,51,36
5,HTA,P010568,P012609,4.367,7,16,9
5,HTA,P010568,P012788,5.167,5,13,8
5,HTA,P010568,P013284,14.934,13,44,31
5,HTA,P010568,P013402,18.117,13,53,40
5,HTA,P011157,P011823,0.017,-2,0,2
5,HTA,P011157,P012609,3.667,3,12,9
5,HTA,P011157,P012788,0.917,-1,2,3
5,HTA,P011157,P013284,11.351,5,35,30
5,HTA,P011157,P013402,17.134,13,51,38
5,HTA,P011823,P013284,0.017,-2,0,2
5,HTA,P012609,P012788,15.234,1,36,35
5,HTA,P012609,P013284,15.801,3,41,38
5,HTA,P012609,P013402,4.6,1,14,13
5,HTA,P012788,P013284,20.351,3,46,43
5,HTA,P012788,P013402,2.25,-4,4,8
5,HTA,P013284,P013402,11.284,4,33,29
6,MUN,P001288,P001557,5.05,-9,4,13
6,MUN,P001288,P004508,5.467,-3,6,9
6,MUN,P001288,P004512,2.2,0,2,2
6,MUN,P001288,P004863,14.449,-4,29,33
6,MUN,P001288,P011244,0.583,-2,0,2
6,MUN,P001288,P011836,18.833,6,46,40
6,MUN,P001288,P012597,5.617,2,15,13
6,MUN,P001288,P013378,23.399,-5,50,55
6,MUN,P001288,P013383,17.866,4,44,40
6,MUN,P001288,P013386,4.4,-9,4,13
6,MUN,P001557,P004508,10.284,0,22,22
6,MUN,P001557,P004863,5.2,-5,9,14
6,MUN,P001557,P012597,5.8,2,13,11
6,MUN,P001557,P013290,8.117,3,20,17
6,MUN,P001557,P013378,5.05,-9,4,13
6,MUN,P001557,P013383,6.983,1,16,15
6,MUN,P001557,P013386,6.184,-7,8,15
6,MUN,P004508,P004863,5.617,-2,10,12
6,MUN,P004508,P011244,1.55,-2,0,2
6,MUN,P004508,P011836,9.166,-4,13,17
6,MUN,P004508,P012597,10.983,-1,19,20
6,MUN,P004508,P013290,14.916,-3,29,32
6,MUN,P004508,P013378,5.017,-3,6,9
6,MUN,P004508,P013383,10.833,-2,21,23
6,MUN,P004508,P013386,10.167,-4,14,18
6,MUN,P004512,P004863,2.2,0,2,2
6,MUN,P004512,P011836,2.2,0,2,2
6,MUN,P004512,P013378,2.2,0,2,2
6,MUN,P004863,P011244,2.133,-4,0,4
6,MUN,P004863,P011836,12.733,3,30,27
6,MUN,P004863,P013290,5.0,-2,10,12
6,MUN,P004863,P013378,15.066,-4,29,33
6,MUN,P004863,P013383,12.633,2,33,31
6,MUN,P004863,P013386,5.233,-8,4,12
6,MUN,P011244,P013290,0.933,-2,0,2
6,MUN,P011244,P013378,1.2,-2,0,2
6,MUN,P011244,P013386,2.133,-4,0,4
6,MUN,P011836,P012597,9.733,-1,21,22
6,MUN,P011836,P013290,5.866,-4,9,13
6,MUN,P011836,P013378,17.766,6,46,40
6,MUN,P011836,P013383,18.416,1,45,44
6,MUN,P011836,P013386,4.083,1,8,7
6,MUN,P012597,P013290,9.916,-1,19,20
6,MUN,P012597,P013378,4.55,2,15,13
6,MUN,P012597,P013383,10.533,0,24,24
6,MUN,P012597,P013386,5.0,1,10,9
6,MUN,P013290,P013383,7.533,-2,17,19
6,MUN,P013290,P013386,7.383,-1,12,13
6,MUN,P013378,P013383,16.799,4,44,40
6,MUN,P013378,P013386,5.017,-9,4,13
6,PAN,P001926,P002328,6.133,8,12,4
6,PAN,P001926,P005353,14.783,2,32,30
6,PAN,P001926,P007866,4.516,4,6,2
6,PAN,P001926,P011085,5.183,-2,13,15
6,PAN,P001926,P011204,8.033,5,16,11
6,PAN,P001926,P011442,8.4,1,22,21
6,PAN,P001926,P012608,1.567,-1,3,4
6,PAN,P001926,P012712,1.867,-3,4,7
6,PAN,P001926,P012774,8.65,-6,20,26
6,PAN,P002328,P005353,7.983,8,18,10
6,PAN,P002328,P007866,5.433,4,12,8
6,PAN,P002328,P011204,7.983,8,18,10
6,PAN,P002328,P011442,2.55,4,6,2
6,PAN,P002328,P012774,1.85,0,6,6
6,PAN,P005353,P007866,7.399,8,16,8
6,PAN,P005353,P011085,8.983,5,24,19
6,PAN,P005353,P011204,10.733,7,26,19
6,PAN,P005353,P011442,10.567,4,27,23
6,PAN,P005353,P012608,4.517,4,10,6
6,PAN,P005353,P012712,2.467,-3,6,9
6,PAN,P005353,P012774,14.3,1,37,36
6,PAN,P007866,P011085,6.749,-1,13,14
6,PAN,P007866,P011204,9.566,2,21,19
6,PAN,P007866,P012608,1.683,1,4,3
6,PAN,P007866,P012774,8.599,-1,19,20
6,PAN,P007866,P014011,4.783,-5,9,14
6,PAN,P011085,P011204,14.35,2,28,26
6,PAN,P011085,P011442,6.417,1,18,17
6,PAN,P011085,P012608,9.017,4,21,17
6,PAN,P011085,P012712,15.384,4,31,27
6,PAN,P011085,P012774,28.55,4,62,58
6,PAN,P011085,P014011,19.567,-1,38,39
6,PAN,P011204,P011442,2.583,4,6,2
6,PAN,P011204,P012712,12.084,1,23,22
6,PAN,P011204,P012774,18.1,-1,38,39
6,PAN,P011204,P014011,13.5,0,24,24
6,PAN,P011442,P012608,3.734,2,8,6
6,PAN,P011442,P012774,8.017,0,21,21
6,PAN,P012608,P012712,5.167,0,12,12
6,PAN,P012608,P012774,10.584,3,24,21
6,PAN,P012608,P014011,6.067,-1,14,15
6,PAN,P012712,P012774,17.251,1,35,34
6,PAN,P012712,P014011,14.784,4,29,25
6,PAN,P012774,P014011,19.567,-1,38,39
7,MAD,P003108,P003733,11.066,3,15,12
7,MAD,P003108,P005791,17.217,-1,24,25
7,MAD,P003108,P005928,15.5,3,24,21
7,MAD,P003108,P007630,4.717,-7,6,13
7,MAD,P003108,P009005,10.733,2,20,18
7,MAD,P003108,P011247,14.034,-5,29,34
7,MAD,P003108,P013667,0.617,2,2,0
