Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
56,BAR,P003478,P006568,P010106,5.7,-2,11,13
56,BAR,P003478,P006568,P012745,5.7,-2,11,13
56,BAR,P003478,P009862,P010106,10.217,1,23,22
56,BAR,P003478,P009862,P012745,10.217,1,23,22
56,BAR,P003478,P009862,P013379,1.167,0,2,2
56,BAR,P003478,P009992,P010106,4.583,-4,8,12
56,BAR,P003478,P009992,P013379,4.583,-4,8,12
56,BAR,P003478,P010106,P011666,0.517,-3,0,3
56,BAR,P003478,P010106,P012745,10.217,1,23,22
56,BAR,P003478,P010106,P013379,5.1,-7,8,15
56,BAR,P003478,P011666,P013379,0.517,-3,0,3
56,BAR,P006568,P009862,P010106,5.7,-2,11,13
56,BAR,P006568,P009862,P012745,5.7,-2,11,13
56,BAR,P006568,P010106,P012745,5.7,-2,11,13
56,BAR,P009862,P010106,P011666,5.833,-2,18,20
56,BAR,P009862,P010106,P012745,13.0,-5,27,32
56,BAR,P009862,P010106,P013379,3.05,4,14,10
56,BAR,P009862,P011666,P012745,3.85,-8,7,15
56,BAR,P009862,P011666,P013379,3.217,4,14,10
56,BAR,P009862,P012745,P012795,1.05,0,0,0
56,BAR,P009862,P012745,P013379,5.417,-3,6,9
56,BAR,P009992,P010106,P013379,4.583,-4,8,12
56,BAR,P009992,P011666,P012745,0.75,0,0,0
56,BAR,P009992,P012745,P012795,2.35,-2,3,5
56,BAR,P009992,P012795,P013379,5.967,-10,7,17
56,BAR,P010106,P011666,P012745,2.783,-6,4,10
56,BAR,P010106,P011666,P013379,3.567,1,14,13
56,BAR,P012745,P012795,P013379,0.917,4,4,0
56,OLY,P001255,P003469,P003941,10.884,4,22,18
56,OLY,P001255,P003469,P007853,7.167,4,15,11
56,OLY,P001255,P003469,P007982,2.4,-2,2,4
56,OLY,P001255,P003469,P008811,4.183,1,8,7
56,OLY,P001255,P003469,P008855,14.934,9,32,23
56,OLY,P001255,P003469,P012878,2.267,2,4,2
56,OLY,P001255,P003469,P013380,10.167,3,19,16
56,OLY,P001255,P003941,P007853,1.117,-1,3,4
56,OLY,P001255,P003941,P008855,10.884,4,22,18
56,OLY,P001255,P003941,P013380,9.767,5,19,14
56,OLY,P001255,P007853,P007982,2.4,-2,2,4
56,OLY,P001255,P007853,P008811,3.783,3,8,5
56,OLY,P001255,P007853,P008855,4.767,6,13,7
56,OLY,P001255,P007853,P012878,2.267,2,4,2
56,OLY,P001255,P007982,P008811,0.733,0,2,2
56,OLY,P001255,P007982,P012878,1.667,-2,0,2
56,OLY,P001255,P008811,P008855,3.45,1,6,5
56,OLY,P001255,P008811,P013380,0.4,-2,0,2
56,OLY,P001255,P008855,P012878,0.6,4,4,0
56,OLY,P001255,P008855,P013380,10.167,3,19,16
56,OLY,P003469,P003941,P007853,1.117,-1,3,4
56,OLY,P003469,P003941,P008855,10.884,4,22,18
56,OLY,P003469,P003941,P013380,9.767,5,19,14
56,OLY,P003469,P007853,P007947,0.033,0,0,0
56,OLY,P003469,P007853,P007982,5.066,2,10,8
56,OLY,P003469,P007853,P008811,3.816,3,8,5
56,OLY,P003469,P007853,P008855,4.767,6,13,7
56,OLY,P003469,P007853,P009849,2.633,4,8,4
56,OLY,P003469,P007853,P012878,4.9,6,12,6
56,OLY,P003469,P007947,P007982,3.133,2,5,3
56,OLY,P003469,P007947,P008811,3.133,2,5,3
56,OLY,P003469,P007947,P008829,3.1,2,5,3
56,OLY,P003469,P007982,P008811,4.033,0,7,7
56,OLY,P003469,P007982,P008829,3.267,0,5,5
56,OLY,P003469,P007982,P009849,2.8,2,8,6
56,OLY,P003469,P007982,P012878,4.3,2,8,6
56,OLY,P003469,P008811,P008829,4.167,4,10,6
56,OLY,P003469,P008811,P008855,4.35,5,11,6
56,OLY,P003469,P008811,P009849,1.067,2,5,3
56,OLY,P003469,P008811,P013380,0.4,-2,0,2
56,OLY,P003469,P008829,P008855,0.9,4,5,1
56,OLY,P003469,P008829,P009849,1.067,2,5,3
56,OLY,P003469,P008855,P009849,0.9,4,5,1
56,OLY,P003469,P008855,P012878,0.6,4,4,0
56,OLY,P003469,P008855,P013380,10.167,3,19,16
56,OLY,P003469,P009849,P012878,2.633,4,8,4
56,OLY,P003941,P007853,P007947,1.45,0,2,2
56,OLY,P003941,P007853,P008829,1.45,0,2,2
56,OLY,P003941,P007853,P008855,1.117,-1,3,4
56,OLY,P003941,P007853,P009849,1.45,0,2,2
56,OLY,P003941,P007947,P007982,2.667,-3,7,10
56,OLY,P003941,P007947,P008829,9.834,-2,26,28
56,OLY,P003941,P007947,P008855,2.667,5,7,2
56,OLY,P003941,P007947,P009849,9.834,-2,26,28
56,OLY,P003941,P007947,P013380,3.05,-4,10,14
56,OLY,P003941,P007982,P008829,2.667,-3,7,10
56,OLY,P003941,P007982,P009849,2.667,-3,7,10
56,OLY,P003941,P008829,P008855,4.034,9,13,4
56,OLY,P003941,P008829,P009849,11.201,2,32,30
56,OLY,P003941,P008829,P013380,4.417,0,16,16
56,OLY,P003941,P008855,P009849,4.034,9,13,4
56,OLY,P003941,P008855,P013380,11.134,9,25,16
56,OLY,P003941,P009849,P013380,4.417,0,16,16
56,OLY,P007853,P007947,P007982,0.033,0,0,0
56,OLY,P007853,P007947,P008811,0.033,0,0,0
56,OLY,P007853,P007947,P008829,2.517,2,5,3
56,OLY,P007853,P007947,P009849,2.517,2,5,3
56,OLY,P007853,P007947,P012878,1.067,2,3,1
56,OLY,P007853,P007982,P008811,0.766,0,2,2
56,OLY,P007853,P007982,P008829,2.15,0,4,4
56,OLY,P007853,P007982,P009849,4.783,4,12,8
56,OLY,P007853,P007982,P012878,6.45,2,12,10
56,OLY,P007853,P008811,P008855,3.05,3,6,3
56,OLY,P007853,P008829,P009849,4.667,2,9,7
56,OLY,P007853,P008829,P012878,3.217,2,7,5
56,OLY,P007853,P008855,P012878,0.6,4,4,0
56,OLY,P007853,P009849,P012878,5.85,6,15,9
56,OLY,P007947,P007982,P008811,3.133,2,5,3
56,OLY,P007947,P007982,P008829,5.767,-1,12,13
56,OLY,P007947,P007982,P009849,2.667,-3,7,10
56,OLY,P007947,P008811,P008829,3.1,2,5,3
56,OLY,P007947,P008829,P008855,2.667,5,7,2
56,OLY,P007947,P008829,P009849,10.901,0,29,29
56,OLY,P007947,P008829,P012878,1.067,2,3,1
56,OLY,P007947,P008829,P013380,3.05,-4,10,14
56,OLY,P007947,P008855,P009849,2.667,5,7,2
56,OLY,P007947,P009849,P012878,1.067,2,3,1
56,OLY,P007947,P009849,P013380,3.05,-4,10,14
56,OLY,P007982,P008811,P008829,3.267,0,5,5
56,OLY,P007982,P008811,P009849,0.167,-2,0,2
56,OLY,P007982,P008829,P009849,4.984,-5,11,16
56,OLY,P007982,P008829,P012878,2.15,0,4,4
56,OLY,P007982,P009849,P012878,4.783,4,12,8
56,OLY,P008811,P008829,P008855,2.317,6,9,3
56,OLY,P008811,P008829,P009849,2.484,4,9,5
56,OLY,P008811,P008829,P013380,1.417,2,4,2
56,OLY,P008811,P008855,P009849,2.317,6,9,3
56,OLY,P008811,P008855,P013380,1.817,0,4,4
56,OLY,P008811,P009849,P013380,1.417,2,4,2
56,OLY,P008829,P008855,P009849,6.351,15,22,7
56,OLY,P008829,P008855,P013380,2.784,6,10,4
56,OLY,P008829,P009849,P012878,3.217,2,7,5
56,OLY,P008829,P009849,P013380,5.834,2,20,18
56,OLY,P008855,P009849,P013380,2.784,6,10,4
57,MIL,P000796,P001392,P001518,3.967,0,7,7
57,MIL,P000796,P001392,P006085,11.784,9,38,29
57,MIL,P000796,P001392,P006509,11.984,10,41,31
57,MIL,P000796,P001392,P006721,2.1,5,5,0
57,MIL,P000796,P001392,P008985,4.167,1,10,9
57,MIL,P000796,P001392,P008987,8.917,12,33,21
57,MIL,P000796,P001392,P011199,4.934,-7,10,17
57,MIL,P000796,P001518,P006721,2.1,5,5,0
57,MIL,P000796,P001518,P008985,11.584,-8,14,22
57,MIL,P000796,P001518,P011199,9.484,-13,9,22
57,MIL,P000796,P001518,P013384,7.617,-8,7,15
57,MIL,P000796,P006085,P006509,11.784,9,38,29
57,MIL,P000796,P006085,P008987,8.917,12,33,21
57,MIL,P000796,P006085,P011199,2.867,-3,5,8
57,MIL,P000796,P006509,P008985,1.45,-2,4,6
57,MIL,P000796,P006509,P008987,10.167,9,34,25
57,MIL,P000796,P006509,P011199,3.067,-2,8,10
57,MIL,P000796,P006509,P013384,1.25,-3,1,4
57,MIL,P000796,P006721,P008985,2.1,5,5,0
57,MIL,P000796,P008985,P008987,1.25,-3,1,4
57,MIL,P000796,P008985,P011199,9.684,-12,12,24
57,MIL,P000796,P008985,P013384,8.867,-11,8,19
57,MIL,P000796,P008987,P013384,1.25,-3,1,4
57,MIL,P000796,P011199,P013384,7.617,-8,7,15
57,MIL,P001392,P001518,P006085,5.667,5,17,12
57,MIL,P001392,P001518,P006509,4.65,2,14,12
57,MIL,P001392,P001518,P006721,3.85,4,10,6
57,MIL,P001392,P001518,P008985,4.7,-4,9,13
57,MIL,P001392,P001518,P008987,6.4,1,19,18
57,MIL,P001392,P001518,P011199,1.867,-5,2,7
57,MIL,P001392,P006085,P006509,19.651,22,67,45
57,MIL,P001392,P006085,P006721,5.25,3,19,16
57,MIL,P001392,P006085,P008987,18.534,24,67,43
57,MIL,P001392,P006085,P011199,3.317,0,8,8
57,MIL,P001392,P006509,P006721,3.5,4,14,10
57,MIL,P001392,P006509,P008985,0.933,-3,5,8
57,MIL,P001392,P006509,P008987,17.517,21,64,43
57,MIL,P001392,P006509,P011199,3.517,1,11,10
57,MIL,P001392,P006721,P008985,2.1,5,5,0
57,MIL,P001392,P006721,P008987,5.25,3,19,16
57,MIL,P001392,P008985,P008987,0.733,-4,2,6
57,MIL,P001392,P008985,P011199,2.067,-4,5,9
57,MIL,P001392,P008987,P011199,0.45,3,3,0
57,MIL,P001518,P006085,P006509,5.134,6,12,6
57,MIL,P001518,P006085,P006721,1.75,-1,5,6
57,MIL,P001518,P006085,P008987,6.884,5,17,12
57,MIL,P001518,P006085,P011199,1.217,0,0,0
57,MIL,P001518,P006509,P008985,4.35,-2,9,11
57,MIL,P001518,P006509,P008987,9.484,4,21,17
57,MIL,P001518,P006509,P011199,4.834,2,7,5
57,MIL,P001518,P006721,P008985,2.1,5,5,0
57,MIL,P001518,P006721,P008987,1.75,-1,5,6
57,MIL,P001518,P008985,P008987,4.35,-2,9,11
57,MIL,P001518,P008985,P011199,13.101,-11,16,27
57,MIL,P001518,P008985,P013384,7.617,-8,7,15
57,MIL,P001518,P008987,P011199,4.834,2,7,5
57,MIL,P001518,P011199,P013384,7.617,-8,7,15
57,MIL,P006085,P006509,P006721,3.5,4,14,10
57,MIL,P006085,P006509,P008987,18.001,25,62,37
57,MIL,P006085,P006509,P011199,4.534,0,8,8
57,MIL,P006085,P006721,P008987,5.25,3,19,16
57,MIL,P006085,P008987,P011199,1.667,3,3,0
57,MIL,P006509,P006721,P008987,3.5,4,14,10
57,MIL,P006509,P008985,P008987,5.6,-5,10,15
57,MIL,P006509,P008985,P011199,3.817,3,10,7
57,MIL,P006509,P008985,P013384,1.25,-3,1,4
57,MIL,P006509,P008987,P011199,5.284,5,10,5
57,MIL,P006509,P008987,P013384,1.25,-3,1,4
57,MIL,P008985,P008987,P011199,3.617,2,7,5
57,MIL,P008985,P008987,P013384,1.25,-3,1,4
57,MIL,P008985,P011199,P013384,7.617,-8,7,15
57,VIR,P001133,P002084,P004888,9.066,-15,12,27
57,VIR,P001133,P002084,P009549,13.383,-9,28,37
57,VIR,P001133,P002084,P012585,8.3,-5,22,27
57,VIR,P001133,P002084,P012591,4.333,-6,6,12
57,VIR,P001133,P002084,PBCN,6.867,-4,16,20
57,VIR,P001133,P004888,P009549,20.316,-9,39,48
57,VIR,P001133,P004888,P011816,0.333,1,2,1
57,VIR,P001133,P004888,P012585,6.917,-1,22,23
57,VIR,P001133,P004888,P012591,12.499,-12,15,27
57,VIR,P001133,P004888,P013374,8.0,-3,11,14
57,VIR,P001133,P004888,PBCN,5.617,0,16,16
57,VIR,P001133,P009549,P011816,0.333,1,2,1
57,VIR,P001133,P009549,P012585,15.501,13,52,39
57,VIR,P001133,P009549,P012591,16.082,-8,23,31
57,VIR,P001133,P009549,P013374,15.85,9,33,24
57,VIR,P001133,P009549,PBCN,17.784,18,54,36
57,VIR,P001133,P011816,P012591,0.183,-1,0,1
57,VIR,P001133,P011816,PBCN,0.15,2,2,0
57,VIR,P001133,P012585,P013374,4.284,10,16,6
57,VIR,P001133,P012585,PBCN,13.301,10,44,34
57,VIR,P001133,P012591,P013374,11.566,-1,17,18
57,VIR,P001133,P012591,PBCN,3.583,4,8,4
57,VIR,P001133,P013374,PBCN,7.85,12,22,10
57,VIR,P002084,P004554,P004888,3.05,-5,7,12
57,VIR,P002084,P004554,P009549,0.95,0,0,0
57,VIR,P002084,P004554,P011816,0.5,-2,0,2
57,VIR,P002084,P004554,P012585,4.5,-7,7,14
57,VIR,P002084,P004554,PBCN,4.5,-7,7,14
57,VIR,P002084,P004888,P005738,0.5,-3,0,3
57,VIR,P002084,P004888,P009549,10.016,-14,18,32
57,VIR,P002084,P004888,P012585,7.483,-12,19,31
57,VIR,P002084,P004888,P012591,4.833,-9,6,15
57,VIR,P002084,P004888,PBCN,6.05,-11,13,24
57,VIR,P002084,P005738,P009549,0.5,-3,0,3
57,VIR,P002084,P005738,P012591,0.5,-3,0,3
57,VIR,P002084,P009549,P012585,9.967,-1,28,29
57,VIR,P002084,P009549,P012591,4.833,-9,6,15
57,VIR,P002084,P009549,P013374,0.267,0,0,0
57,VIR,P002084,P009549,PBCN,8.534,0,22,22
57,VIR,P002084,P011816,P012585,0.5,-2,0,2
57,VIR,P002084,P011816,PBCN,0.5,-2,0,2
57,VIR,P002084,P012585,P013374,0.267,0,0,0
57,VIR,P002084,P012585,PBCN,11.334,-9,29,38
57,VIR,P002084,P013374,PBCN,0.267,0,0,0
57,VIR,P004554,P004888,P012585,3.05,-5,7,12
57,VIR,P004554,P004888,PBCN,3.05,-5,7,12
57,VIR,P004554,P009549,P012585,0.95,0,0,0
57,VIR,P004554,P009549,PBCN,0.95,0,0,0
57,VIR,P004554,P011816,P012585,0.5,-2,0,2
57,VIR,P004554,P011816,PBCN,0.5,-2,0,2
57,VIR,P004554,P012585,PBCN,4.5,-7,7,14
57,VIR,P004888,P005738,P009549,0.5,-3,0,3
57,VIR,P004888,P005738,P012591,0.5,-3,0,3
57,VIR,P004888,P009549,P011816,0.333,1,2,1
57,VIR,P004888,P009549,P012585,7.367,3,28,25
57,VIR,P004888,P009549,P012591,12.999,-15,15,30
57,VIR,P004888,P009549,P013374,8.0,-3,11,14
57,VIR,P004888,P009549,PBCN,6.067,4,22,18
57,VIR,P004888,P011816,P012591,0.183,-1,0,1
57,VIR,P004888,P011816,PBCN,0.15,2,2,0
57,VIR,P004888,P012585,P013374,0.017,2,2,0
57,VIR,P004888,P012585,PBCN,8.217,-5,27,32
57,VIR,P004888,P012591,P013374,7.983,-5,9,14
57,VIR,P005738,P009549,P012591,0.5,-3,0,3
57,VIR,P009549,P011816,P012591,0.183,-1,0,1
57,VIR,P009549,P011816,PBCN,0.15,2,2,0
57,VIR,P009549,P012585,P013374,4.551,10,16,6
57,VIR,P009549,P012585,PBCN,14.968,14,50,36
57,VIR,P009549,P012591,P013374,11.566,-1,17,18
57,VIR,P009549,P012591,PBCN,3.583,4,8,4
57,VIR,P009549,P013374,PBCN,8.117,12,22,10
57,VIR,P011816,P012585,PBCN,0.5,-2,0,2
57,VIR,P012585,P013374,PBCN,4.534,8,14,6
57,VIR,P012591,P013374,PBCN,3.583,4,8,4
58,MAD,P003108,P003733,P005791,16.817,-7,35,42
58,MAD,P003108,P003733,P005928,16.9,-7,35,42
58,MAD,P003108,P003733,P009005,7.483,-2,22,24
58,MAD,P003108,P003733,P009213,9.566,-5,13,18
58,MAD,P003108,P003733,P011649,0.033,0,0,0
58,MAD,P003108,P005791,P005928,22.467,6,51,45
58,MAD,P003108,P005791,P009005,20.201,15,54,39
58,MAD,P003108,P005791,P009213,9.667,-5,13,18
58,MAD,P003108,P005791,P011649,0.217,0,0,0
58,MAD,P003108,P005791,P013378,8.167,4,18,14
58,MAD,P003108,P005791,PTGB,11.417,17,30,13
58,MAD,P003108,P005928,P009005,14.133,7,38,31
58,MAD,P003108,P005928,P009213,10.566,-9,13,22
58,MAD,P003108,P005928,P013378,1.2,0,2,2
58,MAD,P003108,P005928,PTGB,5.483,9,14,5
58,MAD,P003108,P009005,P009213,1.366,-4,0,4
58,MAD,P003108,P009005,P011649,0.25,0,0,0
58,MAD,P003108,P009005,P012168,1.733,-3,2,5
58,MAD,P003108,P009005,P013378,9.9,1,20,19
58,MAD,P003108,P009005,PTGB,14.183,10,32,22
58,MAD,P003108,P009213,P011649,0.25,0,0,0
58,MAD,P003108,P009213,PTGB,1.033,-4,0,4
58,MAD,P003108,P012168,P013378,1.733,-3,2,5
58,MAD,P003108,P012168,PTGB,1.733,-3,2,5
58,MAD,P003108,P013378,PTGB,8.7,1,18,17
58,MAD,P003733,P005791,P005928,18.317,-6,38,44
58,MAD,P003733,P005791,P009005,8.867,-1,25,26
58,MAD,P003733,P005791,P009213,9.45,-5,13,18
58,MAD,P003733,P005791,P011649,1.5,1,3,2
58,MAD,P003733,P005928,P009005,10.667,-1,27,28
58,MAD,P003733,P005928,P009213,11.25,-5,15,20
58,MAD,P003733,P005928,P011649,3.217,1,5,4
58,MAD,P003733,P009005,P009213,1.833,0,2,2
58,MAD,P003733,P009005,P011649,3.25,1,5,4
58,MAD,P003733,P009213,P011649,1.75,0,2,2
58,MAD,P005791,P005928,P009005,16.067,11,43,32
58,MAD,P005791,P005928,P009213,9.45,-5,13,18
58,MAD,P005791,P005928,P011649,3.05,0,5,5
58,MAD,P005791,P005928,P013378,1.2,0,2,2
58,MAD,P005791,P005928,PTGB,6.0,12,16,4
58,MAD,P005791,P009005,P009213,0.217,0,0,0
58,MAD,P005791,P009005,P011649,4.384,-2,5,7
58,MAD,P005791,P009005,P013378,9.284,2,18,16
58,MAD,P005791,P009005,PTGB,14.084,14,32,18
58,MAD,P005791,P009213,P011649,0.217,0,0,0
58,MAD,P005791,P011649,P013378,1.117,-2,0,2
58,MAD,P005791,P011649,PTGB,2.667,-3,2,5
58,MAD,P005791,P013378,PTGB,8.084,2,16,14
58,MAD,P005928,P009005,P009213,3.816,-5,2,7
58,MAD,P005928,P009005,P011649,5.75,-1,7,8
58,MAD,P005928,P009005,P013378,1.2,0,2,2
58,MAD,P005928,P009005,PTGB,8.016,7,16,9
58,MAD,P005928,P009213,P011649,2.7,-1,2,3
58,MAD,P005928,P009213,PTGB,2.016,-5,0,5
58,MAD,P005928,P011649,PTGB,2.533,-2,2,4
58,MAD,P009005,P009213,P011649,2.95,-1,2,3
58,MAD,P009005,P009213,PTGB,2.016,-5,0,5
58,MAD,P009005,P011649,P012168,0.6,-1,2,3
58,MAD,P009005,P011649,P013378,1.717,-3,2,5
58,MAD,P009005,P011649,PTGB,4.25,-5,4,9
58,MAD,P009005,P012168,P013378,2.333,-4,4,8
58,MAD,P009005,P012168,PTGB,2.333,-4,4,8
58,MAD,P009005,P013378,PTGB,10.417,-2,20,22
58,MAD,P009213,P011649,PTGB,0.983,-1,0,1
58,MAD,P011649,P012168,P013378,0.6,-1,2,3
58,MAD,P011649,P012168,PTGB,0.6,-1,2,3
58,MAD,P011649,P013378,PTGB,1.717,-3,2,5
58,MAD,P012168,P013378,PTGB,2.333,-4,4,8
58,TEL,P005145,P006835,P007519,0.116,0,0,0
58,TEL,P005145,P006835,P007990,4.6,-9,5,14
58,TEL,P005145,P006835,P011214,4.567,-9,5,14
58,TEL,P005145,P006835,P013382,0.083,0,0,0
58,TEL,P005145,P006835,P013389,4.683,-9,5,14
58,TEL,P005145,P007519,P007990,1.383,2,4,2
58,TEL,P005145,P007519,P011214,0.8,0,2,2
58,TEL,P005145,P007519,P011219,0.55,2,2,0
58,TEL,P005145,P007519,P013382,1.433,2,4,2
58,TEL,P005145,P007519,P013389,0.116,0,0,0
58,TEL,P005145,P007990,P011214,9.333,-6,16,22
58,TEL,P005145,P007990,P011219,2.267,2,7,5
58,TEL,P005145,P007990,P013381,3.866,5,10,5
58,TEL,P005145,P007990,P013382,2.3,1,4,3
58,TEL,P005145,P007990,P013389,9.5,-4,17,21
58,TEL,P005145,P011214,P011219,0.55,-1,2,3
58,TEL,P005145,P011214,P013381,3.266,4,7,3
58,TEL,P005145,P011214,P013382,1.183,-1,2,3
58,TEL,P005145,P011214,P013389,8.3,-5,14,19
58,TEL,P005145,P011219,P013381,0.833,0,3,3
58,TEL,P005145,P011219,P013382,1.117,2,2,0
58,TEL,P005145,P011219,P013389,1.484,1,5,4
58,TEL,P005145,P013381,P013389,3.633,6,10,4
58,TEL,P005145,P013382,P013389,1.033,-1,0,1
58,TEL,P006835,P007519,P007990,0.533,-2,0,2
58,TEL,P006835,P007519,P011214,13.45,-2,23,25
58,TEL,P006835,P007519,P011219,13.567,10,31,21
58,TEL,P006835,P007519,P013381,19.884,9,39,30
58,TEL,P006835,P007519,P013382,25.883,4,48,44
58,TEL,P006835,P007519,P013389,7.966,5,21,16
58,TEL,P006835,P007990,P011214,6.184,-13,9,22
58,TEL,P006835,P007990,P011219,0.5,-2,0,2
58,TEL,P006835,P007990,P013381,1.617,-4,4,8
58,TEL,P006835,P007990,P013382,0.5,-2,0,2
58,TEL,P006835,P007990,P013389,6.217,-13,9,22
58,TEL,P006835,P011214,P013381,8.634,-7,12,19
58,TEL,P006835,P011214,P013382,13.083,-2,21,23
58,TEL,P006835,P011214,P013389,13.584,-12,26,38
58,TEL,P006835,P011219,P013381,13.067,12,31,19
58,TEL,P006835,P011219,P013382,12.917,6,27,21
58,TEL,P006835,P011219,P013389,0.65,4,4,0
58,TEL,P006835,P013381,P013382,18.867,5,33,28
58,TEL,P006835,P013381,P013389,3.034,0,10,10
58,TEL,P006835,P013382,P013389,6.916,1,15,14
58,TEL,P007519,P007990,P011214,0.8,0,2,2
58,TEL,P007519,P007990,P011219,1.05,0,2,2
58,TEL,P007519,P007990,P013382,1.85,0,4,4
58,TEL,P007519,P007990,P013389,0.033,0,0,0
58,TEL,P007519,P011214,P013381,6.817,-3,8,11
58,TEL,P007519,P011214,P013382,13.683,-2,23,25
58,TEL,P007519,P011214,P013389,7.2,1,17,16
58,TEL,P007519,P011219,P013381,13.067,12,31,19
58,TEL,P007519,P011219,P013382,13.467,8,29,21
58,TEL,P007519,P011219,P013389,0.65,4,4,0
58,TEL,P007519,P013381,P013382,18.667,5,33,28
58,TEL,P007519,P013381,P013389,1.217,4,6,2
58,TEL,P007519,P013382,P013389,6.716,1,15,14
58,TEL,P007990,P011214,P011219,0.55,-1,2,3
58,TEL,P007990,P011214,P013381,4.883,0,11,11
58,TEL,P007990,P011214,P013382,1.183,-1,2,3
58,TEL,P007990,P011214,P013389,9.917,-9,18,27
58,TEL,P007990,P011219,P013381,0.833,0,3,3
58,TEL,P007990,P011219,P013382,1.617,0,2,2
58,TEL,P007990,P011219,P013389,1.484,1,5,4
58,TEL,P007990,P013381,P013389,5.25,2,14,12
58,TEL,P007990,P013382,P013389,0.95,-1,0,1
58,TEL,P011214,P011219,P013381,0.233,-1,0,1
58,TEL,P011214,P011219,P013389,0.317,0,2,2
58,TEL,P011214,P013381,P013382,6.45,-3,6,9
58,TEL,P011214,P013381,P013389,5.417,1,13,12
58,TEL,P011214,P013382,P013389,7.216,0,15,15
58,TEL,P011219,P013381,P013382,12.417,8,27,19
58,TEL,P011219,P013381,P013389,1.25,5,7,2
58,TEL,P011219,P013382,P013389,0.567,0,0,0
58,TEL,P013381,P013382,P013389,0.2,0,0,0
59,PAR,P004761,P006591,P007870,3.383,-3,7,10
59,PAR,P004761,P006591,P008232,5.9,1,12,11
59,PAR,P004761,P006591,P011836,9.349,5,25,20
59,PAR,P004761,P006591,P011981,3.1,1,10,9
59,PAR,P004761,P006591,P013370,10.866,2,27,25
59,PAR,P004761,P006760,P007632,1.833,-3,2,5
59,PAR,P004761,P006760,P007870,5.217,-1,12,13
59,PAR,P004761,P006760,P010781,3.5,-4,4,8
59,PAR,P004761,P006760,P011981,0.933,-3,0,3
59,PAR,P004761,P006760,P012720,4.317,-1,10,11
59,PAR,P004761,P006760,P013369,2.65,0,8,8
59,PAR,P004761,P007632,P007870,4.367,-1,6,7
59,PAR,P004761,P007632,P010781,5.3,-4,6,10
59,PAR,P004761,P007632,P011981,4.4,-4,4,8
59,PAR,P004761,P007870,P010781,6.034,-2,8,10
59,PAR,P004761,P007870,P011836,3.383,-3,7,10
59,PAR,P004761,P007870,P011981,3.467,-1,4,5
59,PAR,P004761,P007870,P012720,4.317,-1,10,11
59,PAR,P004761,P007870,P013369,2.65,0,8,8
59,PAR,P004761,P007870,P013370,3.383,-3,7,10
59,PAR,P004761,P008232,P010781,0.35,0,0,0
59,PAR,P004761,P008232,P011836,4.383,4,10,6
59,PAR,P004761,P008232,P011981,2.617,-3,2,5
59,PAR,P004761,P008232,P012720,1.1,0,0,0
59,PAR,P004761,P008232,P013370,6.65,1,12,11
59,PAR,P004761,P010781,P011981,4.75,-4,4,8
59,PAR,P004761,P010781,P012720,2.017,-1,2,3
59,PAR,P004761,P011836,P011981,1.583,4,8,4
59,PAR,P004761,P011836,P013370,9.349,5,25,20
59,PAR,P004761,P011981,P012720,1.1,0,0,0
59,PAR,P004761,P011981,P013370,3.85,1,10,9
59,PAR,P004761,P012720,P013369,2.65,0,8,8
59,PAR,P004761,P012720,P013370,0.75,0,0,0
59,PAR,P006591,P006760,P007632,1.117,-1,2,3
59,PAR,P006591,P006760,P007870,1.233,-3,2,5
59,PAR,P006591,P006760,P008232,6.35,-3,8,11
59,PAR,P006591,P006760,P010781,0.6,-3,0,3
59,PAR,P006591,P006760,P011981,5.117,0,6,6
59,PAR,P006591,P006760,P012720,1.15,-1,2,3
59,PAR,P006591,P006760,P013369,6.933,-1,10,11
59,PAR,P006591,P007632,P008232,0.617,-2,0,2
59,PAR,P006591,P007632,P010781,0.567,-3,0,3
59,PAR,P006591,P007632,P011836,0.617,-2,0,2
59,PAR,P006591,P007632,P012720,1.117,-1,2,3
59,PAR,P006591,P007632,P013369,0.55,2,2,0
59,PAR,P006591,P007632,P013370,0.617,-2,0,2
59,PAR,P006591,P007870,P008232,1.233,-3,2,5
59,PAR,P006591,P007870,P011836,3.383,-3,7,10
59,PAR,P006591,P007870,P013369,1.233,-3,2,5
59,PAR,P006591,P007870,P013370,3.383,-3,7,10
59,PAR,P006591,P008232,P011836,7.15,0,12,12
59,PAR,P006591,P008232,P011981,6.634,-3,8,11
59,PAR,P006591,P008232,P012720,2.15,-2,2,4
59,PAR,P006591,P008232,P013369,6.35,-3,8,11
59,PAR,P006591,P008232,P013370,8.667,-3,14,17
59,PAR,P006591,P010781,P012720,0.6,-3,0,3
59,PAR,P006591,P010781,P013369,0.033,0,0,0
59,PAR,P006591,P011836,P011981,1.583,4,8,4
59,PAR,P006591,P011836,P012720,2.15,-2,2,4
59,PAR,P006591,P011836,P013370,12.116,1,27,26
59,PAR,P006591,P011981,P013369,5.117,0,6,6
59,PAR,P006591,P011981,P013370,3.1,1,10,9
59,PAR,P006591,P012720,P013369,0.583,2,2,0
59,PAR,P006591,P012720,P013370,2.15,-2,2,4
59,PAR,P006760,P007632,P007870,0.9,0,2,2
59,PAR,P006760,P007632,P010781,2.4,-6,2,8
59,PAR,P006760,P007632,P011981,0.933,-3,0,3
59,PAR,P006760,P007632,P012720,1.117,-1,2,3
