TEAM,NAME,PLAYER_ID,NAT,LINK
HTA,"JONES, CHRIS",P010568,USA,https://media-cdn.cortextech.io/62f1e81b-7c88-4cb1-9eb8-9054a68c2625.png
HTA,"MALCOLM, COLLIN",P012609,USA,https://media-cdn.cortextech.io/936958b4-089b-4ba9-a797-8b0d1a117b7d.png
HTA,"MICIC, VASILIJE",P002580,SRB,https://media-cdn.cortextech.io/2ae4c8f2-6d43-4c69-afe2-e5fb7b9d79f8.png
HTA,"MOTLEY, JOHNATHAN",P011157,USA,https://media-cdn.cortextech.io/0a172ed5-656d-4894-811a-8794788bf5f2.png
HTA,"ODIASE, TAI",P011823,USA,https://media-cdn.cortextech.io/1dbd2b81-9620-4bf4-97ff-0a51c5322a30.png
HTA,"OTURU, DAN",P012788,USA,https://media-cdn.cortextech.io/3bdc3cf1-638b-4095-8b2b-099d31ce686b.png
HTA,"PALATIN, GUY",P013283,ISR,https://media-cdn.cortextech.io/259ecf62-d78e-412f-a32c-aabc255ca567.png
HTA,"WAINRIGHT, ISH",P013284,USA,https://media-cdn.cortextech.io/ea9bc969-944b-4ba3-bfc9-e337bf5db497.png
BAR,"BRIZUELA, DARIO",P009992,ESP,https://media-cdn.cortextech.io/eaddc1f6-0aec-49e2-8c65-e0a3b8b2cfe3.png
BAR,"CALE, MYLES",P013269,USA,https://media-cdn.cortextech.io/6e507052-0ca4-4ca4-8148-256d2ebd97fc.png
BAR,"CLYBURN, WILL",P004888,USA,https://media-cdn.cortextech.io/26d7203d-d138-432c-8d49-16af75d6895e.png
BAR,"FALL, YOUSSOUPHA",P006568,FRA,https://media-cdn.cortextech.io/d1ddd241-43e3-4ae0-bfd7-e382bbeb97a6.png
BAR,"HERNANGOMEZ, WILLY",P003196,ESP,https://media-cdn.cortextech.io/2b0a03c6-90ec-400a-8b01-6c4c8c234234.png
BAR,"LAPROVITTOLA, NICOLAS",P006435,ITA,https://media-cdn.cortextech.io/d7e43b16-3a21-4087-b04f-89cdaedb7158.png
BAR,"MARCOS, JUANI",P009948,ITA,https://media-cdn.cortextech.io/4f6fd77e-968f-4eed-aefe-0e9828fafbd5.png
BAR,"PARRA, JOEL",P007464,ESP,https://media-cdn.cortextech.io/f7ed6b45-8416-4bfc-8d40-51b9635dae75.png
BAR,"PUNTER, KEVIN",P009862,SRB,https://media-cdn.cortextech.io/139997de-48ae-4035-9c35-75b504c82992.png
BAR,"SATORANSKY, TOMAS",P002939,CZE,https://media-cdn.cortextech.io/8bc8bebe-90c0-4d43-8340-2210a16a5d1f.png
BAR,"SHENGELIA, TORNIKE",P001133,GEO,https://media-cdn.cortextech.io/45cc5a88-23f5-4a53-9139-22ebee644841.png
BAR,"VESELY, JAN",P000925,CZE,https://media-cdn.cortextech.io/7dff7151-19e6-44b3-ab0c-214861899ad0.png
PAN,"GRANT, JERIAN",P011204,USA,https://media-cdn.cortextech.io/3ef4745b-bc65-45a0-b534-e5cea140604e.png
PAN,"GRIGONIS, MARIUS",P002328,LTU,https://media-cdn.cortextech.io/d97b2774-a6c8-41bb-b3bb-4963d81f79eb.png
PAN,"HERNANGOMEZ, JUANCHO",P012712,ESP,https://media-cdn.cortextech.io/12459ba1-e2c3-4832-95de-3fbe43770024.png
PAN,"HOLMES, RICHAUN",P014011,USA,https://media-cdn.cortextech.io/96c56c5d-923f-46df-9f7d-7005e690b8df.png
PAN,"MITOGLOU, KONSTANTINOS",P007866,GRE,https://media-cdn.cortextech.io/786a3466-8cef-47d3-86c6-487cc42cab85.png
PAN,"NUNN, KENDRICK",P012774,USA,https://media-cdn.cortextech.io/6a45d41a-03f4-482a-b7ed-40adc56d5af8.png
PAN,"ROGKAVOPOULOS, NIKOLAOS",P011085,GRE,https://media-cdn.cortextech.io/bed3d164-4b15-4bcf-a8b3-4a10ab5b3872.png
PAN,"SAMODUROV, ALEXANDROS",P011442,GRE,https://media-cdn.cortextech.io/b923f1c4-5405-4e82-a423-44e91f783edc.png
PAN,"SHORTS, TJ",P012608,USA,https://media-cdn.cortextech.io/c0323c00-43ae-41c3-ba0a-cffbb4e3854b.png
PAN,"SLOUKAS, KOSTAS",P001926,GRE,https://media-cdn.cortextech.io/0a26c0f0-41a7-4ffc-8de1-e7cecbcc8338.png
PAN,"TOLIOPOULOS, VASSILIS",P004292,GRE,https://media-cdn.cortextech.io/9912b4e4-434f-46b2-8335-9e7250a8e3e6.png
PAN,"YURTSEVEN, OMER",P005353,TUR,https://media-cdn.cortextech.io/29d995d1-2556-48d7-9870-ef5f214a4a5c.png
MUN,"BALDWIN, KAMAR",P012597,USA,https://media-cdn.cortextech.io/acf4fd65-d077-415d-84fb-67005cb43e49.png
MUN,"DA SILVA, OSCAR",P011244,GER,https://media-cdn.cortextech.io/1cd31b45-1360-4dc2-a279-504d2a1c44e8.png
MUN,"GABRIEL, WENYEN",P013383,USA,https://media-cdn.cortextech.io/b2a934ec-11e0-4328-b9e4-2fefc29b4578.png
MUN,"GIFFEY, NIELS",P001557,GER,https://media-cdn.cortextech.io/4238ce12-6d72-4f5a-83dd-fc4a970e13b9.png
MUN,"JESSUP, JUSTINIAN",P013290,USA,https://media-cdn.cortextech.io/39bd9e57-57f4-4de4-8afd-3cb14d2db192.png
MUN,"KRATZER, LEON",P004512,GER,https://media-cdn.cortextech.io/cc0faa1e-389e-4a0a-b03a-20dfdde91bf1.png
MUN,"LUCIC, VLADIMIR",P001288,SRB,https://media-cdn.cortextech.io/c1901dfd-8e25-4833-a576-ac4ab82d75a6.png
MUN,"MIKE, ISIAHA",P011836,CAN,https://media-cdn.cortextech.io/ecbfbe3b-017a-4082-b76b-5ad895a1b047.png
MUN,"OBST, ANDREAS",P004508,GER,https://media-cdn.cortextech.io/d3d714e5-0b66-497b-afbd-2587ac9e856c.png
MUN,"RATHAN-MAYES, XAVIER",P013378,CAN,https://media-cdn.cortextech.io/be33c25c-a375-46b0-8fa6-b978b93ac5f0.png
VIR,"ALSTON JR. , DERRICK",P014005,USA,https://media-cdn.cortextech.io/5b54806f-0a15-4135-85b9-48175ed741bd.png
VIR,"DIARRA, ALIOU",P014108,MLI,https://media-cdn.cortextech.io/799ab5da-55d8-4563-b1c0-8b93f3632d84.png
VIR,"DIOUF, MOUHAMET",P013374,ITA,https://media-cdn.cortextech.io/b66cdc05-d0ad-4ffd-9cc7-11a8748b1768.png
VIR,"EDWARDS, CARSEN",P011987,USA,https://media-cdn.cortextech.io/1f0da376-0fcd-4071-88cc-d7dc6ac40243.png
VIR,"HACKETT, DANIEL",P001844,ITA,https://media-cdn.cortextech.io/923cef2e-6352-41a8-8db1-791d21db3100.png
VIR,"JALLOW, KARIM",P005422,GER,https://media-cdn.cortextech.io/537c45ba-7d81-47df-aa8d-900ecf79b2b4.png
VIR,"MORGAN, MATTHEW",P012585,USA,https://media-cdn.cortextech.io/0f6439c0-63e8-4e10-b141-3c464a1fd4cd.png
VIR,"NIANG, SALIOU",P012687,ITA,https://media-cdn.cortextech.io/47b8b387-3dc3-4bd2-8df8-fc983bb1ea94.png
VIR,"PAJOLA, ALESSANDRO",P006739,ITA,https://media-cdn.cortextech.io/ccc6aac9-c905-4988-a055-0a0bc8b13010.png
VIR,"SMAILAGIC, ALEN",P011051,SRB,https://media-cdn.cortextech.io/ae9cae56-3e7e-4f67-ad21-e0926b9f159b.png
VIR,"TAYLOR, BRANDON",P014004,USA,https://media-cdn.cortextech.io/a1e7d29a-9f61-49db-a8ca-5eb372aeaeaa.png
VIR,"VILDOZA, LUCA",P007947,ITA,https://media-cdn.cortextech.io/45cd50c3-c3b7-4cf6-92ee-f7955216e2da.png
MAD,"ABALDE, ALBERTO",P003733,ESP,https://media-cdn.cortextech.io/72807eac-571d-4e7b-ac26-93986d5d0e80.png
MAD,"CAMPAZZO, FACUNDO",P005928,ESP,https://media-cdn.cortextech.io/c5274543-662b-4958-b6fa-3bf42b944255.png
MAD,"DECK, GABRIEL",P009005,ARG,https://media-cdn.cortextech.io/85e6487b-9481-4012-87d5-807d4ae81b30.png
MAD,"FELIZ, ANDRES",P011247,ESP,https://media-cdn.cortextech.io/88b1e489-c8a9-4cd8-8137-db11145b579a.png
MAD,"FERNANDO, BRUNO",P013667,ANG,https://media-cdn.cortextech.io/d2aed2b2-b9ec-49dc-b00b-9df25e84a2f7.png
MAD,"GARUBA, USMAN",P007630,ESP,https://media-cdn.cortextech.io/fb919f50-9e7d-4bbf-af92-3763895ba6b7.png
MAD,"HEZONJA, MARIO",P003108,CRO,https://media-cdn.cortextech.io/c415b3ab-6a2d-4ff4-8504-5119fca3c9f6.png
MAD,"KRAMER, DAVID",P006482,GER,https://media-cdn.cortextech.io/b6d2f733-3fda-4c65-a49b-aeee571c65c7.png
MAD,"LLULL, SERGIO",PTGB,ESP,https://media-cdn.cortextech.io/38500d8f-02b6-40a7-a6b7-c9fb901a0f6e.png
MAD,"LYLES, TREY",P014117,CAN,https://media-cdn.cortextech.io/934e8573-ed4a-4319-872f-e2975479c9f7.png
MAD,"OKEKE, CHUMA",P014006,USA,https://media-cdn.cortextech.io/53f31f48-9fb0-4721-8f48-8bd48c2ca323.png
MAD,"TAVARES, WALTER",P005791,CPV,https://media-cdn.cortextech.io/90f9344a-3a6f-406e-bd33-8218abd2e8f6.png
ULK,"BACOT JR., ARMANDO",P014015,USA,https://media-cdn.cortextech.io/b0477ee7-8ebb-4140-b641-fa3e33f99abd.png
ULK,"BALDWIN IV, WADE",P009863,USA,https://media-cdn.cortextech.io/4421c271-22aa-431d-abd7-99b29a85aea6.png
ULK,"BIBEROVIC, TARIK",P006961,TUR,https://media-cdn.cortextech.io/f62a393b-7a2e-4ba8-a90f-8f7b1d56570c.png
ULK,"BIRCH, KHEM",P007182,CAN,https://media-cdn.cortextech.io/07341c6e-b835-4434-bf94-87314dea546b.png
ULK,"BIRSEN, METECAN",P003091,IRL,https://media-cdn.cortextech.io/b901a276-9bce-4d94-9dba-3ed59eb7e670.png
ULK,"BITIM, ONURALP",P007929,TUR,https://media-cdn.cortextech.io/e53d7478-8e6d-4ea5-bdef-d47b61d98e5e.png
ULK,"BOSTON JR., BRANDON",P014016,USA,https://media-cdn.cortextech.io/e0c8086d-9ea8-43da-8292-7fc4c3889762.png
ULK,"COLSON, BONZIE",P009783,USA,https://media-cdn.cortextech.io/3fa1da27-0721-4274-9d43-26910bec0f2d.png
ULK,"HALL, DEVON",P011205,USA,https://media-cdn.cortextech.io/691073bc-264c-4124-93e8-82c09abb8d5a.png
ULK,"HORTON TUCKER, TALEN",P014124,USA,https://media-cdn.cortextech.io/286f23c5-49f8-4ae7-b54d-c9bbe5e3f3e0.png
ULK,"JANTUNEN, MIKAEL",P012613,FIN,https://media-cdn.cortextech.io/7c7134c0-946e-495e-8c01-6952b2129796.png
ULK,"MELLI, NICOLO",P002849,ITA,https://media-cdn.cortextech.io/101176a1-0695-40e3-a635-b6ed80d17e6e.png
PRS,"BAKO, ISMAEL",P004655,BEL,https://media-cdn.cortextech.io/dda3acbe-edea-49ad-b244-5629d32faec4.png
PRS,"CAVALIERE, LEOPOLD",P013373,FRA,https://media-cdn.cortextech.io/1c8b9667-d931-4ace-ac5e-792f58d25cf4.png
PRS,"DOKOSSI, ALLAN",P014010,FRA,https://media-cdn.cortextech.io/03ed0fcb-7fff-4907-99ff-559619e35156.png
PRS,"FAYE, MOUHAMED",P012403,SEN,https://media-cdn.cortextech.io/5495af48-c312-4958-a64d-f20e82c38f1e.png
PRS,"HERRERA, SEBASTIAN",P012611,GER,https://media-cdn.cortextech.io/554a36c3-9fe5-44af-8100-9cb7752e132a.png
PRS,"HIFI, NADIR",P012640,FRA,https://media-cdn.cortextech.io/19d44ea8-559e-4ae0-9560-af4d0d8c7fc6.png
PRS,"HOMMES, DAULTON",P011949,USA,https://media-cdn.cortextech.io/a0c586c2-a8d8-47a6-80dc-f779888633a7.png
PRS,"M'BAYE, AMATH",P007993,FRA,https://media-cdn.cortextech.io/29eebe44-7b24-44c5-8dd5-b085a3d056d5.png
PRS,"MORGAN, JEREMY",P010431,USA,https://media-cdn.cortextech.io/20d0ed00-5f36-4168-8dca-e058f2835458.png
PRS,"OUATTARA, YAKUBA",P004197,FRA,https://media-cdn.cortextech.io/7a130397-0f2a-47a2-adc3-eed775bcbf37.png
PRS,"ROBINSON, JUSTIN",P014008,USA,https://media-cdn.cortextech.io/37224ff3-e0d3-48a2-b1a0-fb72065b24f8.png
PRS,"WILLIS, DEREK",P009664,USA,https://media-cdn.cortextech.io/82d66d17-bc9a-4994-8a8f-c59b5db9df70.png
MCO,"BEGARIN, JUHANN",P008161,FRA,https://media-cdn.cortextech.io/ef563cdb-4d77-4f8b-b343-7d1c0e0b19e2.png
MCO,"BLOSSOMGAME, JARON",P011231,USA,https://media-cdn.cortextech.io/47740cf2-cdbf-4529-9cbe-3954f423f542.png
MCO,"CALATHES, NICK",P001932,GRE,https://media-cdn.cortextech.io/55e7d560-4582-4f48-b8ff-28c18b539d34.png
MCO,"DIALLO, ALPHA",P011226,USA,https://media-cdn.cortextech.io/62623d1f-4407-49ac-a0a8-5924cc103e8a.png
MCO,"HAYES, KEVARRIUS",P010390,USA,https://media-cdn.cortextech.io/f8b50ed9-1f5a-4e02-9046-4ec6bd379217.png
MCO,"JAMES, MIKE",P005985,USA,https://media-cdn.cortextech.io/feff360e-eb96-423c-9538-cc5845b0bdc7.png
MCO,"MIROTIC, NIKOLA",P000796,ESP,https://media-cdn.cortextech.io/14a40cc3-7032-4b61-937f-fe2d2cd2001b.png
MCO,"NEDOVIC, NEMANJA",P000848,SRB,https://media-cdn.cortextech.io/664a91ef-82db-43d9-81c7-30bcbb9d8139.png
MCO,"OKOBO, ELIE",P011212,FRA,https://media-cdn.cortextech.io/945e4816-92ca-4aa8-a1bc-cae52d78eb78.png
MCO,"STRAZEL, MATTHEW",P008099,FRA,https://media-cdn.cortextech.io/62264af8-6ced-4c06-9917-b872092fe532.png
