Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
31,RED,PLCZ,20.266,-3,36,39
31,ZAL,P002329,27.135,-21,47,68
31,ZAL,P002676,25.151,-5,53,58
31,ZAL,P005504,19.602,1,36,35
31,ZAL,P007029,5.584,-5,9,14
31,ZAL,P007032,24.301,-5,56,61
31,ZAL,P007975,30.101,-2,61,63
31,ZAL,P007982,23.085,-7,37,44
31,ZAL,P008192,14.717,3,31,28
31,ZAL,P011927,13.601,5,32,27
31,ZAL,P012878,16.733,-9,33,42
32,MIL,P001518,9.166,0,11,11
32,MIL,P003048,6.917,-3,11,14
32,MIL,P004004,19.9,2,33,31
32,MIL,P007056,30.017,-7,39,46
32,MIL,P007831,30.218,-8,42,50
32,MIL,P008985,17.467,-9,19,28
32,MIL,P009622,26.1,-2,39,41
32,MIL,P011064,13.901,-9,14,23
32,MIL,P012593,20.452,-9,26,35
32,MIL,P013384,22.8,-9,28,37
32,MIL,P013385,3.067,-1,3,4
32,MUN,P001288,27.317,10,45,35
32,MUN,P001557,16.533,5,27,22
32,MUN,P004508,25.834,17,48,31
32,MUN,P004512,4.2,9,11,2
32,MUN,P009513,11.434,3,19,16
32,MUN,P011836,23.468,6,37,31
32,MUN,P012597,27.317,10,45,35
32,MUN,P013290,12.684,1,19,18
32,MUN,P013378,15.417,-8,16,24
32,MUN,P013383,21.817,7,40,33
32,MUN,P013386,13.984,-5,13,18
33,DUB,P002661,31.616,21,74,53
33,DUB,P003458,27.199,5,59,54
33,DUB,P003527,19.633,10,46,36
33,DUB,P005942,0.117,0,0,0
33,DUB,P008325,2.25,-3,3,6
33,DUB,P011194,24.166,21,61,40
33,DUB,P011286,34.199,21,78,57
33,DUB,P012606,31.016,27,75,48
33,DUB,P012796,23.666,18,56,38
33,DUB,P014141,6.133,0,13,13
33,ULK,P002849,13.734,-17,23,40
33,ULK,P002969,4.45,5,13,8
33,ULK,P003091,7.433,3,19,16
33,ULK,P006661,14.65,-15,20,35
33,ULK,P006961,21.6,-12,38,50
33,ULK,P007182,15.898,-14,20,34
33,ULK,P007929,17.283,-11,30,41
33,ULK,P008104,18.634,2,41,39
33,ULK,P009783,21.383,-26,26,52
33,ULK,P009863,22.301,-18,36,54
33,ULK,P011205,23.433,-17,38,55
33,ULK,P012613,19.201,0,41,41
34,IST,P005844,22.968,0,45,45
34,IST,P006590,8.966,5,17,12
34,IST,P007109,7.4,-8,10,18
34,IST,P007200,31.132,-11,58,69
34,IST,P009549,19.915,9,47,38
34,IST,P009754,17.85,9,42,33
34,IST,P010391,29.717,4,54,50
34,IST,P012710,17.033,-6,30,36
34,IST,P012742,20.716,-1,48,49
34,IST,P014025,14.149,12,35,23
34,IST,P014102,10.149,7,24,17
34,OLY,P001255,18.051,0,39,39
34,OLY,P003469,29.9,-2,59,61
34,OLY,P003941,19.433,-7,38,45
34,OLY,P006591,29.066,0,58,58
34,OLY,P008829,17.517,-1,28,29
34,OLY,P009849,23.066,-12,43,55
34,OLY,P011196,16.35,10,31,21
34,OLY,P011221,3.984,-6,9,15
34,OLY,P012610,30.099,2,65,63
34,OLY,P013389,12.451,-4,20,24
34,OLY,P014122,0.083,0,0,0
35,BAR,P000925,8.984,0,17,17
35,BAR,P001133,18.617,27,51,24
35,BAR,P002939,14.983,19,39,20
35,BAR,P003196,14.05,14,41,27
35,BAR,P004888,15.3,19,41,22
35,BAR,P007464,7.95,-9,12,21
35,BAR,P009862,16.467,23,45,22
35,BAR,P009948,21.985,2,44,42
35,BAR,P009992,22.134,5,49,44
35,BAR,P012885,16.967,7,34,27
35,BAR,P013269,21.184,4,46,42
35,BAR,P014134,21.384,-6,41,47
35,TEL,P006835,19.866,-29,29,58
35,TEL,P007990,17.132,4,38,34
35,TEL,P011193,24.616,-14,47,61
35,TEL,P011219,18.733,-13,33,46
35,TEL,P013289,18.915,-1,36,37
35,TEL,P013381,10.333,0,21,21
35,TEL,P013403,19.149,-27,22,49
35,TEL,P013699,10.449,-7,19,26
35,TEL,P014012,22.182,4,48,44
35,TEL,P014120,7.616,8,20,12
35,TEL,P014123,12.566,-6,20,26
35,TEL,P014127,18.433,-24,22,46
36,ASV,P000229,14.351,1,30,29
36,ASV,P002100,21.933,-6,48,54
36,ASV,P003526,17.115,-5,41,46
36,ASV,P009556,13.683,-7,27,34
36,ASV,P010316,22.583,-2,53,55
36,ASV,P010319,16.133,7,41,34
36,ASV,P012268,2.733,2,6,4
36,ASV,P012618,21.216,1,39,38
36,ASV,P012731,25.449,-9,54,63
36,ASV,P014013,16.366,-4,31,35
36,ASV,P014014,10.033,-3,22,25
36,ASV,P014088,18.4,-5,33,38
36,PAN,P001926,11.866,-4,28,32
36,PAN,P002328,10.083,-9,17,26
36,PAN,P004088,28.982,15,71,56
36,PAN,P005353,8.866,1,21,20
36,PAN,P007866,17.666,-5,35,40
36,PAN,P011204,13.816,-7,33,40
36,PAN,P011209,7.283,3,14,11
36,PAN,P012608,13.082,7,27,20
36,PAN,P012712,24.682,14,63,49
36,PAN,P012774,34.882,13,83,70
36,PAN,P014011,28.782,2,63,61
37,BAS,P007230,26.048,-10,57,67
37,BAS,P007579,21.182,-11,49,60
37,BAS,P008072,4.183,-2,5,7
37,BAS,P008173,11.332,-12,23,35
37,BAS,P010035,3.05,-2,6,8
37,BAS,P011948,11.682,-5,27,32
37,BAS,P012080,26.848,-14,59,73
37,BAS,P013367,11.216,5,31,26
37,BAS,P014026,14.449,-16,29,45
37,BAS,P014027,15.232,-4,34,38
37,BAS,P014086,27.365,-13,55,68
37,BAS,P014119,27.398,-6,60,66
37,PRS,P004197,16.1,5,43,38
37,PRS,P004655,3.484,1,10,9
37,PRS,P006904,10.0,1,23,22
37,PRS,P007993,22.284,7,56,49
37,PRS,P009664,18.717,9,51,42
37,PRS,P010431,23.601,13,62,49
37,PRS,P012403,18.766,7,46,39
37,PRS,P012611,17.717,11,49,38
37,PRS,P012640,23.334,12,59,47
37,PRS,P013373,13.601,12,39,27
37,PRS,P014008,16.967,6,46,40
37,PRS,P014010,15.434,6,41,35
38,MAD,P003108,16.167,10,41,31
38,MAD,P005791,26.767,2,59,57
38,MAD,P005928,24.701,-2,56,58
38,MAD,P006482,13.551,9,26,17
38,MAD,P007027,14.25,-6,38,44
38,MAD,P007630,6.7,6,20,14
38,MAD,P009005,23.567,-4,49,53
38,MAD,P011247,15.017,4,34,30
38,MAD,P013667,5.284,-1,10,11
38,MAD,P014006,21.15,9,46,37
38,MAD,P014117,20.101,-2,51,53
38,MAD,PTGB,12.75,10,35,25
38,PAR,P004761,20.301,-1,45,46
38,PAR,P006760,22.484,-23,32,55
38,PAR,P007736,5.7,-3,8,11
38,PAR,P008232,4.151,-2,11,13
38,PAR,P010581,24.301,8,66,58
38,PAR,P011981,20.3,-14,30,44
38,PAR,P012720,29.15,-6,62,68
38,PAR,P012745,24.817,0,57,57
38,PAR,P012997,3.484,-2,9,11
38,PAR,P013369,31.633,10,76,66
38,PAR,P013370,13.684,-2,34,36
39,HTA,P002580,29.484,7,75,68
39,HTA,P009846,33.017,5,77,72
39,HTA,P010550,10.584,-9,22,31
39,HTA,P010568,25.717,13,69,56
39,HTA,P011157,19.067,-15,40,55
39,HTA,P012609,8.817,-3,23,26
39,HTA,P012788,25.201,18,72,54
39,HTA,P013284,25.15,20,66,46
39,HTA,P013402,22.968,-1,56,57
39,PAM,P005356,8.517,8,25,17
39,PAM,P006643,10.334,-14,25,39
39,PAM,P007527,20.383,3,45,42
39,PAM,P010393,22.234,-6,55,61
39,PAM,P010444,18.834,-4,41,45
39,PAM,P010545,18.367,-24,36,60
39,PAM,P010750,14.334,0,32,32
39,PAM,P011078,22.834,-14,50,64
39,PAM,P011217,21.15,-1,43,44
39,PAM,P012738,20.567,20,54,34
39,PAM,P014115,22.451,-3,59,62
40,MCO,P000796,22.682,-11,39,50
40,MCO,P000848,12.532,-11,15,26
40,MCO,P004132,25.115,4,47,43
40,MCO,P005985,32.431,0,66,66
40,MCO,P008099,20.249,8,43,35
40,MCO,P010390,14.882,-8,26,34
40,MCO,P011212,24.448,-10,38,48
40,MCO,P011226,26.315,3,50,47
40,MCO,P011231,17.315,7,34,27
40,MCO,P012515,4.016,-2,7,9
40,VIR,P001844,21.235,-3,34,37
40,VIR,P005422,24.885,3,43,40
40,VIR,P006739,21.584,4,42,38
40,VIR,P007947,15.234,4,34,30
40,VIR,P011051,15.9,9,32,23
40,VIR,P011816,2.417,0,6,6
40,VIR,P011987,27.601,2,54,52
40,VIR,P012585,16.6,10,35,25
40,VIR,P012687,20.868,-8,39,47
40,VIR,P013374,18.685,-3,37,40
40,VIR,P014004,5.684,-3,7,10
40,VIR,P014108,9.317,5,22,17
41,BAR,P000925,15.267,-2,29,31
41,BAR,P001133,25.033,-10,52,62
41,BAR,P002939,20.033,2,36,34
41,BAR,P003196,12.6,-6,19,25
41,BAR,P004888,18.699,-18,27,45
41,BAR,P007464,19.25,10,41,31
41,BAR,P009862,21.816,-13,36,49
41,BAR,P009948,18.184,-4,38,42
41,BAR,P009992,19.967,5,46,41
41,BAR,P012885,4.433,-6,5,11
41,BAR,P013269,21.301,13,51,38
41,BAR,P014134,3.417,4,10,6
41,DUB,P002661,30.084,3,61,58
41,DUB,P003458,23.817,-8,46,54
41,DUB,P003527,9.967,-12,11,23
41,DUB,P008325,4.6,-6,6,12
41,DUB,P011194,23.184,3,52,49
41,DUB,P011286,28.933,6,68,62
41,DUB,P012606,32.116,11,70,59
41,DUB,P012795,14.916,13,38,25
41,DUB,P012796,25.916,22,57,35
41,DUB,P014141,6.467,-7,6,13
42,MUN,P001288,24.65,-6,45,51
42,MUN,P001557,13.0,-12,17,29
42,MUN,P004508,23.283,-5,47,52
42,MUN,P004512,8.2,-8,9,17
42,MUN,P009513,17.233,-13,27,40
42,MUN,P011244,8.866,4,23,19
42,MUN,P011836,22.116,-9,36,45
42,MUN,P012597,25.049,1,58,57
42,MUN,P013290,15.349,-9,28,37
42,MUN,P013378,14.433,-13,14,27
42,MUN,P013383,24.849,-2,57,59
42,MUN,P013386,2.967,-3,4,7
42,ULK,P002849,15.516,9,35,26
42,ULK,P002969,4.883,-7,14,21
42,ULK,P003091,11.75,-1,25,26
42,ULK,P006661,15.766,7,33,26
42,ULK,P006961,23.283,3,52,49
42,ULK,P007182,16.933,15,35,20
42,ULK,P007929,11.583,6,26,20
42,ULK,P008104,16.883,11,38,27
42,ULK,P009783,21.483,24,56,32
42,ULK,P009863,21.866,2,38,36
42,ULK,P011205,21.299,11,43,32
42,ULK,P012613,18.75,-5,45,50
43,OLY,P001255,17.183,-12,34,46
43,OLY,P003469,29.899,11,77,66
43,OLY,P003941,20.699,9,56,47
43,OLY,P006591,23.467,6,59,53
43,OLY,P008829,10.1,-10,18,28
43,OLY,P009849,34.783,4,84,80
43,OLY,P010392,5.216,-3,11,14
43,OLY,P011196,19.3,-8,39,47
43,OLY,P012610,22.816,13,61,48
43,OLY,P013389,16.532,-5,36,41
43,TEL,P006835,36.834,8,89,81
43,TEL,P007990,8.884,2,26,24
43,TEL,P011193,16.601,5,38,33
43,TEL,P011219,17.317,-8,31,39
43,TEL,P013289,16.65,-2,41,43
43,TEL,P013381,2.133,-5,3,8
43,TEL,P013403,26.118,-1,59,60
43,TEL,P013699,10.1,-6,23,29
43,TEL,P014012,12.484,12,38,26
43,TEL,P014123,23.1,-7,55,62
43,TEL,P014127,29.784,-3,67,70
44,MIL,P001518,27.984,17,66,49
44,MIL,P003048,12.535,-1,25,26
44,MIL,P004004,20.868,3,40,37
44,MIL,P007056,27.467,12,64,52
44,MIL,P007831,29.018,21,74,53
44,MIL,P008985,26.168,11,65,54
44,MIL,P011064,16.617,10,42,32
44,MIL,P012593,23.385,1,47,46
44,MIL,P013384,5.717,-11,6,17
44,MIL,P013385,10.251,-8,16,24
44,ZAL,P002329,23.451,-15,35,50
44,ZAL,P002676,27.416,-8,56,64
44,ZAL,P005504,9.533,-6,11,17
44,ZAL,P007029,6.501,6,16,10
44,ZAL,P007032,20.1,7,45,38
44,ZAL,P007975,26.65,-12,49,61
44,ZAL,P007982,21.218,-22,37,59
44,ZAL,P008192,25.65,-3,58,61
44,ZAL,P009299,0.283,3,3,0
44,ZAL,P011927,8.267,-3,11,14
44,ZAL,P011983,3.801,3,12,9
44,ZAL,P012878,27.135,-5,57,62
45,IST,P005844,8.017,3,15,12
45,IST,P006590,6.083,-6,8,14
45,IST,P007109,18.717,1,42,41
45,IST,P007200,30.165,-5,65,70
45,IST,P009549,27.867,-3,61,64
45,IST,P009754,25.816,-10,51,61
45,IST,P010391,30.849,-6,64,70
45,IST,P011201,1.75,3,8,5
45,IST,P012710,2.533,0,4,4
45,IST,P012742,19.916,-16,42,58
45,IST,P014025,11.833,-23,13,36
45,IST,P014102,16.449,-8,32,40
45,PAN,P001926,27.349,7,60,53
45,PAN,P004088,33.582,15,83,68
45,PAN,P004292,4.233,1,10,9
45,PAN,P005353,16.299,-1,34,35
45,PAN,P007866,4.0,-4,10,14
45,PAN,P011085,2.367,5,5,0
45,PAN,P011204,26.865,12,66,54
45,PAN,P011209,9.233,4,29,25
45,PAN,P012608,11.532,5,24,19
45,PAN,P012712,28.948,12,68,56
45,PAN,P012774,16.149,4,39,35
45,PAN,P014011,19.433,10,47,37
46,MCO,P000796,17.618,10,37,27
46,MCO,P000848,11.934,6,24,18
46,MCO,P004132,23.05,0,54,54
46,MCO,P005985,30.017,-2,68,70
46,MCO,P008099,19.101,8,46,38
46,MCO,P010390,16.951,6,36,30
46,MCO,P011212,24.033,-1,53,54
46,MCO,P011226,31.767,-1,70,71
46,MCO,P011231,21.1,-1,52,53
46,MCO,P012515,4.434,5,10,5
46,PAM,P006643,18.75,11,46,35
46,PAM,P007527,20.168,0,49,49
46,PAM,P010042,11.333,-2,20,22
46,PAM,P010393,17.902,-15,33,48
46,PAM,P010444,21.817,3,49,46
46,PAM,P010545,17.951,-2,35,37
46,PAM,P010750,11.334,-2,22,24
46,PAM,P011078,21.402,3,52,49
46,PAM,P011217,18.601,-5,38,43
46,PAM,P012738,21.484,-1,47,48
46,PAM,P014115,19.268,-20,29,49
47,BAS,P007230,28.233,-18,50,68
47,BAS,P007579,13.733,3,36,33
47,BAS,P008072,18.933,-4,36,40
47,BAS,P008173,15.249,-5,30,35
47,BAS,P010035,2.666,-7,6,13
47,BAS,P012080,35.033,-14,69,83
47,BAS,P014026,21.483,3,47,44
47,BAS,P014027,7.183,-9,7,16
47,BAS,P014086,27.433,-2,58,60
47,BAS,P014107,3.283,-4,2,6
47,BAS,P014119,26.766,-3,54,57
47,PAR,P004761,17.15,-2,35,37
47,PAR,P006760,23.167,19,65,46
47,PAR,P010581,12.783,-11,25,36
47,PAR,P011981,28.5,15,64,49
47,PAR,P012720,24.033,1,48,47
47,PAR,P012745,31.367,10,69,59
47,PAR,P012997,3.583,-3,5,8
47,PAR,P013369,35.783,13,81,68
47,PAR,P013370,23.634,18,63,45
48,MAD,P003108,26.215,-13,53,66
48,MAD,P003733,13.101,-12,21,33
48,MAD,P005791,20.149,-6,38,44
48,MAD,P005928,24.582,-17,43,60
48,MAD,P007027,19.433,-9,32,41
48,MAD,P007630,10.234,-5,16,21
48,MAD,P009005,11.067,-2,19,21
48,MAD,P011247,10.8,8,26,18
48,MAD,P013667,7.699,-8,13,21
48,MAD,P014006,24.016,2,52,50
48,MAD,P014117,18.45,-13,32,45
48,MAD,PTGB,14.249,0,30,30
48,RED,P004866,28.001,12,68,56
48,RED,P007960,14.9,0,29,29
48,RED,P009048,30.734,13,73,60
48,RED,P011982,21.5,6,45,39
48,RED,P012044,13.167,1,24,23
48,RED,P012201,32.668,16,77,61
48,RED,P013363,36.068,16,83,67
48,RED,P014029,6.033,2,12,10
48,RED,PLCZ,16.934,9,39,30
49,ASV,P000229,13.751,6,30,24
49,ASV,P002100,19.386,-14,36,50
49,ASV,P003526,17.467,-10,34,44
49,ASV,P009556,11.534,-5,24,29
49,ASV,P010316,16.402,9,40,31
49,ASV,P010319,14.651,-11,27,38
49,ASV,P012268,4.434,-2,7,9
49,ASV,P012618,17.102,-3,35,38
49,ASV,P012731,26.401,-7,54,61
49,ASV,P014013,28.469,-2,59,61
49,ASV,P014014,7.15,-3,14,17
49,ASV,P014088,23.268,7,55,48
49,VIR,P001844,11.75,-2,28,30
49,VIR,P005422,27.401,6,65,59
49,VIR,P006739,21.352,13,51,38
49,VIR,P007947,20.383,2,45,43
49,VIR,P011051,19.318,7,44,37
49,VIR,P011987,26.718,6,61,55
49,VIR,P012585,14.334,2,31,29
49,VIR,P012687,17.868,-3,37,40
49,VIR,P013374,11.717,0,25,25
49,VIR,P014004,6.6,2,14,12
49,VIR,P014005,16.668,2,36,34
49,VIR,P014108,5.901,0,13,13
50,HTA,P002580,19.316,3,45,42
50,HTA,P008858,14.333,6,37,31
50,HTA,P009846,19.834,-1,43,44
50,HTA,P010550,14.416,2,35,33
50,HTA,P010568,18.3,-16,30,46
50,HTA,P011157,19.75,-6,36,42
50,HTA,P012609,24.282,6,58,52
50,HTA,P012788,29.699,9,72,63
50,HTA,P013283,0.533,0,0,0
50,HTA,P013284,19.3,1,43,42
50,HTA,P013402,20.232,1,46,45
50,PRS,P004197,16.217,-6,34,40
50,PRS,P004655,5.284,-3,12,15
50,PRS,P007993,22.6,1,47,46
50,PRS,P009664,17.401,-2,41,43
50,PRS,P010431,22.45,4,51,47
50,PRS,P011949,17.517,9,40,31
50,PRS,P012403,20.633,10,49,39
50,PRS,P012611,15.668,-6,32,38
50,PRS,P012640,25.45,6,59,53
50,PRS,P013373,6.384,-3,13,16
50,PRS,P014008,16.367,-5,37,42
50,PRS,P014010,14.034,-10,25,35
51,MAD,P003108,27.1,0,69,69
51,MAD,P003733,21.834,-10,47,57
51,MAD,P005791,18.45,-5,35,40
51,MAD,P005928,23.634,0,51,51
51,MAD,P006482,14.85,6,34,28
51,MAD,P007027,19.684,2,50,48
51,MAD,P007630,14.618,17,38,21
51,MAD,P009005,17.751,-7,34,41
51,MAD,P010105,4.05,-7,11,18
51,MAD,P014006,12.117,1,23,22
51,MAD,P014117,25.917,-2,63,65
51,TEL,P006835,15.933,-6,28,34
51,TEL,P011193,27.283,6,66,60
51,TEL,P011219,32.683,17,87,70
51,TEL,P013289,7.517,-11,10,21
51,TEL,P013381,0.134,3,3,0
51,TEL,P013403,32.833,14,84,70
51,TEL,P013699,13.8,1,32,31
51,TEL,P014012,24.017,-5,54,59
51,TEL,P014123,7.6,-15,8,23
51,TEL,P014127,38.2,1,88,87
54,BAR,P000925,17.482,-9,31,40
54,BAR,P001133,21.532,-18,32,50
54,BAR,P002939,25.383,-5,49,54
54,BAR,P003196,9.234,-2,22,24
54,BAR,P004888,25.333,-21,38,59
54,BAR,P007464,23.283,7,51,44
54,BAR,P009862,20.666,-14,37,51
54,BAR,P009948,19.849,-3,35,38
54,BAR,P012885,9.35,-4,14,18
54,BAR,P013269,21.316,-5,38,43
54,BAR,P014134,6.567,-1,18,19
54,ZAL,P002329,19.499,6,45,39
54,ZAL,P002676,26.866,13,58,45
54,ZAL,P005504,21.05,9,46,37
54,ZAL,P007029,21.201,13,48,35
54,ZAL,P007032,19.165,8,44,36
54,ZAL,P007975,29.368,11,64,53
54,ZAL,P007982,1.417,4,4,0
54,ZAL,P008192,19.549,13,43,30
54,ZAL,P009299,0.083,0,0,0
54,ZAL,P011927,12.051,-6,23,29
54,ZAL,P011983,12.534,1,29,28
54,ZAL,P012878,17.217,3,36,33
55,HTA,P002580,25.116,-4,53,57
55,HTA,P009846,31.599,1,68,67
55,HTA,P010550,19.749,-8,34,42
55,HTA,P010568,14.883,12,32,20
55,HTA,P011157,20.283,11,42,31
55,HTA,P011823,3.433,0,6,6
55,HTA,P012609,33.25,8,72,64
55,HTA,P012788,16.283,-3,37,40
55,HTA,P013284,16.433,9,40,31
55,HTA,P013402,18.966,14,41,27
55,MCO,P000796,18.735,-8,33,41
55,MCO,P000848,7.1,-1,10,11
55,MCO,P004132,24.734,-12,43,55
55,MCO,P005985,30.585,-9,58,67
55,MCO,P008099,21.902,-15,35,50
55,MCO,P010390,15.268,4,34,30
55,MCO,P011212,26.017,7,58,51
55,MCO,P011226,29.285,-2,60,62
55,MCO,P011231,19.983,0,42,42
55,MCO,P012515,6.401,-4,12,16
56,ASV,P002100,29.734,7,62,55
56,ASV,P003526,19.216,6,43,37
56,ASV,P009556,3.55,-4,4,8
56,ASV,P010316,18.867,-15,29,44
56,ASV,P010319,16.649,16,46,30
56,ASV,P012268,9.083,-4,18,22
56,ASV,P012618,10.0,4,24,20
56,ASV,P012731,26.766,8,57,49
56,ASV,P014013,34.634,11,78,67
56,ASV,P014014,11.701,-9,15,24
56,ASV,P014088,19.8,10,49,39
56,DUB,P002661,23.651,-3,49,52
56,DUB,P003458,14.934,-7,26,33
56,DUB,P003527,11.783,-3,24,27
56,DUB,P011194,29.951,-2,61,63
56,DUB,P011286,31.734,-5,63,68
56,DUB,P012606,29.567,-4,55,59
56,DUB,P012795,7.8,-3,16,19
56,DUB,P012796,28.917,-6,55,61
56,DUB,P014031,15.484,0,30,30
56,DUB,P014141,6.184,3,16,13
52,BAS,P005713,14.167,-7,26,33
52,BAS,P007230,25.832,-11,46,57
52,BAS,P008072,21.399,-10,40,50
52,BAS,P008173,15.298,-4,23,27
52,BAS,P010035,4.783,-9,6,15
52,BAS,P012080,27.101,-8,53,61
52,BAS,P014026,4.999,-2,8,10
52,BAS,P014027,18.6,-8,32,40
52,BAS,P014086,18.033,-2,35,37
52,BAS,P014107,14.033,-6,28,34
52,BAS,P014119,18.051,-10,37,47
52,BAS,P014152,17.699,-13,26,39
52,RED,P004007,8.483,12,23,11
52,RED,P004866,25.616,17,67,50
52,RED,P007960,11.4,-1,17,18
52,RED,P009048,28.799,12,63,51
52,RED,P011982,23.916,-2,37,39
52,RED,P012044,15.499,5,33,28
52,RED,P012201,24.467,15,62,47
52,RED,P013363,27.383,7,60,53
52,RED,P014029,11.1,5,21,16
52,RED,P014094,2.817,2,7,5
52,RED,PLCZ,20.515,18,60,42
53,MIL,P001518,22.801,-6,58,64
53,MIL,P003048,10.483,-2,20,22
53,MIL,P004004,18.816,2,42,40
53,MIL,P007056,25.5,-18,63,81
53,MIL,P007831,26.75,-9,67,76
53,MIL,P008985,29.783,10,80,70
53,MIL,P011064,3.6,-8,5,13
53,MIL,P011980,16.933,18,49,31
53,MIL,P012593,27.6,-10,69,79
53,MIL,P013384,17.734,8,47,39
53,PAM,P005356,11.133,-2,25,27
53,PAM,P007527,17.349,-4,43,47
53,PAM,P010042,19.051,-1,44,45
53,PAM,P010162,2.517,9,11,2
53,PAM,P010393,23.367,2,58,56
53,PAM,P010444,22.8,-3,53,56
53,PAM,P010545,13.083,15,40,25
53,PAM,P010750,10.399,15,33,18
53,PAM,P011078,21.451,-11,53,64
53,PAM,P011217,19.85,2,49,47
53,PAM,P012738,20.75,-8,55,63
53,PAM,P014115,18.25,1,51,50
57,IST,P006372,1.567,-3,0,3
57,IST,P007109,29.617,-1,53,54
57,IST,P007200,32.818,7,60,53
57,IST,P009549,28.118,-8,50,58
57,IST,P009754,19.867,-21,25,46
57,IST,P010318,5.768,-6,9,15
57,IST,P010391,30.569,3,59,56
57,IST,P011201,4.7,-11,5,16
57,IST,P012710,19.918,1,39,38
57,IST,P012742,22.451,-8,36,44
57,IST,P014025,4.617,-3,9,12
57,ULK,P002849,24.868,16,54,38
57,ULK,P006661,20.15,6,44,38
57,ULK,P006961,20.832,4,38,34
57,ULK,P007182,25.066,-3,45,48
57,ULK,P007929,2.283,2,5,3
57,ULK,P009783,16.883,13,40,27
57,ULK,P009863,27.8,20,61,41
57,ULK,P011205,25.583,4,44,40
57,ULK,P012613,6.799,-7,10,17
57,ULK,P014015,11.716,6,26,20
57,ULK,P014124,18.015,-11,28,39
58,MUN,P001288,28.417,-19,57,76
58,MUN,P001557,21.517,-18,31,49
58,MUN,P004508,27.35,-20,55,75
58,MUN,P004512,12.867,-9,24,33
58,MUN,P004863,16.783,-4,36,40
58,MUN,P009513,7.35,-9,8,17
58,MUN,P011244,19.583,-22,24,46
58,MUN,P011836,18.2,-9,38,47
58,MUN,P012597,5.451,-11,4,15
58,MUN,P013290,7.767,-1,12,13
58,MUN,P013378,15.299,-5,27,32
58,MUN,P013383,19.416,2,39,37
58,OLY,P003469,25.198,22,64,42
58,OLY,P003941,19.632,9,47,38
58,OLY,P006591,10.799,8,25,17
58,OLY,P007853,16.333,7,40,33
58,OLY,P008829,14.8,3,32,29
58,OLY,P008855,26.732,12,62,50
58,OLY,P009849,24.948,24,65,41
58,OLY,P011196,20.366,16,49,33
58,OLY,P012610,23.732,14,54,40
58,OLY,P013380,17.45,10,42,32
59,PAR,P004761,26.583,-19,53,72
59,PAR,P006760,25.166,-16,48,64
59,PAR,P007736,20.434,-10,35,45
59,PAR,P008232,6.017,0,9,9
59,PAR,P010581,16.5,2,41,39
59,PAR,P011981,20.683,-16,37,53
59,PAR,P012167,3.117,-7,4,11
59,PAR,P012720,33.234,-15,73,88
59,PAR,P012745,18.734,-1,53,54
59,PAR,P012943,1.85,-1,3,4
59,PAR,P012997,0.6,-2,0,2
59,PAR,P013370,27.082,-5,59,64
59,PRS,P004197,19.65,3,54,51
59,PRS,P007993,16.366,9,34,25
59,PRS,P009664,18.483,2,53,51
59,PRS,P010431,20.349,15,47,32
59,PRS,P011949,12.733,13,27,14
59,PRS,P012403,20.766,12,45,33
59,PRS,P012611,19.5,3,54,51
59,PRS,P012612,7.933,-1,21,22
59,PRS,P012640,22.449,16,51,35
59,PRS,P013373,12.916,9,34,25
59,PRS,P014008,17.65,2,50,48
59,PRS,P014010,11.2,7,35,28
60,PAN,P001926,22.116,-12,43,55
60,PAN,P002328,3.017,-4,6,10
60,PAN,P004088,30.333,-11,55,66
60,PAN,P004451,2.167,-2,6,8
60,PAN,P005353,26.3,-9,44,53
60,PAN,P007866,15.482,-6,32,38
60,PAN,P011085,7.483,-1,14,15
60,PAN,P011204,21.249,-14,35,49
60,PAN,P012608,23.599,-7,48,55
60,PAN,P012712,15.749,-8,30,38
60,PAN,P012774,32.5,-11,62,73
60,VIR,P001844,24.017,16,63,47
60,VIR,P005422,21.851,13,49,36
60,VIR,P006739,26.951,13,61,48
60,VIR,P007947,13.05,4,31,27
60,VIR,P011051,26.767,16,64,48
60,VIR,P011987,27.651,18,66,48
60,VIR,P012585,13.633,-1,30,31
60,VIR,P012687,18.284,1,40,39
60,VIR,P013374,13.234,1,28,27
60,VIR,P014004,0.467,0,0,0
60,VIR,P014005,14.1,4,28,24
61,BAS,P005713,5.616,-8,10,18
61,BAS,P007230,27.767,0,64,64
61,BAS,P008072,17.466,2,37,35
61,BAS,P008173,26.167,-6,54,60
61,BAS,P010035,9.183,-1,16,17
61,BAS,P012080,29.1,4,66,62
61,BAS,P014026,14.684,5,33,28
61,BAS,P014027,12.017,16,36,20
61,BAS,P014086,26.133,11,65,54
61,BAS,P014107,2.884,3,8,5
61,BAS,P014119,6.317,3,17,14
61,BAS,P014152,22.666,6,54,48
61,DUB,P002661,14.25,-9,25,34
61,DUB,P002968,7.133,-6,14,20
61,DUB,P003458,27.1,0,62,62
61,DUB,P003527,10.233,2,23,21
61,DUB,P011194,28.233,0,65,65
61,DUB,P011286,28.734,-8,54,62
61,DUB,P012606,31.667,-3,63,66
61,DUB,P012795,29.05,-3,65,68
61,DUB,P012796,9.617,-4,20,24
61,DUB,P014031,12.1,0,31,31
61,DUB,P014141,1.883,-4,3,7
62,ASV,P002100,16.883,-9,24,33
62,ASV,P003526,18.268,-21,20,41
62,ASV,P009556,12.583,0,20,20
