GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
16,MIL,P000796,P006509,P008987,0 days 00:06:48,-5,14,19
16,MIL,P006085,P007831,P013386,0 days 00:06:20,0,12,12
16,MIL,P000796,P006085,P013386,0 days 00:06:20,0,12,12
16,MIL,P001392,P006509,P013385,0 days 00:06:05,-1,11,12
16,MIL,P001518,P006085,P008987,0 days 00:06:03,10,17,7
16,MIL,P001392,P006085,P007831,0 days 00:05:58,0,12,12
16,MIL,P006509,P007831,P008987,0 days 00:05:52,-2,13,15
16,MIL,P000796,P006509,P007831,0 days 00:05:52,-2,13,15
16,MIL,P000796,P006085,P006509,0 days 00:04:59,-2,11,13
16,MIL,P006085,P006509,P007831,0 days 00:04:59,-2,11,13
16,MIL,P006509,P008987,P013385,0 days 00:04:59,2,8,6
16,MIL,P001392,P001518,P007831,0 days 00:04:57,4,7,3
16,MIL,P001392,P001518,P013384,0 days 00:04:54,4,8,4
16,MIL,P000796,P001392,P006085,0 days 00:04:41,2,10,8
16,MIL,P006085,P008987,P013385,0 days 00:04:27,-1,9,10
16,MIL,P001392,P008987,P013385,0 days 00:04:27,-1,9,10
16,MIL,P001392,P006085,P013385,0 days 00:04:27,-1,9,10
16,MIL,P000796,P001518,P013386,0 days 00:04:24,3,12,9
16,MIL,P001518,P006085,P013386,0 days 00:04:24,3,12,9
16,MIL,P001518,P007831,P013386,0 days 00:04:24,3,12,9
16,MIL,P001392,P007831,P013384,0 days 00:04:22,1,7,6
16,MIL,P001392,P006509,P008987,0 days 00:04:09,2,10,8
16,MIL,P006509,P013384,P013385,0 days 00:04:08,1,5,4
16,MIL,P001392,P001518,P013385,0 days 00:03:43,2,8,6
16,MIL,P006701,P008987,P013384,0 days 00:03:41,-3,3,6
16,MIL,P001392,P001518,P008987,0 days 00:03:39,3,4,1
16,MIL,P000796,P008987,P013384,0 days 00:03:34,-6,4,10
16,MIL,P000796,P007831,P013384,0 days 00:03:30,-9,3,12
16,MIL,P001518,P008987,P013384,0 days 00:03:15,0,2,2
16,MIL,P006085,P006509,P013385,0 days 00:03:10,1,7,6
16,MIL,P001392,P006085,P006509,0 days 00:03:10,1,7,6
16,MIL,P001392,P013384,P013385,0 days 00:03:07,4,8,4
16,MIL,P001518,P013384,P013385,0 days 00:03:07,4,8,4
16,MIL,P007831,P008987,P013384,0 days 00:03:03,-2,2,4
16,MIL,P001392,P001518,P006509,0 days 00:03:01,-1,5,6
16,MIL,P001518,P006509,P013385,0 days 00:02:55,-2,4,6
16,MIL,P001392,P007831,P013385,0 days 00:02:41,0,6,6
16,MIL,P006509,P006701,P013384,0 days 00:02:39,-3,1,4
16,MIL,P006509,P006701,P008987,0 days 00:02:39,-3,1,4
16,MIL,P006509,P008987,P013384,0 days 00:02:39,-3,1,4
16,MIL,P001518,P007831,P013384,0 days 00:02:35,4,4,0
16,MIL,P000796,P001392,P013386,0 days 00:02:24,-4,1,5
16,MIL,P001392,P007831,P013386,0 days 00:02:24,-4,1,5
16,MIL,P001392,P006509,P013384,0 days 00:02:19,0,4,4
16,MIL,P001518,P006509,P013384,0 days 00:02:19,0,4,4
16,MIL,P007831,P013384,P013386,0 days 00:02:14,-7,1,8
16,MIL,P000796,P013384,P013386,0 days 00:02:14,-7,1,8
16,MIL,P001392,P008987,P013384,0 days 00:02:13,1,2,1
16,MIL,P000796,P006085,P013384,0 days 00:02:09,-6,0,6
16,MIL,P000796,P006701,P013384,0 days 00:01:52,-4,2,6
16,MIL,P000796,P001392,P001518,0 days 00:01:52,3,4,1
16,MIL,P000796,P006701,P008987,0 days 00:01:52,-4,2,6
16,MIL,P006509,P006701,P013385,0 days 00:01:49,1,1,0
16,MIL,P006701,P013384,P013385,0 days 00:01:49,1,1,0
16,MIL,P006701,P008987,P013385,0 days 00:01:49,1,1,0
16,MIL,P008987,P013384,P013385,0 days 00:01:49,1,1,0
16,MIL,P000796,P001392,P013384,0 days 00:01:47,-3,3,6
16,MIL,P006085,P007831,P013384,0 days 00:01:43,-6,0,6
16,MIL,P001392,P006509,P007831,0 days 00:01:29,-2,2,4
16,MIL,P000796,P001518,P013384,0 days 00:01:28,0,2,2
16,MIL,P001518,P007831,P013385,0 days 00:01:24,2,4,2
16,MIL,P001392,P013384,P013386,0 days 00:01:21,-4,1,5
16,MIL,P006085,P007831,P013385,0 days 00:01:17,-2,2,4
16,MIL,P007831,P008987,P013385,0 days 00:01:17,-2,2,4
16,MIL,P006085,P008987,P013384,0 days 00:01:16,-3,0,3
16,MIL,P001392,P006085,P013386,0 days 00:01:03,0,0,0
16,MIL,P001518,P006701,P008987,0 days 00:01:02,0,2,2
16,MIL,P001518,P006701,P013384,0 days 00:01:02,0,2,2
16,MIL,P000796,P001518,P006701,0 days 00:01:02,0,2,2
16,MIL,P000796,P001392,P006509,0 days 00:00:59,1,3,2
16,MIL,P006085,P013384,P013386,0 days 00:00:53,-3,0,3
16,MIL,P000796,P006509,P013384,0 days 00:00:50,-4,0,4
16,MIL,P000796,P006509,P006701,0 days 00:00:50,-4,0,4
16,MIL,P007831,P013384,P013385,0 days 00:00:48,4,4,0
16,MIL,P001518,P006509,P007831,0 days 00:00:36,-2,0,2
16,MIL,P006509,P007831,P013385,0 days 00:00:36,-2,0,2
16,MIL,P001518,P006085,P013384,0 days 00:00:26,0,0,0
16,MIL,P000796,P001518,P006509,0 days 00:00:06,1,1,0
16,MIL,P001518,P006509,P008987,0 days 00:00:06,1,1,0
16,PRS,P012608,P012610,P012613,0 days 00:26:15,-13,45,58
16,PRS,P010390,P012608,P012613,0 days 00:25:24,-9,43,52
16,PRS,P010390,P012608,P012610,0 days 00:24:34,-13,39,52
16,PRS,P010390,P012610,P012613,0 days 00:24:34,-13,39,52
16,PRS,P004197,P010390,P012608,0 days 00:14:10,1,27,26
16,PRS,P004197,P010390,P012613,0 days 00:14:10,1,27,26
16,PRS,P004197,P012608,P012610,0 days 00:14:10,1,27,26
16,PRS,P004197,P012608,P012613,0 days 00:14:10,1,27,26
16,PRS,P004197,P012610,P012613,0 days 00:14:10,1,27,26
16,PRS,P004197,P010390,P012610,0 days 00:14:10,1,27,26
16,PRS,P007032,P012609,P012640,0 days 00:12:55,4,25,21
16,PRS,P005793,P012609,P012640,0 days 00:12:55,4,25,21
16,PRS,P005793,P007032,P012640,0 days 00:12:55,4,25,21
16,PRS,P005793,P007032,P012609,0 days 00:12:55,4,25,21
16,PRS,P004512,P012609,P012640,0 days 00:10:39,5,22,17
16,PRS,P004512,P007032,P012640,0 days 00:10:39,5,22,17
16,PRS,P004512,P007032,P012609,0 days 00:10:39,5,22,17
16,PRS,P004512,P005793,P012640,0 days 00:10:39,5,22,17
16,PRS,P004512,P005793,P012609,0 days 00:10:39,5,22,17
16,PRS,P004512,P005793,P007032,0 days 00:10:39,5,22,17
16,PRS,P012608,P012609,P012613,0 days 00:08:39,-5,21,26
16,PRS,P012608,P012609,P012610,0 days 00:07:49,-9,17,26
16,PRS,P012609,P012610,P012613,0 days 00:07:49,-9,17,26
16,PRS,P010390,P012608,P012609,0 days 00:06:58,-5,15,20
16,PRS,P010390,P012609,P012613,0 days 00:06:58,-5,15,20
16,PRS,P010390,P012609,P012610,0 days 00:06:08,-9,11,20
16,PRS,P007032,P012608,P012610,0 days 00:02:47,-4,1,5
16,PRS,P007032,P012610,P012613,0 days 00:02:47,-4,1,5
16,PRS,P007032,P012608,P012613,0 days 00:02:47,-4,1,5
16,PRS,P007032,P010390,P012608,0 days 00:02:47,-4,1,5
16,PRS,P007032,P010390,P012613,0 days 00:02:47,-4,1,5
16,PRS,P007032,P010390,P012610,0 days 00:02:47,-4,1,5
16,PRS,P012608,P012613,P012640,0 days 00:02:19,3,4,1
16,PRS,P010390,P012613,P012640,0 days 00:02:19,3,4,1
16,PRS,P010390,P012608,P012640,0 days 00:02:19,3,4,1
16,PRS,P005793,P007032,P013373,0 days 00:02:16,-1,3,4
16,PRS,P005793,P012609,P013373,0 days 00:02:16,-1,3,4
16,PRS,P005793,P012640,P013373,0 days 00:02:16,-1,3,4
16,PRS,P007032,P012609,P013373,0 days 00:02:16,-1,3,4
16,PRS,P007032,P012640,P013373,0 days 00:02:16,-1,3,4
16,PRS,P012609,P012640,P013373,0 days 00:02:16,-1,3,4
16,PRS,P005793,P012610,P012613,0 days 00:01:41,0,6,6
16,PRS,P005793,P012609,P012610,0 days 00:01:41,0,6,6
16,PRS,P005793,P012609,P012613,0 days 00:01:41,0,6,6
16,PRS,P005793,P012608,P012613,0 days 00:01:41,0,6,6
16,PRS,P005793,P012608,P012610,0 days 00:01:41,0,6,6
16,PRS,P005793,P012608,P012609,0 days 00:01:41,0,6,6
16,PRS,P010390,P012610,P012640,0 days 00:01:29,-1,0,1
16,PRS,P012608,P012610,P012640,0 days 00:01:29,-1,0,1
16,PRS,P012610,P012613,P012640,0 days 00:01:29,-1,0,1
16,PRS,P010390,P012609,P012640,0 days 00:00:50,4,4,0
16,PRS,P012608,P012609,P012640,0 days 00:00:50,4,4,0
16,PRS,P012609,P012613,P012640,0 days 00:00:50,4,4,0
17,BAR,P000925,P009862,P012745,0 days 00:18:12,6,33,27
17,BAR,P003196,P009992,P013379,0 days 00:11:52,14,36,22
17,BAR,P003478,P009862,P012745,0 days 00:09:49,3,21,18
17,BAR,P006435,P009862,P012745,0 days 00:09:32,3,18,15
17,BAR,P000925,P012745,P012795,0 days 00:09:23,-2,13,15
17,BAR,P003196,P003478,P009992,0 days 00:09:12,14,25,11
17,BAR,P003478,P009992,P013379,0 days 00:09:11,14,25,11
17,BAR,P000925,P009862,P012795,0 days 00:09:04,0,13,13
17,BAR,P009862,P012745,P012795,0 days 00:09:04,0,13,13
17,BAR,P000925,P003478,P012745,0 days 00:08:50,4,18,14
17,BAR,P000925,P003478,P009862,0 days 00:08:50,4,18,14
17,BAR,P002939,P003196,P013379,0 days 00:08:39,12,27,15
17,BAR,P000925,P006435,P009862,0 days 00:08:33,4,15,11
17,BAR,P000925,P006435,P012745,0 days 00:08:33,4,15,11
17,BAR,P003196,P003478,P013379,0 days 00:08:32,16,25,9
17,BAR,P002939,P009992,P013379,0 days 00:08:07,9,25,16
17,BAR,P006435,P012745,P012795,0 days 00:08:06,7,16,9
17,BAR,P002939,P003196,P009992,0 days 00:07:28,11,25,14
17,BAR,P006435,P009862,P012795,0 days 00:07:27,4,13,9
17,BAR,P000925,P006435,P012795,0 days 00:07:27,4,13,9
17,BAR,P002939,P012795,P013379,0 days 00:07:13,-3,16,19
17,BAR,P009862,P010106,P012745,0 days 00:06:32,7,17,10
17,BAR,P002939,P003478,P013379,0 days 00:05:48,11,18,7
17,BAR,P002939,P003478,P009992,0 days 00:05:48,11,18,7
17,BAR,P000925,P002939,P012745,0 days 00:05:12,-7,5,12
17,BAR,P006435,P012795,P013379,0 days 00:05:11,-2,11,13
17,BAR,P002939,P003196,P003478,0 days 00:05:09,13,18,5
17,BAR,P003478,P010106,P012745,0 days 00:05:08,3,11,8
17,BAR,P000925,P010106,P012745,0 days 00:05:05,5,13,8
17,BAR,P002939,P009862,P012745,0 days 00:04:53,-5,5,10
17,BAR,P000925,P002939,P009862,0 days 00:04:53,-5,5,10
17,BAR,P002939,P006435,P012795,0 days 00:04:49,1,10,9
17,BAR,P000925,P009862,P010106,0 days 00:04:46,7,13,6
17,BAR,P003196,P012795,P013379,0 days 00:04:31,-1,13,14
17,BAR,P000925,P003478,P010106,0 days 00:04:28,5,11,6
17,BAR,P003478,P009862,P010106,0 days 00:04:28,5,11,6
17,BAR,P002939,P006568,P012795,0 days 00:04:22,1,10,9
17,BAR,P006435,P006568,P012795,0 days 00:04:22,1,10,9
17,BAR,P002939,P006435,P006568,0 days 00:04:22,1,10,9
17,BAR,P002939,P006435,P013379,0 days 00:04:10,-2,7,9
17,BAR,P002939,P003478,P012745,0 days 00:03:55,-3,5,8
17,BAR,P002939,P006568,P013379,0 days 00:03:43,-2,7,9
17,BAR,P003196,P009992,P010106,0 days 00:03:43,1,8,7
17,BAR,P006568,P012795,P013379,0 days 00:03:43,-2,7,9
17,BAR,P006435,P006568,P013379,0 days 00:03:43,-2,7,9
17,BAR,P003196,P006435,P013379,0 days 00:03:34,0,7,7
17,BAR,P002939,P003196,P012795,0 days 00:03:30,-1,9,10
17,BAR,P003196,P009992,P012795,0 days 00:03:20,-2,11,13
17,BAR,P009992,P012795,P013379,0 days 00:03:20,-2,11,13
17,BAR,P002939,P003478,P009862,0 days 00:03:16,-1,5,6
17,BAR,P000925,P002939,P003478,0 days 00:03:16,-1,5,6
17,BAR,P006435,P009992,P013379,0 days 00:03:07,0,7,7
17,BAR,P003196,P006435,P009992,0 days 00:03:07,0,7,7
17,BAR,P003478,P006435,P013379,0 days 00:03:05,-1,6,7
17,BAR,P009992,P010106,P012745,0 days 00:02:44,0,6,6
17,BAR,P002939,P012745,P012795,0 days 00:02:35,-3,3,6
17,BAR,P003196,P009992,P012745,0 days 00:02:26,-2,4,6
17,BAR,P003196,P010106,P012745,0 days 00:02:26,-2,4,6
17,BAR,P002939,P009862,P012795,0 days 00:02:21,-3,2,5
17,BAR,P002939,P009992,P012795,0 days 00:02:19,-2,7,9
17,BAR,P003478,P006435,P009992,0 days 00:02:06,0,3,3
17,BAR,P003196,P003478,P006435,0 days 00:02:06,0,3,3
17,BAR,P003478,P006435,P012745,0 days 00:02:05,-1,5,6
17,BAR,P003478,P006435,P009862,0 days 00:02:05,-1,5,6
17,BAR,P009862,P009992,P010106,0 days 00:02:04,2,6,4
17,BAR,P009862,P009992,P012745,0 days 00:02:04,2,6,4
17,BAR,P003478,P009992,P010106,0 days 00:01:57,1,4,3
17,BAR,P003196,P003478,P010106,0 days 00:01:57,1,4,3
17,BAR,P000925,P002939,P012795,0 days 00:01:56,-6,0,6
17,BAR,P003196,P009862,P012745,0 days 00:01:46,0,4,4
17,BAR,P003196,P009862,P009992,0 days 00:01:46,0,4,4
17,BAR,P003196,P009862,P010106,0 days 00:01:46,0,4,4
17,BAR,P003478,P012745,P013379,0 days 00:01:38,-3,3,6
17,BAR,P003196,P006435,P012795,0 days 00:01:28,0,4,4
17,BAR,P003478,P009992,P012745,0 days 00:01:19,-4,0,4
17,BAR,P003478,P010106,P013379,0 days 00:01:17,3,4,1
17,BAR,P009992,P010106,P013379,0 days 00:01:17,3,4,1
17,BAR,P003196,P010106,P013379,0 days 00:01:17,3,4,1
17,BAR,P000925,P003478,P006435,0 days 00:01:06,0,2,2
17,BAR,P006435,P009992,P012795,0 days 00:01:01,0,4,4
17,BAR,P003478,P009862,P013379,0 days 00:00:59,-1,3,4
17,BAR,P006435,P009862,P013379,0 days 00:00:59,-1,3,4
17,BAR,P006435,P012745,P013379,0 days 00:00:59,-1,3,4
17,BAR,P009862,P012745,P013379,0 days 00:00:59,-1,3,4
17,BAR,P003196,P009862,P013379,0 days 00:00:44,1,2,1
17,BAR,P009862,P012795,P013379,0 days 00:00:44,1,2,1
17,BAR,P002939,P003196,P009862,0 days 00:00:44,1,2,1
17,BAR,P003196,P009862,P012795,0 days 00:00:44,1,2,1
17,BAR,P002939,P009862,P013379,0 days 00:00:44,1,2,1
17,BAR,P003196,P003478,P012745,0 days 00:00:40,-2,0,2
17,BAR,P002939,P006435,P012745,0 days 00:00:39,3,3,0
17,BAR,P006435,P006568,P012745,0 days 00:00:39,3,3,0
17,BAR,P002939,P006568,P012745,0 days 00:00:39,3,3,0
17,BAR,P006568,P012745,P012795,0 days 00:00:39,3,3,0
17,BAR,P009992,P012745,P013379,0 days 00:00:39,-2,0,2
17,BAR,P002939,P012745,P013379,0 days 00:00:39,-2,0,2
17,BAR,P002939,P009992,P012745,0 days 00:00:39,-2,0,2
17,BAR,P002939,P003196,P006435,0 days 00:00:27,0,0,0
17,BAR,P000925,P002939,P010106,0 days 00:00:19,-2,0,2
17,BAR,P000925,P010106,P012795,0 days 00:00:19,-2,0,2
17,BAR,P002939,P010106,P012745,0 days 00:00:19,-2,0,2
17,BAR,P002939,P010106,P012795,0 days 00:00:19,-2,0,2
17,BAR,P010106,P012745,P012795,0 days 00:00:19,-2,0,2
17,BAR,P000925,P009862,P009992,0 days 00:00:18,2,2,0
17,BAR,P000925,P009992,P010106,0 days 00:00:18,2,2,0
17,BAR,P000925,P009992,P012745,0 days 00:00:18,2,2,0
17,BER,P006919,P008173,P008780,0 days 00:18:38,-6,31,37
17,BER,P006919,P008173,P011934,0 days 00:14:13,-6,21,27
17,BER,P008173,P008780,P011934,0 days 00:14:08,-4,20,24
17,BER,P006919,P008780,P010791,0 days 00:13:46,0,27,27
17,BER,P008173,P008780,P010791,0 days 00:13:39,0,24,24
17,BER,P006919,P008173,P012604,0 days 00:11:56,-5,19,24
17,BER,P006919,P008780,P011934,0 days 00:11:54,-6,18,24
17,BER,P006919,P008780,P012604,0 days 00:11:22,-7,21,28
17,BER,P008173,P008780,P012604,0 days 00:11:14,-1,20,21
17,BER,P006919,P008173,P010791,0 days 00:11:13,-2,18,20
17,BER,P008173,P011934,P012604,0 days 00:10:59,-6,18,24
17,BER,P008062,P008384,P012721,0 days 00:10:06,-12,17,29
17,BER,P006919,P011934,P012604,0 days 00:09:59,-8,16,24
17,BER,P008780,P011934,P012604,0 days 00:08:37,-6,15,21
17,BER,P008062,P010791,P012721,0 days 00:08:31,1,19,18
17,BER,P008062,P008384,P010791,0 days 00:07:51,-2,16,18
17,BER,P008384,P010791,P012721,0 days 00:07:51,-2,16,18
17,BER,P008173,P008780,P011631,0 days 00:06:07,-3,10,13
17,BER,P008062,P010791,P012604,0 days 00:06:03,-2,15,17
17,BER,P008780,P010791,P011631,0 days 00:05:30,0,13,13
17,BER,P010791,P012604,P012721,0 days 00:04:55,2,12,10
17,BER,P008173,P010791,P011631,0 days 00:04:50,-3,10,13
17,BER,P006919,P010791,P011631,0 days 00:04:50,-3,10,13
17,BER,P006919,P008780,P011631,0 days 00:04:50,-3,10,13
17,BER,P006919,P008173,P011631,0 days 00:04:50,-3,10,13
17,BER,P008173,P008780,P012721,0 days 00:04:49,2,8,6
17,BER,P008780,P010791,P012604,0 days 00:04:31,1,10,9
17,BER,P006919,P010791,P011934,0 days 00:04:20,0,5,5
17,BER,P008173,P010791,P011934,0 days 00:04:20,0,5,5
17,BER,P008780,P010791,P011934,0 days 00:04:20,0,5,5
17,BER,P008062,P010791,P011631,0 days 00:04:16,1,9,8
17,BER,P010791,P011631,P012721,0 days 00:04:16,1,9,8
17,BER,P008062,P011631,P012721,0 days 00:04:16,1,9,8
17,BER,P008062,P008384,P012604,0 days 00:04:15,0,10,10
17,BER,P008384,P012604,P012721,0 days 00:04:15,0,10,10
17,BER,P008384,P010791,P012604,0 days 00:04:15,0,10,10
17,BER,P008062,P012604,P012721,0 days 00:04:15,0,10,10
17,BER,P006919,P010791,P012604,0 days 00:03:51,-1,8,9
17,BER,P008062,P008384,P011631,0 days 00:03:36,-2,6,8
17,BER,P008384,P010791,P011631,0 days 00:03:36,-2,6,8
17,BER,P008384,P011631,P012721,0 days 00:03:36,-2,6,8
17,BER,P008062,P008780,P010791,0 days 00:03:13,5,12,7
17,BER,P008780,P010791,P012721,0 days 00:03:06,5,9,4
17,BER,P008780,P011934,P012721,0 days 00:03:00,0,4,4
17,BER,P008384,P011934,P012721,0 days 00:02:52,-10,3,13
17,BER,P006251,P011934,P012721,0 days 00:02:52,-10,3,13
17,BER,P006251,P008384,P012721,0 days 00:02:52,-10,3,13
17,BER,P006251,P008384,P011934,0 days 00:02:52,-10,3,13
17,BER,P008173,P010791,P012604,0 days 00:02:43,3,5,2
17,BER,P006919,P008062,P008780,0 days 00:02:42,0,9,9
17,BER,P006919,P008062,P010791,0 days 00:02:33,2,9,7
17,BER,P006251,P008780,P010791,0 days 00:02:31,4,8,4
17,BER,P006919,P007025,P008173,0 days 00:02:28,-2,3,5
17,BER,P006919,P007025,P011934,0 days 00:02:28,-2,3,5
17,BER,P007025,P011934,P012604,0 days 00:02:28,-2,3,5
17,BER,P007025,P008173,P012604,0 days 00:02:28,-2,3,5
17,BER,P007025,P008173,P011934,0 days 00:02:28,-2,3,5
17,BER,P006919,P007025,P012604,0 days 00:02:28,-2,3,5
17,BER,P008173,P010791,P012721,0 days 00:02:26,2,6,4
17,BER,P008173,P011934,P012721,0 days 00:02:23,0,2,2
17,BER,P006251,P008780,P012721,0 days 00:02:23,0,6,6
17,BER,P006251,P008062,P011934,0 days 00:02:18,-10,1,11
17,BER,P006251,P008062,P012721,0 days 00:02:15,-10,1,11
17,BER,P006251,P008062,P008384,0 days 00:02:15,-10,1,11
17,BER,P008062,P011934,P012721,0 days 00:02:15,-10,1,11
17,BER,P008062,P008384,P011934,0 days 00:02:15,-10,1,11
17,BER,P008780,P011631,P012721,0 days 00:01:57,3,3,0
17,BER,P008062,P008780,P012604,0 days 00:01:54,-4,5,9
17,BER,P006919,P008062,P012604,0 days 00:01:54,-4,5,9
17,BER,P006251,P008173,P012721,0 days 00:01:46,0,4,4
17,BER,P006251,P008173,P008780,0 days 00:01:46,0,4,4
17,BER,P006251,P010791,P012721,0 days 00:01:46,0,4,4
17,BER,P008780,P012604,P012721,0 days 00:01:46,2,4,2
17,BER,P008173,P012604,P012721,0 days 00:01:46,2,4,2
17,BER,P006251,P008173,P010791,0 days 00:01:46,0,4,4
17,BER,P011631,P011934,P012721,0 days 00:01:17,0,0,0
17,BER,P008173,P011631,P012721,0 days 00:01:17,0,0,0
17,BER,P008780,P011631,P011934,0 days 00:01:17,0,0,0
17,BER,P008173,P011631,P011934,0 days 00:01:17,0,0,0
17,BER,P011934,P012604,P012721,0 days 00:01:06,0,2,2
17,BER,P006251,P006919,P008062,0 days 00:00:48,4,4,0
17,BER,P006251,P006919,P008780,0 days 00:00:48,4,4,0
17,BER,P006251,P008062,P008780,0 days 00:00:48,4,4,0
17,BER,P006251,P006919,P010791,0 days 00:00:45,4,4,0
17,BER,P006251,P008062,P010791,0 days 00:00:45,4,4,0
17,BER,P006251,P008780,P011934,0 days 00:00:40,0,2,2
17,BER,P008062,P008780,P012721,0 days 00:00:40,3,3,0
17,BER,P008062,P008780,P011631,0 days 00:00:40,3,3,0
17,BER,P006251,P008384,P008780,0 days 00:00:37,0,2,2
17,BER,P008384,P008780,P011934,0 days 00:00:37,0,2,2
17,BER,P008384,P008780,P012721,0 days 00:00:37,0,2,2
17,BER,P006919,P008062,P011934,0 days 00:00:09,-2,0,2
17,BER,P008062,P008780,P011934,0 days 00:00:09,-2,0,2
17,BER,P008062,P011934,P012604,0 days 00:00:06,-2,0,2
17,BER,P006251,P006919,P011934,0 days 00:00:03,0,0,0
18,OLY,P003469,P012878,P013380,0 days 00:15:55,8,28,20
18,OLY,P003469,P008855,P013380,0 days 00:15:28,3,30,27
18,OLY,P003469,P007947,P013380,0 days 00:14:34,12,30,18
18,OLY,P003469,P008855,P012878,0 days 00:14:16,-1,22,23
18,OLY,P007947,P012878,P013380,0 days 00:13:01,14,25,11
18,OLY,P008855,P012878,P013380,0 days 00:12:34,5,22,17
18,OLY,P003469,P007947,P012878,0 days 00:11:39,10,21,11
18,OLY,P003469,P007947,P008855,0 days 00:11:04,5,18,13
18,OLY,P007947,P008855,P013380,0 days 00:11:04,5,18,13
18,OLY,P001255,P008829,P009849,0 days 00:10:12,3,19,16
18,OLY,P007947,P008855,P012878,0 days 00:09:59,6,15,9
18,OLY,P001255,P007982,P008829,0 days 00:07:17,6,15,9
18,OLY,P001255,P007947,P008829,0 days 00:07:16,2,12,10
18,OLY,P001255,P008829,P011194,0 days 00:07:02,-2,11,13
18,OLY,P001255,P007982,P009849,0 days 00:05:56,3,12,9
18,OLY,P007982,P008829,P009849,0 days 00:05:56,3,12,9
18,OLY,P003469,P007982,P013380,0 days 00:05:55,1,9,8
18,OLY,P007982,P009849,P011194,0 days 00:05:52,-3,7,10
18,OLY,P007947,P008811,P009849,0 days 00:05:49,-1,11,12
18,OLY,P001255,P003469,P008855,0 days 00:04:59,-8,10,18
18,OLY,P007982,P012878,P013380,0 days 00:04:43,7,10,3
18,OLY,P001255,P007947,P008811,0 days 00:04:37,-2,7,9
18,OLY,P001255,P007947,P009849,0 days 00:04:37,-2,7,9
18,OLY,P001255,P008811,P009849,0 days 00:04:37,-2,7,9
18,OLY,P008829,P009849,P011194,0 days 00:04:35,-1,6,7
18,OLY,P007982,P008829,P011194,0 days 00:04:35,-1,6,7
18,OLY,P003469,P011194,P013380,0 days 00:04:35,-4,9,13
18,OLY,P001255,P007982,P011194,0 days 00:04:35,-1,6,7
18,OLY,P001255,P009849,P011194,0 days 00:04:35,-1,6,7
18,OLY,P007947,P007982,P012878,0 days 00:04:23,11,13,2
18,OLY,P007947,P008829,P009849,0 days 00:04:16,0,7,7
18,OLY,P008811,P008829,P009849,0 days 00:04:16,0,7,7
18,OLY,P001255,P008811,P008829,0 days 00:04:16,0,7,7
18,OLY,P007947,P008811,P008829,0 days 00:04:16,0,7,7
18,OLY,P003469,P009849,P013380,0 days 00:04:08,-3,7,10
18,OLY,P001255,P008855,P013380,0 days 00:04:05,-2,13,15
18,OLY,P007982,P008829,P012878,0 days 00:04:04,11,13,2
18,OLY,P001255,P008855,P011194,0 days 00:04:02,-4,8,12
18,OLY,P007947,P007982,P013380,0 days 00:03:40,10,12,2
18,OLY,P008855,P011194,P013380,0 days 00:03:28,-4,9,13
18,OLY,P003469,P007982,P012878,0 days 00:03:21,3,6,3
18,OLY,P001255,P003469,P013380,0 days 00:03:17,-2,10,12
18,OLY,P001255,P008855,P012878,0 days 00:03:10,-7,5,12
18,OLY,P001255,P003469,P012878,0 days 00:03:10,-7,5,12
18,OLY,P001255,P009849,P012878,0 days 00:03:03,-2,6,8
18,OLY,P007947,P008855,P011194,0 days 00:02:44,-2,5,7
18,OLY,P007947,P008829,P012878,0 days 00:02:43,7,7,0
18,OLY,P007947,P007982,P008829,0 days 00:02:43,7,7,0
18,OLY,P001255,P008829,P012878,0 days 00:02:42,7,9,2
18,OLY,P003469,P009849,P012878,0 days 00:02:42,-6,2,8
18,OLY,P001255,P007982,P012878,0 days 00:02:42,7,9,2
18,OLY,P001255,P008829,P008855,0 days 00:02:41,1,7,6
18,OLY,P003469,P008855,P011194,0 days 00:02:40,-4,6,10
18,OLY,P008829,P008855,P011194,0 days 00:02:27,-1,5,6
18,OLY,P001255,P011194,P013380,0 days 00:02:23,-3,6,9
18,OLY,P003469,P007982,P009849,0 days 00:02:22,-4,1,5
18,OLY,P007982,P009849,P013380,0 days 00:02:22,-4,1,5
18,OLY,P003469,P007947,P007982,0 days 00:02:18,6,8,2
18,OLY,P003469,P008855,P009849,0 days 00:02:16,-6,2,8
18,OLY,P008855,P009849,P012878,0 days 00:02:16,-6,2,8
18,OLY,P003469,P008811,P009849,0 days 00:02:12,-3,4,7
18,OLY,P001255,P003469,P009849,0 days 00:02:03,-8,0,8
18,OLY,P007982,P011194,P013380,0 days 00:01:55,0,3,3
18,OLY,P003469,P007982,P011194,0 days 00:01:55,0,3,3
18,OLY,P008811,P009849,P013380,0 days 00:01:51,-1,4,5
18,OLY,P003469,P008811,P013380,0 days 00:01:51,-1,4,5
18,OLY,P007853,P012878,P013380,0 days 00:01:48,-1,0,1
18,OLY,P003469,P007853,P013380,0 days 00:01:48,-1,0,1
18,OLY,P003469,P007853,P012878,0 days 00:01:48,-1,0,1
18,OLY,P007982,P009849,P012878,0 days 00:01:47,4,6,2
18,OLY,P007947,P011194,P013380,0 days 00:01:43,1,5,4
18,OLY,P003469,P007947,P011194,0 days 00:01:43,1,5,4
18,OLY,P001255,P008855,P009849,0 days 00:01:42,-6,0,6
18,OLY,P001255,P007947,P011194,0 days 00:01:39,-1,2,3
