Gamecode,CODETEAM,J1,J2,TIME,DELTA_SCORE,OFF,DEF
2,BAR,P011244,P012745,0.4,-4,0,4
2,IST,P004554,P004888,7.9,2,20,18
2,IST,P004554,P006372,9.283,-1,19,20
2,IST,P004554,P006590,5.933,-5,9,14
2,IST,P004554,P007200,16.916,0,34,34
2,IST,P004554,P009664,15.716,2,32,30
2,IST,P004554,P009846,1.917,4,8,4
2,IST,P004554,P011078,16.199,2,34,32
2,IST,P004888,P006372,0.75,-2,2,4
2,IST,P004888,P006590,14.216,-15,21,36
2,IST,P004888,P007200,20.017,-7,38,45
2,IST,P004888,P009513,3.2,-7,2,9
2,IST,P004888,P009664,14.5,-10,24,34
2,IST,P004888,P009846,14.534,-11,27,38
2,IST,P004888,P011078,13.85,1,35,34
2,IST,P004888,P011981,17.55,-14,29,43
2,IST,P004888,PLHK,3.683,7,14,7
2,IST,P006372,P007200,9.283,-1,19,20
2,IST,P006372,P009664,10.033,-3,21,24
2,IST,P006372,P009846,0.75,-2,2,4
2,IST,P006372,P011078,9.283,-1,19,20
2,IST,P006372,P011981,0.75,-2,2,4
2,IST,P006590,P007200,8.716,-10,8,18
2,IST,P006590,P009513,3.2,-7,2,9
2,IST,P006590,P009664,7.816,-2,11,13
2,IST,P006590,P009846,8.883,-7,17,24
2,IST,P006590,P011078,5.766,-6,8,14
2,IST,P006590,P011981,7.466,-8,8,16
2,IST,P007200,P009664,22.616,-13,32,45
2,IST,P007200,P009846,8.884,-6,14,20
2,IST,P007200,P011078,26.299,-2,56,58
2,IST,P007200,P011981,13.45,-8,21,29
2,IST,P007200,PLHK,3.683,7,14,7
2,IST,P009513,P009846,3.2,-7,2,9
2,IST,P009513,P011981,3.2,-7,2,9
2,IST,P009664,P009846,9.433,-6,18,24
2,IST,P009664,P011078,16.449,-5,29,34
2,IST,P009664,P011981,11.233,-15,13,28
2,IST,P009846,P011078,5.667,-2,11,13
2,IST,P009846,P011981,12.4,-15,17,32
2,IST,P011078,P011981,8.0,-2,18,20
2,IST,P011078,PLHK,3.683,7,14,7
2,IST,P011981,PLHK,3.683,7,14,7
3,BER,P003958,P006819,0.817,0,2,2
3,BER,P003958,P006919,22.466,-2,35,37
3,BER,P003958,P007025,6.3,1,9,8
3,BER,P003958,P007550,16.483,-10,23,33
3,BER,P003958,P008173,4.166,-2,5,7
3,BER,P003958,P008211,4.967,7,11,4
3,BER,P003958,P008384,4.934,5,11,6
3,BER,P003958,P008967,19.749,-8,28,36
3,BER,P003958,P012720,20.249,-8,30,38
3,BER,P003958,P012721,2.333,-3,2,5
3,BER,P006819,P007025,3.234,-7,2,9
3,BER,P006819,P008173,6.668,-12,8,20
3,BER,P006819,P008211,3.717,-5,4,9
3,BER,P006819,P008384,6.901,-12,8,20
3,BER,P006819,P012720,1.134,0,2,2
3,BER,P006819,P012721,6.401,-12,6,18
3,BER,P006919,P007025,4.9,1,7,6
3,BER,P006919,P007550,16.883,-7,26,33
3,BER,P006919,P008173,5.149,8,15,7
3,BER,P006919,P008211,3.984,9,11,2
3,BER,P006919,P008384,3.134,7,9,2
3,BER,P006919,P008967,22.366,7,45,38
3,BER,P006919,P012720,22.049,7,45,38
3,BER,P006919,P012721,3.133,10,15,5
3,BER,P007025,P007550,3.15,-1,3,4
3,BER,P007025,P008173,3.617,-9,2,11
3,BER,P007025,P008211,2.767,4,6,2
3,BER,P007025,P008384,7.034,-2,11,13
3,BER,P007025,P008967,1.25,-2,0,2
3,BER,P007025,P012720,1.25,-2,0,2
3,BER,P007025,P012721,4.634,-7,4,11
3,BER,P007550,P008384,1.9,1,3,2
3,BER,P007550,P008967,14.983,-8,23,31
3,BER,P007550,P012720,13.733,-6,23,29
3,BER,P007550,P012721,0.4,3,3,0
3,BER,P008173,P008211,7.6,-12,10,22
3,BER,P008173,P008384,10.784,-19,14,33
3,BER,P008173,P008967,5.149,7,15,8
3,BER,P008173,P012720,11.649,-2,23,25
3,BER,P008173,P012721,13.95,-15,24,39
3,BER,P008211,P008384,10.784,-6,18,24
3,BER,P008211,P008967,3.167,5,7,2
3,BER,P008211,P012720,7.6,-2,13,15
3,BER,P008211,P012721,9.55,-12,12,24
3,BER,P008384,P008967,0.417,2,2,0
3,BER,P008384,P012720,5.667,-5,10,15
3,BER,P008384,P012721,11.917,-19,14,33
3,BER,P008967,P012720,22.049,6,45,39
3,BER,P008967,P012721,4.066,7,15,8
3,BER,P012720,P012721,8.816,0,21,21
3,MUN,P003583,P004508,3.25,2,8,6
3,MUN,P003583,P005478,0.433,0,2,2
3,MUN,P003583,P006760,17.518,6,32,26
3,MUN,P003583,P007056,14.701,4,26,22
3,MUN,P003583,P007975,3.417,-6,3,9
3,MUN,P003583,P008985,14.534,12,31,19
3,MUN,P003583,P010391,14.001,10,26,16
3,MUN,P003583,P011987,3.95,-4,8,12
3,MUN,P004508,P005478,7.666,7,19,12
3,MUN,P004508,P006760,9.067,-7,13,20
3,MUN,P004508,P007056,11.267,6,21,15
3,MUN,P004508,P007639,2.333,-3,5,8
3,MUN,P004508,P007975,9.967,4,22,18
3,MUN,P004508,P008985,9.683,3,19,16
3,MUN,P004508,P010391,8.934,16,24,8
3,MUN,P004508,P011941,5.717,9,16,7
3,MUN,P004508,P011987,10.716,-9,17,26
3,MUN,P005478,P006760,0.667,3,3,0
3,MUN,P005478,P007056,7.983,3,18,15
3,MUN,P005478,P007975,10.167,10,28,18
3,MUN,P005478,P008985,1.716,-2,2,4
3,MUN,P005478,P010391,7.983,5,21,16
3,MUN,P005478,P011941,3.467,5,10,5
3,MUN,P005478,P011987,7.45,1,17,16
3,MUN,P006760,P007056,20.052,-2,30,32
3,MUN,P006760,P007639,2.333,-3,5,8
3,MUN,P006760,P007975,8.668,-8,13,21
3,MUN,P006760,P008985,17.201,8,31,23
3,MUN,P006760,P010391,14.685,10,26,16
3,MUN,P006760,P011941,2.101,3,5,2
3,MUN,P006760,P011987,11.184,-10,18,28
3,MUN,P007056,P007975,14.201,-5,23,28
3,MUN,P007056,P008985,16.751,13,34,21
3,MUN,P007056,P010391,23.268,20,51,31
3,MUN,P007056,P011941,4.351,7,11,4
3,MUN,P007056,P011987,11.234,-14,14,28
3,MUN,P007639,P007975,2.333,-3,5,8
3,MUN,P007639,P011987,2.333,-3,5,8
3,MUN,P007975,P010391,12.317,-1,24,25
3,MUN,P007975,P011941,3.851,7,12,5
3,MUN,P007975,P011987,9.951,-2,22,24
3,MUN,P008985,P010391,13.268,23,32,9
3,MUN,P008985,P011941,3.967,5,9,4
3,MUN,P008985,P011987,8.016,-10,10,20
3,MUN,P010391,P011941,4.334,7,12,5
3,MUN,P010391,P011987,3.55,-2,8,10
3,MUN,P011941,P011987,3.484,5,9,4
4,PAR,P000956,P003983,5.616,5,16,11
4,PAR,P000956,P007400,5.616,5,16,11
4,PAR,P000956,P008987,2.833,5,9,4
4,PAR,P000956,P011051,3.716,2,9,7
4,PAR,P000956,P012743,4.683,3,14,11
4,PAR,P003983,P004058,3.25,-5,4,9
4,PAR,P003983,P004172,0.767,-3,2,5
4,PAR,P003983,P007400,23.816,-5,54,59
4,PAR,P003983,P007673,8.133,9,23,14
4,PAR,P003983,P008987,13.75,-13,24,37
4,PAR,P003983,P009862,10.383,-13,13,26
4,PAR,P003983,P011050,4.617,-6,8,14
4,PAR,P003983,P011051,17.716,4,40,36
4,PAR,P003983,P012742,9.1,4,25,21
4,PAR,P003983,P012743,6.316,-5,15,20
4,PAR,P004058,P007400,2.733,-3,4,7
4,PAR,P004058,P007673,1.817,-3,3,6
4,PAR,P004058,P008987,8.683,-1,15,16
4,PAR,P004058,P009862,9.983,-2,18,20
4,PAR,P004058,P011050,5.633,-4,9,13
4,PAR,P004058,P011051,7.6,-3,13,16
4,PAR,P004058,P012742,13.233,-7,22,29
4,PAR,P004172,P007400,0.767,-3,2,5
4,PAR,P004172,P007673,4.15,-6,7,13
4,PAR,P004172,P008987,4.917,-9,9,18
4,PAR,P004172,P009862,4.15,-6,7,13
4,PAR,P004172,P011050,4.917,-9,9,18
4,PAR,P007400,P007673,6.6,9,21,12
4,PAR,P007400,P008987,11.7,-11,22,33
4,PAR,P007400,P009862,8.85,-13,11,24
4,PAR,P007400,P011050,3.5,-6,6,12
4,PAR,P007400,P011051,16.783,6,40,34
4,PAR,P007400,P012742,8.583,6,25,19
4,PAR,P007400,P012743,6.316,-5,15,20
4,PAR,P007673,P008987,5.683,-6,9,15
4,PAR,P007673,P009862,8.25,-9,12,21
4,PAR,P007673,P011050,4.75,-4,9,13
4,PAR,P007673,P011051,9.35,4,24,20
4,PAR,P007673,P012742,7.667,6,24,18
4,PAR,P008987,P009862,21.949,-18,35,53
4,PAR,P008987,P011050,8.417,-8,16,24
4,PAR,P008987,P011051,14.116,-5,22,27
4,PAR,P008987,P012742,8.683,-1,15,16
4,PAR,P008987,P012743,3.533,-5,8,13
4,PAR,P009862,P011050,7.133,-3,14,17
4,PAR,P009862,P011051,15.75,-10,23,33
4,PAR,P009862,P012742,9.983,-2,18,20
4,PAR,P009862,P012743,1.633,-8,1,9
4,PAR,P011050,P012742,5.633,-4,9,13
4,PAR,P011051,P012742,13.45,6,34,28
4,PAR,P011051,P012743,2.783,0,7,7
4,TEL,P004233,P007990,5.267,-7,12,19
4,TEL,P004233,P009622,0.75,0,0,0
4,TEL,P004233,P011193,2.65,-5,5,10
4,TEL,P004233,P011214,5.267,-7,12,19
4,TEL,P004233,P011219,4.25,-7,5,12
4,TEL,P004233,P011971,3.683,-4,7,11
4,TEL,P004233,P012744,4.533,-6,7,13
4,TEL,P005145,P007990,3.95,9,14,5
4,TEL,P005145,P009622,15.183,14,39,25
4,TEL,P005145,P009783,11.95,12,29,17
4,TEL,P005145,P011193,3.233,3,10,7
4,TEL,P005145,P011199,8.0,2,15,13
4,TEL,P005145,P011214,1.3,2,4,2
4,TEL,P005145,P011219,5.883,10,20,10
4,TEL,P005145,P011971,1.933,1,6,5
4,TEL,P005145,P012744,9.3,3,19,16
4,TEL,P007990,P009622,8.05,13,26,13
4,TEL,P007990,P009783,10.283,13,29,16
4,TEL,P007990,P011193,11.466,9,30,21
4,TEL,P007990,P011199,5.633,6,16,10
4,TEL,P007990,P011214,9.483,-3,23,26
4,TEL,P007990,P011219,14.533,12,38,26
4,TEL,P007990,P011971,11.033,9,29,20
4,TEL,P007990,P012744,10.366,3,27,24
4,TEL,P009622,P009783,17.149,13,42,29
4,TEL,P009622,P011193,8.348,1,22,21
4,TEL,P009622,P011199,12.916,6,30,24
4,TEL,P009622,P011214,4.449,-5,8,13
4,TEL,P009622,P011219,11.165,3,27,24
4,TEL,P009622,P011971,5.066,2,13,11
4,TEL,P009622,P012744,16.716,9,37,28
4,TEL,P009783,P011193,8.232,10,22,12
4,TEL,P009783,P011199,15.199,9,35,26
4,TEL,P009783,P011214,1.783,1,4,3
4,TEL,P009783,P011219,5.766,5,15,10
4,TEL,P009783,P011971,4.0,6,10,4
4,TEL,P009783,P012744,12.966,7,30,23
4,TEL,P011193,P011199,4.449,10,15,5
4,TEL,P011193,P011214,10.732,-4,24,28
4,TEL,P011193,P011219,14.881,-9,31,40
4,TEL,P011193,P011971,11.482,3,27,24
4,TEL,P011193,P012744,5.315,6,14,8
4,TEL,P011199,P011219,0.433,-3,0,3
4,TEL,P011199,P011971,2.683,7,9,2
4,TEL,P011199,P012744,12.283,7,28,21
4,TEL,P011214,P011219,10.282,-8,20,28
4,TEL,P011214,P011971,6.816,-6,16,22
4,TEL,P011214,P012744,5.616,-2,13,15
4,TEL,P011219,P011971,10.499,-1,21,22
4,TEL,P011219,P012744,7.832,2,15,13
4,TEL,P011971,P012744,4.933,-1,10,11
5,VIR,P001133,P001844,24.233,-22,38,60
5,VIR,P001133,P002084,1.683,-6,0,6
5,VIR,P001133,P003048,7.7,-3,10,13
5,VIR,P001133,P004007,18.816,10,47,37
5,VIR,P001133,P006739,6.783,21,28,7
5,VIR,P001133,P008847,19.467,14,51,37
5,VIR,P001133,P009549,28.883,-7,58,65
5,VIR,P001133,P011192,2.783,2,8,6
5,VIR,P001133,P012714,2.116,-5,5,10
5,VIR,P001133,PBCN,11.6,-8,19,27
5,VIR,P001844,P002084,6.083,-3,8,11
5,VIR,P001844,P003048,7.7,-3,10,13
5,VIR,P001844,P004007,13.366,-7,23,30
5,VIR,P001844,P008847,16.434,-11,27,38
5,VIR,P001844,P009549,22.933,-25,33,58
5,VIR,P001844,P011192,6.35,2,13,11
5,VIR,P001844,P012714,2.766,2,9,7
5,VIR,P001844,PBCN,14.667,-9,23,32
5,VIR,P002084,P004007,6.699,-4,9,13
5,VIR,P002084,P006739,4.583,-5,5,10
5,VIR,P002084,P008847,5.767,-3,7,10
5,VIR,P002084,P009549,1.383,-6,0,6
5,VIR,P002084,P011192,9.883,-5,13,18
5,VIR,P002084,P012714,3.216,1,6,5
5,VIR,P002084,PBCN,3.367,-1,4,5
5,VIR,P003048,P004007,1.8,2,5,3
5,VIR,P003048,P009549,7.7,-3,10,13
5,VIR,P003048,PBCN,5.9,-5,5,10
5,VIR,P004007,P006739,11.366,16,33,17
5,VIR,P004007,P008847,17.767,18,45,27
5,VIR,P004007,P009549,17.983,7,44,37
5,VIR,P004007,P011192,6.799,1,12,11
5,VIR,P004007,P012714,4.332,-7,6,13
5,VIR,P006739,P008847,8.8,22,31,9
5,VIR,P006739,P009549,5.95,18,25,7
5,VIR,P006739,P011192,5.416,-2,8,10
5,VIR,P006739,P012714,2.566,-6,2,8
5,VIR,P008847,P009549,18.634,11,48,37
5,VIR,P008847,P011192,6.6,0,10,10
5,VIR,P008847,PBCN,7.467,-7,13,20
5,VIR,P009549,P011192,0.65,-4,0,4
5,VIR,P009549,P012714,1.116,-8,0,8
5,VIR,P009549,PBCN,10.3,-11,14,25
5,VIR,P011192,P012714,4.216,4,11,7
5,VIR,P011192,PBCN,4.367,2,9,7
5,VIR,P012714,PBCN,1.0,3,5,2
5,ZAL,P002329,P002676,8.383,-5,13,18
5,ZAL,P002329,P003210,3.7,-7,6,13
5,ZAL,P002329,P003211,21.35,22,53,31
5,ZAL,P002329,P005504,4.283,-18,2,20
5,ZAL,P002329,P007109,23.6,4,47,43
5,ZAL,P002329,P007513,0.15,-3,0,3
5,ZAL,P002329,P010390,20.35,18,47,29
5,ZAL,P002329,P011218,19.766,8,43,35
5,ZAL,P002329,P011965,5.533,-2,12,14
5,ZAL,P002329,P012715,6.149,-1,13,14
5,ZAL,P002676,P003210,5.166,-9,7,16
5,ZAL,P002676,P003211,10.683,6,23,17
5,ZAL,P002676,P005504,5.849,-12,7,19
5,ZAL,P002676,P007109,7.066,3,12,9
5,ZAL,P002676,P010390,11.783,3,22,19
5,ZAL,P002676,P011218,10.532,-1,21,22
5,ZAL,P002676,P011965,7.549,1,16,15
5,ZAL,P002676,P012715,13.249,-10,23,33
5,ZAL,P003210,P003211,0.067,1,1,0
5,ZAL,P003210,P005504,7.033,-14,9,23
5,ZAL,P003210,P007109,2.617,-1,6,7
5,ZAL,P003210,P010390,0.683,3,3,0
5,ZAL,P003210,P011218,0.75,4,4,0
5,ZAL,P003210,P011965,5.95,-8,9,17
5,ZAL,P003210,P012715,5.166,-9,7,16
5,ZAL,P003211,P007109,17.967,14,41,27
5,ZAL,P003211,P007513,0.15,-3,0,3
5,ZAL,P003211,P010390,23.85,17,55,38
5,ZAL,P003211,P011218,21.033,15,50,35
5,ZAL,P003211,P011965,2.233,8,10,2
5,ZAL,P003211,P012715,9.199,8,23,15
5,ZAL,P005504,P007109,3.383,-11,2,13
5,ZAL,P005504,P011218,1.766,-8,0,8
5,ZAL,P005504,P011965,7.466,-14,9,23
5,ZAL,P005504,P012715,5.416,-11,7,18
5,ZAL,P007109,P007513,0.15,-3,0,3
5,ZAL,P007109,P010390,18.85,13,40,27
5,ZAL,P007109,P011218,21.132,12,46,34
5,ZAL,P007109,P011965,5.616,-8,7,15
5,ZAL,P007109,P012715,3.283,1,7,6
5,ZAL,P007513,P010390,0.15,-3,0,3
5,ZAL,P010390,P011218,23.466,16,53,37
5,ZAL,P010390,P011965,4.116,11,15,4
5,ZAL,P010390,P012715,6.816,6,17,11
5,ZAL,P011218,P011965,3.749,-3,5,8
5,ZAL,P011218,P012715,7.266,-3,14,17
5,ZAL,P011965,P012715,5.516,3,13,10
6,MIL,P000796,P001518,0.117,-2,0,2
6,MIL,P000796,P002812,7.184,-5,14,19
6,MIL,P000796,P002849,24.0,-1,43,44
6,MIL,P000796,P005670,15.883,-1,33,34
6,MIL,P000796,P006433,18.25,-8,29,37
6,MIL,P000796,P006509,8.233,-10,13,23
6,MIL,P000796,P006701,0.183,-2,0,2
6,MIL,P000796,P007201,32.75,-2,63,65
6,MIL,P000796,P007831,30.368,-4,57,61
6,MIL,P000796,P009960,5.9,-9,8,17
6,MIL,P001518,P002812,0.017,0,0,0
6,MIL,P001518,P002849,0.017,0,0,0
6,MIL,P001518,P006509,0.134,-2,0,2
6,MIL,P001518,P007831,0.134,-2,0,2
6,MIL,P001518,P009960,0.117,-2,0,2
6,MIL,P002812,P002849,2.651,4,8,4
6,MIL,P002812,P006433,12.934,1,26,25
6,MIL,P002812,P006509,8.867,6,18,12
6,MIL,P002812,P006701,2.333,-1,3,4
6,MIL,P002812,P007201,5.817,-1,14,15
6,MIL,P002812,P007831,12.168,2,26,24
6,MIL,P002812,P009960,6.033,-2,7,9
6,MIL,P002849,P005670,15.883,-1,33,34
6,MIL,P002849,P006433,12.134,7,20,13
6,MIL,P002849,P006509,6.184,3,12,9
6,MIL,P002849,P007201,23.583,0,43,43
6,MIL,P002849,P007831,26.385,10,51,41
6,MIL,P002849,P009960,1.967,2,2,0
6,MIL,P005670,P006433,0.683,2,2,0
6,MIL,P005670,P006509,1.133,-6,0,6
6,MIL,P005670,P007201,15.883,-1,33,34
6,MIL,P005670,P007831,14.067,3,31,28
6,MIL,P006433,P006509,14.1,4,25,21
6,MIL,P006433,P006701,2.516,-3,3,6
6,MIL,P006433,P007201,15.65,-1,27,28
6,MIL,P006433,P007831,20.968,2,35,33
6,MIL,P006433,P009960,12.833,-4,17,21
6,MIL,P006509,P006701,2.516,-3,3,6
6,MIL,P006509,P007201,6.383,-5,11,16
6,MIL,P006509,P007831,10.518,8,21,13
6,MIL,P006509,P009960,12.0,-3,17,20
6,MIL,P006701,P009960,2.516,-3,3,6
6,MIL,P007201,P007831,27.584,3,55,52
6,MIL,P007201,P009960,3.35,-1,6,7
6,MIL,P007831,P009960,7.084,-2,8,10
6,ULK,P001932,P002968,6.033,4,11,7
6,ULK,P001932,P002969,0.117,2,2,0
6,ULK,P001932,P004004,6.483,6,13,7
6,ULK,P001932,P005844,7.816,5,14,9
6,ULK,P001932,P006661,7.649,5,14,9
6,ULK,P001932,P008962,1.9,3,5,2
6,ULK,P001932,P010560,1.45,1,3,2
6,ULK,P001932,P011980,0.284,2,2,0
6,ULK,P002968,P004004,6.033,4,11,7
6,ULK,P002968,P005844,6.033,4,11,7
6,ULK,P002968,P006661,6.033,4,11,7
6,ULK,P002969,P004004,0.117,2,2,0
6,ULK,P002969,P008962,0.117,2,2,0
6,ULK,P002969,P011980,0.117,2,2,0
6,ULK,P004004,P005844,14.066,-2,24,26
6,ULK,P004004,P006661,18.516,-1,32,33
6,ULK,P004004,P008962,7.7,-3,16,19
6,ULK,P004004,P009849,5.5,0,11,11
6,ULK,P004004,P010560,6.65,-5,10,15
6,ULK,P004004,P011052,0.017,1,1,0
6,ULK,P004004,P011157,4.433,0,7,7
6,ULK,P004004,P011980,5.017,2,9,7
6,ULK,P005844,P006661,26.665,5,50,45
6,ULK,P005844,P008962,23.732,2,49,47
6,ULK,P005844,P009849,21.532,6,45,39
6,ULK,P005844,P010560,19.716,3,41,38
6,ULK,P005844,P011052,4.733,1,12,11
6,ULK,P005844,P011980,1.967,0,2,2
6,ULK,P006661,P008962,18.849,2,38,36
6,ULK,P006661,P009849,16.816,6,34,28
6,ULK,P006661,P010560,19.249,2,36,34
6,ULK,P006661,P011052,0.017,1,1,0
6,ULK,P006661,P011157,4.433,0,7,7
6,ULK,P006661,P011980,6.233,0,9,9
6,ULK,P008962,P009849,27.049,3,55,52
6,ULK,P008962,P010560,24.749,-1,50,51
6,ULK,P008962,P011052,11.583,-2,24,26
6,ULK,P008962,P011157,6.833,-4,11,15
6,ULK,P008962,P011980,0.284,2,2,0
6,ULK,P009849,P010560,24.915,1,48,47
6,ULK,P009849,P011052,13.616,-4,26,30
6,ULK,P009849,P011157,8.866,-6,13,19
6,ULK,P009849,P011980,3.366,-2,4,6
6,ULK,P010560,P011052,13.599,-5,25,30
6,ULK,P010560,P011157,13.299,-6,20,26
6,ULK,P010560,P011980,8.433,-2,11,13
6,ULK,P011052,P011157,8.866,-6,13,19
6,ULK,P011052,P011980,2.033,-2,2,4
6,ULK,P011157,P011980,6.466,-2,9,11
